Time,Wind speed.mean,Rainfall.mean,Wind direction.mean,Global radiation.mean,Ground temperature.mean,Air temperature.mean,Ground moisture.mean
24/05/2019 02:00,2.4375,0.015277778,72.18472222,186.5652778,14.50694444,14.06944444,15.03472222
24/05/2019 14:00,1.630555556,0,68.71944444,238.0763889,14.40555556,18.86666667,106.9375
25/05/2019 02:00,0.591666667,0,73.79444444,214.1930556,14.53333333,14.48194444,107.9972222
25/05/2019 14:00,0.7625,0,68.78888889,271.9361111,14.57083333,21.47638889,18.05833333
26/05/2019 02:00,0.030555556,0,112.2833333,200.0055556,14.87777778,15.60833333,18.95555556
26/05/2019 14:00,0.172222222,0,220.3819444,217.1152778,14.91388889,23.31111111,384
27/05/2019 02:00,0.011111111,0.019444444,161.1194444,46.90138889,15.41805556,17.23194444,203.3694444
27/05/2019 14:00,0.133333333,0.038888889,270.5611111,111.5944444,15.57916667,18.37777778,204.4930556
28/05/2019 02:00,1.133333333,0.086111111,236.9680556,128.9486111,15.71527778,17.86805556,296.6291667
28/05/2019 14:00,0.438888889,0,159.3236111,195.3333333,15.72916667,20.54444444,388.5388889
29/05/2019 02:00,0.190277778,0,120.8027778,98.92361111,15.87222222,16.53611111,480.75
29/05/2019 14:00,1.193055556,0.016666667,107.1638889,123.6680556,15.99166667,17.69305556,117.7708333
30/05/2019 02:00,3.577777778,0,82.34305556,101.6902778,16.00555556,13.09722222,118.8708333
30/05/2019 14:00,3.255555556,0.004166667,81.15,145.9361111,15.6625,13.34166667,118.9819444
31/05/2019 02:00,1.993055556,0,74.86944444,95.81111111,15.34305556,12.4625,209.9638889
31/05/2019 14:00,0.704166667,0.027777778,47.56805556,132.0472222,15.07777778,16.70972222,209.9444444
01/06/2019 02:00,1.911111111,0.055555556,75.03333333,107.6625,15.15,15.88472222,28.18472222
01/06/2019 14:00,0.886111111,0.077777778,200.2180556,85.08055556,15.19305556,18.20138889,300.9263889
02/06/2019 02:00,0,0.009722222,215.875,66.26527778,15.36805556,16.14027778,391.0972222
02/06/2019 14:00,0.052777778,0,155.5833333,163.4472222,15.57361111,20.32777778,117.1319444
03/06/2019 02:00,0.904166667,0.001388889,66.15,214.2277778,15.87777778,17.13194444,116.9847222
03/06/2019 14:00,1.056944444,0,238.0152778,153.4694444,16.09722222,21.60694444,26.59444444
04/06/2019 02:00,0.579166667,0,176.1652778,166.8458333,16.33333333,18.70555556,300.6597222
04/06/2019 14:00,0.775,0.125,165.875,168.1194444,16.67916667,22.21944444,95.24027778
05/06/2019 02:00,0.119444444,0.001388889,237.4875,164.6152778,17.08194444,18.46388889,6.577777778
05/06/2019 14:00,0.188888889,0.175,210.2375,102.7305556,17.19305556,20.1875,3.413888889
06/06/2019 02:00,0.041666667,0.109722222,211.9555556,76.21944444,17.34027778,16.35138889,91.27222222
06/06/2019 14:00,0.25,0,164.9027778,153.5847222,17.275,25.17222222,0.306944444
07/06/2019 02:00,0.236111111,0.001388889,124.3166667,223.3930556,17.59166667,20.44166667,0
07/06/2019 14:00,0.348611111,0,117.2597222,138.8555556,17.775,25.83194444,106.7125
08/06/2019 02:00,0.711111111,0,103.7680556,184.1583333,18.15694444,20.56666667,9.444444444
08/06/2019 14:00,1.266666667,0,59.98611111,187.7666667,18.24027778,25.83611111,104.7402778
09/06/2019 02:00,0.415277778,0,57.48611111,205.1555556,18.56944444,19.46805556,15.79444444
09/06/2019 14:00,0.1,0,45.4875,129.3722222,18.50416667,26.00694444,199.0069444
10/06/2019 02:00,0.084722222,0.001388889,67.62083333,220.9041667,18.75138889,20.80555556,200.4930556
10/06/2019 14:00,0.1625,0,265.95,138.2666667,18.83611111,27.6125,293.0111111
11/06/2019 02:00,0.543055556,0,282.2402778,221.7583333,19.26388889,21.74166667,112.9763889
11/06/2019 14:00,0.644444444,0,271.3736111,152.6263889,19.30416667,27.35555556,388.2333333
12/06/2019 02:00,0.343055556,0,226.1819444,214.7833333,19.62083333,21.45833333,117.2791667
12/06/2019 14:00,0.563888889,0,257.1472222,150.1694444,19.57361111,27.56111111,392.4027778
13/06/2019 02:00,0.015277778,0,239.5069444,151.9625,19.78055556,22.66666667,486.0083333
13/06/2019 14:00,0.065277778,0,63.1,116.0458333,19.92916667,29.93611111,398.0125
14/06/2019 02:00,0.226388889,0,65.01805556,144.4736111,20.27222222,21.86111111,402.1430556
14/06/2019 14:00,0.458333333,0,62.33055556,146.7875,20.18888889,28.12361111,405.6847222
15/06/2019 02:00,0.198611111,0,114.6638889,115.3972222,20.33611111,21.83888889,136.4888889
15/06/2019 14:00,0.197222222,0,132.0944444,127.8486111,20.34027778,28.94722222,139.5916667
16/06/2019 02:00,0.086111111,0,132.6222222,126.9652778,20.6125,23.01527778,143.1222222
16/06/2019 14:00,0.741666667,0.033333333,155.9486111,79.63055556,20.69166667,26.55833333,145.8791667
17/06/2019 02:00,1.511111111,0.618055556,76.60277778,112.2347222,20.76666667,20.04305556,148.9958333
17/06/2019 14:00,0.505555556,0,64.20694444,145.9069444,20.45277778,23.625,149.9388889
18/06/2019 02:00,0.047222222,0,94.38611111,114.5875,20.34166667,20.51805556,514.4402778
18/06/2019 14:00,0.151388889,0.026388889,281.0958333,123.4486111,20.36666667,25.975,241.9819444
19/06/2019 02:00,0.063888889,0.004166667,228.6,148.7541667,20.67361111,20.66388889,243.8625
19/06/2019 14:00,0.425,0.093055556,252.0305556,216.8625,20.70277778,26.52361111,63.55694444
20/06/2019 02:00,0.0625,0,121.0069444,191.8180556,20.85555556,21.39166667,65.13611111
20/06/2019 14:00,0.225,0,66.525,196.3902778,20.74166667,26.26388889,239.4986111
21/06/2019 02:00,0.283333333,0,107.8361111,188.4013889,21.01111111,21.4625,67.72361111
21/06/2019 14:00,0.040277778,0.015277778,285.1402778,127.6833333,20.95277778,24.40277778,68.30694444
22/06/2019 02:00,0.080555556,0,270.5930556,189.1805556,20.99722222,21.79861111,69.94722222
22/06/2019 14:00,0.895833333,0.131944444,188.3444444,176.8555556,20.98055556,24.90972222,71.06666667
23/06/2019 02:00,0.290277778,0.326388889,132.6416667,15.76666667,21.03194444,17.89305556,61.1375
23/06/2019 14:00,0.384722222,0,227.5569444,179.8208333,20.50833333,22.30972222,182.8569444
24/06/2019 02:00,1.452777778,0.0125,70.525,36.28888889,20.28472222,19.56388889,557.3277778
24/06/2019 14:00,0.448611111,0.020833333,287.8861111,139.2791667,20.06388889,22.78888889,652.2055556
25/06/2019 02:00,0.343055556,0.001388889,192.5736111,185.6375,20.00555556,20.52638889,834.9875
25/06/2019 14:00,0.369444444,0,278.1236111,238.7180556,20.24861111,27.30138889,289.5736111
26/06/2019 02:00,0.120833333,0,280.5625,192.5930556,20.67916667,23.10277778,199.9277778
26/06/2019 14:00,0.184722222,0,294.0680556,252.6611111,20.95833333,29.1,19.4375
27/06/2019 02:00,0.070833333,0.001388889,262.7611111,189.4777778,21.35,23.69027778,21.675
27/06/2019 14:00,0.077777778,0,120.9666667,243.6569444,21.49583333,29.89722222,23.29861111
28/06/2019 02:00,1.222222222,0,69.83611111,219.1097222,21.79305556,23.04861111,298.9152778
28/06/2019 14:00,1.433333333,0,78.00555556,259.0777778,21.72083333,24.21388889,28.32083333
29/06/2019 02:00,0.147222222,0,71.28333333,216.6069444,21.30555556,17.88611111,30.45
29/06/2019 14:00,0.158333333,0,279.2388889,246.6375,20.91944444,24.34583333,31.55
30/06/2019 02:00,0.020833333,0,267.1166667,210.8625,20.81111111,19.325,33.475
30/06/2019 14:00,0.083333333,0,208.0486111,262.7361111,20.67916667,26.50972222,35.15694444
01/07/2019 02:00,0.052777778,0.001388889,210.6916667,206.8388889,20.78888889,21.46527778,128.8930556
01/07/2019 14:00,0.041666667,0,190.1847222,260.9486111,20.92777778,30.15,40.38194444
02/07/2019 02:00,0.888888889,0,91.32638889,208.3402778,21.35694444,23.0625,44.47777778
02/07/2019 14:00,0.802777778,0,102.1708333,253.4361111,21.50694444,29.91111111,48.42638889
03/07/2019 02:00,0.643055556,0.106944444,83.33472222,205.1263889,21.73611111,22.29027778,53.13611111
03/07/2019 14:00,0.523611111,0,264.7291667,250.3805556,21.67222222,26.95416667,56.84166667
04/07/2019 02:00,0.854166667,0,97.54583333,139.1861111,21.62916667,20.39861111,333.5638889
04/07/2019 14:00,1.166666667,0,84.42222222,116.8680556,21.35277778,19.30694444,62.9625
05/07/2019 02:00,0.045833333,0,81.51388889,213.2513889,20.95416667,18.13472222,64.91666667
05/07/2019 14:00,0.05,0,178.8,247.4111111,20.71388889,26.68888889,65.41666667
06/07/2019 02:00,0.058333333,0,200.5402778,199.1541667,20.94166667,21.32222222,68.52083333
06/07/2019 14:00,0.058333333,0,186.1583333,258.9916667,21.02638889,28.8875,71.32222222
07/07/2019 02:00,0.6,0.002777778,114.9777778,200.6069444,21.38055556,24.20277778,75.70833333
07/07/2019 14:00,1.3,0.222222222,145.0555556,152.4513889,21.4875,22.68888889,79.80972222
08/07/2019 02:00,0.443055556,0,94.62777778,204.6472222,21.31805556,19.725,81.74861111
08/07/2019 14:00,0.405555556,0.018055556,270.2416667,199.4,21.1,23.74861111,81.93055556
09/07/2019 02:00,0.008333333,0.080555556,107.5402778,168.5402778,21.12361111,18.79305556,83.26527778
09/07/2019 14:00,0.206944444,0,263.6125,127.7972222,20.92361111,21.125,83.45694444
10/07/2019 02:00,0.302777778,0.022222222,172.9666667,39.75555556,20.80555556,16.47222222,84.11388889
10/07/2019 14:00,1.072222222,0,68.03194444,211.5597222,20.26805556,18.88472222,447.8847222
11/07/2019 02:00,0.727777778,0,66.35833333,213.2361111,19.75,14.64305556,630.1583333
11/07/2019 14:00,0.883333333,0,73.7875,231.9041667,19.47083333,21.40972222,175.1375
12/07/2019 02:00,0.008333333,0.001388889,72.06666667,96.27361111,19.46666667,15.23472222,85.94861111
12/07/2019 14:00,0.055555556,0,194.0541667,144.575,19.27361111,21.41527778,86.63888889
13/07/2019 02:00,0.084722222,0,209.2708333,106.4541667,19.37222222,18.3,88.01666667
13/07/2019 14:00,0.134722222,0.054166667,110.2166667,66.41388889,19.33333333,18.05833333,179.825
14/07/2019 02:00,2.038888889,0.004166667,75.42222222,150.6888889,19.20555556,17.14444444,179.8972222
14/07/2019 14:00,1.734722222,0.011111111,183.2916667,206.9569444,19.13194444,20.83611111,89.61666667
15/07/2019 02:00,0.575,0.001388889,107.8625,199.4458333,19.17361111,16.76944444,181.7916667
15/07/2019 14:00,0.204166667,0,272.4513889,230.0472222,19.06666667,21.57638889,273.0305556
16/07/2019 02:00,0.790277778,0,228.7333333,205.55,19.2,16.74722222,92.03333333
16/07/2019 14:00,0.525,0,233.2180556,267.6777778,19.10277778,23.22638889,92.70972222
17/07/2019 02:00,0.234722222,0,252.5013889,197.6541667,19.22916667,17.97222222,93.9875
17/07/2019 14:00,0.734722222,0,99.10138889,263.5652778,19.24027778,24.54444444,94.49444444
18/07/2019 02:00,0.001388889,0,149.3916667,205.3388889,19.45138889,18.82361111,186.7958333
18/07/2019 14:00,0.626388889,0,200.4416667,212.1763889,19.39305556,24.53472222,542.4902778
19/07/2019 02:00,0.072222222,0,144.4694444,188.5388889,19.61805556,19.41944444,642.9833333
19/07/2019 14:00,0.050909091,0,252.0927273,242.8763636,19.58,24.50909091,454.1018182
20/07/2019 02:00,0.072222222,0,144.4694444,188.5388889,19.61805556,19.41944444,642.9833333
20/07/2019 14:00,0.043548387,0,199.5403226,229.5629032,20.02903226,25.50806452,98.90645161
21/07/2019 02:00,0.011111111,0,186.0847222,194.3319444,20.40277778,20.95833333,100.8513889
21/07/2019 14:00,0.077777778,0,114.0597222,230.7625,20.46666667,28.68472222,101.2291667
22/07/2019 02:00,0.745833333,0,64.43472222,163.4527778,20.84722222,22.45416667,102.6513889
22/07/2019 14:00,1.027777778,0,66.51666667,238.9027778,20.90416667,26.5125,103.2416667
23/07/2019 02:00,0.955555556,0,66.38888889,180.1111111,20.99583333,20.79861111,104.0319444
23/07/2019 14:00,2.191666667,0,67.40138889,249.75,20.81666667,28.06666667,194.8722222
24/07/2019 02:00,0.116666667,0,113.1597222,187.3138889,20.93055556,20.59166667,104
24/07/2019 14:00,0.261111111,0,259.1361111,225.1027778,20.88194444,26.85277778,104.0111111
25/07/2019 02:00,0.043055556,0,241.675,187.8111111,21.04305556,21.98888889,104.9722222
25/07/2019 14:00,0.075,0,135.4888889,232.0597222,21.08472222,28.86111111,105.7263889
26/07/2019 02:00,0.330555556,0.038888889,128.3305556,90.29583333,21.31527778,19.8625,107.8625
26/07/2019 14:00,0.148611111,0.008333333,122.4958333,99.61944444,21.1,24.12083333,108.0277778
27/07/2019 02:00,0.033333333,0.001388889,105.0430556,111.2472222,21.06388889,20.92083333,108.6569444
27/07/2019 14:00,0.201388889,0,218.7513889,206.7416667,21.0625,29.38611111,109.0263889
28/07/2019 02:00,0.402777778,0.019444444,239.6236111,74.4375,21.37222222,20.57916667,111.3930556
28/07/2019 14:00,0.206944444,0.047222222,220.3097222,80.71666667,21.3,22.36527778,112.6722222
29/07/2019 02:00,0.409722222,0,143.9847222,124.9597222,21.15972222,18.98611111,113.0569444
29/07/2019 14:00,0.897222222,0.025,84.89861111,181.1555556,20.94166667,23.25,113.6888889
30/07/2019 02:00,0.9,0,78.94027778,177.5916667,20.99583333,20.84305556,115
30/07/2019 14:00,1.083333333,0,70.06666667,214.4388889,20.95694444,27.35277778,116.0458333
31/07/2019 02:00,0.929166667,0,70.66666667,138.6111111,21.29861111,23.17361111,118.7277778
31/07/2019 14:00,1.283333333,0,65.475,183.4291667,21.35694444,27.51388889,120.6013889
01/08/2019 02:00,2.588888889,0,67.90277778,167.55,21.50694444,21.93611111,123.175
01/08/2019 14:00,0.829166667,0,65.24861111,214.1472222,21.46111111,26.08472222,124.7541667
02/08/2019 02:00,0.166666667,0,127.8486111,173.1486111,21.48611111,21.00555556,126.8861111
02/08/2019 14:00,0.523611111,0.216666667,222.1736111,132.3305556,21.36944444,24.19861111,128.6333333
03/08/2019 02:00,1.315277778,0.2,65.72638889,122.5569444,21.3625,19.32638889,130.1083333
03/08/2019 14:00,2.298611111,0,72.41527778,212.0180556,21.06944444,23.10555556,130.1486111
04/08/2019 02:00,1.486111111,0,76.00555556,183.3222222,20.91111111,18.44027778,131
04/08/2019 14:00,1.606944444,0,76.60277778,200.7666667,20.58611111,22.30694444,131.5055556
05/08/2019 02:00,0.020833333,0.001388889,91.88333333,187.5472222,20.43055556,17.82916667,133.0777778
05/08/2019 14:00,0.075,0,170.1888889,222.7763889,20.21666667,24.50277778,225.0888889
06/08/2019 02:00,0.018055556,0,183.2125,167.3444444,20.36805556,18.94583333,137.2263889
06/08/2019 14:00,0.068055556,0,141.7666667,224.6847222,20.39305556,27.60833333,138.7
07/08/2019 02:00,0.027777778,0,131.7375,172.6305556,20.77083333,22.60555556,142.2597222
07/08/2019 14:00,0.219444444,0,89.05972222,222,21.02083333,29.31944444,145.3347222
08/08/2019 02:00,0.541666667,0,166.7138889,165.3847222,21.39166667,22.21944444,149.7375
08/08/2019 14:00,0.725,0.001388889,289.0472222,199.9361111,21.45416667,25.93472222,153.2777778
09/08/2019 02:00,0.080555556,0,66.78055556,170.4930556,21.50972222,21.26944444,156.3541667
09/08/2019 14:00,0.145833333,0,276.3263889,220.2305556,21.51388889,27.25694444,158.3791667
10/08/2019 02:00,0.097222222,0.001388889,282.2319444,178.3805556,21.575,22.13472222,518.5930556
10/08/2019 14:00,0.143055556,0,262.0013889,222.3694444,21.59861111,29.32916667,258.4708333
11/08/2019 02:00,0.868055556,0,144.2277778,176.0513889,21.82083333,22.82083333,533.2319444
11/08/2019 14:00,0.276388889,0,254.4847222,214.2277778,21.82916667,28.23194444,535.1902778
12/08/2019 02:00,0.036111111,0,277.4347222,171.6069444,22.11527778,23.12638889,175.5472222
12/08/2019 14:00,0.026388889,0,248.8083333,204.0194444,22.07638889,30.81666667,269.4763889
13/08/2019 02:00,2.030555556,0,116.7055556,167.5319444,22.58888889,22.8375,135.2666667
13/08/2019 14:00,2.738888889,0.0125,76.25972222,194.3861111,22.59722222,25.44444444,9.006944444
14/08/2019 02:00,2.5125,0.131944444,72.69305556,11.39861111,22.18472222,17.31805556,13.35277778
14/08/2019 14:00,1.119444444,0,66.30972222,112.6555556,21.10555556,18.92638889,0
15/08/2019 02:00,0.116666667,0.001388889,74.95972222,177.4208333,20.58333333,15.55833333,0.538888889
15/08/2019 14:00,0.181944444,0,225.2930556,202.9972222,20.12222222,20.975,287.8791667
16/08/2019 02:00,0.158333333,0,231.3694444,137.5583333,19.86805556,15.07638889,291.45
16/08/2019 14:00,1.116666667,0,61.48472222,152.1111111,19.43611111,20.96388889,556.9222222
17/08/2019 02:00,0.093055556,0.001388889,59.88194444,175.1597222,19.5625,16.66805556,20
17/08/2019 14:00,0.094444444,0,223.7263889,165.4763889,19.4875,22.97777778,202.9152778
18/08/2019 02:00,0.080555556,0,227.3555556,168.1444444,19.625,17.29166667,21.92222222
18/08/2019 14:00,0.202777778,0,229.0305556,180.9708333,19.57361111,25.82638889,469.3027778
19/08/2019 02:00,0.098611111,0,266.3236111,176.9777778,19.88888889,19.37222222,109.2888889
19/08/2019 14:00,0.084722222,0,307.7222222,173.2875,19.91666667,27.87083333,274.4111111
20/08/2019 02:00,0.058333333,0,291.3319444,169.4569444,20.41666667,20.30694444,2.661111111
20/08/2019 14:00,0.209722222,0,283.6708333,168.5916667,20.58333333,28.75694444,16.54583333
21/08/2019 02:00,0.948611111,0,234.2736111,165.3375,20.85,19.84444444,20.475
21/08/2019 14:00,3.770833333,0,83.71944444,177.8083333,20.78888889,26.51527778,22.14861111
22/08/2019 02:00,1.591666667,0,69.66944444,157.6736111,20.62083333,19.29166667,23.64722222
22/08/2019 14:00,0.577777778,0,121.4972222,161.4013889,20.48611111,25.46527778,24.65694444
23/08/2019 02:00,0.406944444,0,109.3513889,145.2333333,20.66388889,21.02638889,26.24861111
23/08/2019 14:00,0.418055556,0,252.9305556,152.7486111,20.8,26.73611111,27.475
24/08/2019 02:00,0.083333333,0,111.5347222,99.83333333,21.04583333,21.82361111,29.22777778
24/08/2019 14:00,0.495833333,0,253.025,140.5402778,21.16111111,27.19861111,121.6875
25/08/2019 02:00,0.454166667,0.038888889,83.73055556,133.5277778,21.40277778,21.49027778,32.58472222
25/08/2019 14:00,0.234722222,0,157.9180556,151.5819444,21.42638889,26.75416667,33.16388889
26/08/2019 02:00,0.131944444,0,164.0583333,133.6986111,21.57083333,21.89861111,34.58472222
26/08/2019 14:00,0.347222222,0,301.0319444,156.2055556,21.53472222,25.78194444,127.2444444
27/08/2019 02:00,0.151388889,0,249.9833333,139.5638889,21.63472222,20.75694444,38.275
27/08/2019 14:00,0.459722222,0,286.6805556,139.1152778,21.51805556,26.74027778,130.6986111
28/08/2019 02:00,0.020833333,0,277.7013889,149.6180556,21.56527778,20.89305556,41.62083333
28/08/2019 14:00,0.305555556,0,294.3666667,140.8486111,21.56111111,27.61388889,133.8958333
29/08/2019 02:00,0.025,0,294.3875,141.55,21.49166667,19.63333333,309.4055556
29/08/2019 14:00,0.1,0,328.3138889,136.8111111,21.48611111,26.35972222,46.06388889
30/08/2019 02:00,0.398611111,0,244.0013889,142.4402778,21.42361111,18.75555556,47.79027778
30/08/2019 14:00,0.204166667,0,302.9416667,133.9194444,21.1375,27.68472222,45.14861111
31/08/2019 02:00,0.119444444,0,255.3777778,143.1972222,21.33333333,20.71111111,42.6375
31/08/2019 14:00,0.451388889,0,289.2708333,117.4708333,21.31944444,26.88194444,41.73888889
01/09/2019 02:00,0.098611111,0,307.3152778,142.1708333,21.31111111,19.26805556,42
01/09/2019 14:00,0.3125,0,226.3694444,110.5986111,21.18472222,27.01388889,42.15277778
02/09/2019 02:00,0.013888889,0,227.7805556,145.4708333,21.13472222,17.79722222,43.49861111
02/09/2019 14:00,2.361111111,0,192.1208333,115.2805556,20.89583333,27.20416667,43.52361111
03/09/2019 02:00,5.047222222,0,71.80694444,48.06805556,20.85,17.46527778,45.34861111
03/09/2019 14:00,0.913888889,0.008333333,79.90694444,56.67916667,20.15833333,16.47916667,45.02777778
04/09/2019 02:00,0.226388889,0.001388889,123.5236111,144.9833333,19.36527778,13.07083333,499.1708333
04/09/2019 14:00,0.3125,0,238.9222222,129.6458333,18.98611111,19.11666667,407.0430556
05/09/2019 02:00,0.072222222,0,195.075,150.9402778,18.72777778,13.11944444,406.8444444
05/09/2019 14:00,0.3,0,302.3125,97.33888889,18.50416667,21.61527778,307.2694444
06/09/2019 02:00,0.6125,0,202.5875,108.7263889,18.53888889,15.16388889,224.9222222
06/09/2019 14:00,1.043055556,0,185.1666667,106.45,18.51111111,22.3375,43.19861111
07/09/2019 02:00,1.026388889,0.05,98.32361111,42.75138889,18.64861111,15.55972222,226.3236111
07/09/2019 14:00,0.211111111,0.008333333,138.25,112.2208333,18.53472222,19.19166667,227.0708333
08/09/2019 02:00,0.088888889,0.005555556,97.22916667,33.90972222,18.58472222,15.96805556,137.1541667
08/09/2019 14:00,0.345833333,0,287.7097222,88.64305556,18.48333333,19.95416667,320.0069444
09/09/2019 02:00,0.025,0.002777778,184.0111111,57.66944444,18.57222222,16.95416667,139.4194444
09/09/2019 14:00,0.25,0.080555556,115.0819444,48.31805556,18.34583333,16.50833333,313.5902778
10/09/2019 02:00,0.183333333,0.002777778,120.6958333,143.575,18.00277778,12.70694444,321.7388889
10/09/2019 14:00,0.425,0,305.8,120.5180556,17.74027778,18.61388889,47.51944444
11/09/2019 02:00,0.193055556,0,245.9458333,135.8583333,17.63472222,14.10694444,47
11/09/2019 14:00,0.465277778,0,265.1263889,116.0916667,17.59722222,22.68472222,46.53472222
12/09/2019 02:00,0.870833333,0,63.81388889,108.7416667,17.95277778,17.23611111,47.40277778
12/09/2019 14:00,0.775,0,98.84722222,122.4611111,18.07777778,22.36111111,139.3208333
13/09/2019 02:00,1.270833333,0,65.00833333,141.7277778,18.19027778,16.40972222,49.86944444
13/09/2019 14:00,1.055555556,0,63.41527778,101.7722222,18.07777778,21.67222222,51.01805556
14/09/2019 02:00,0.905555556,0,62.87916667,138.4333333,18.05138889,16.34722222,52.00833333
14/09/2019 14:00,0.852777778,0,286.4125,96.65416667,18.04444444,22.25972222,52.93611111
15/09/2019 02:00,0.072222222,0,284.3180556,134.9944444,18.11388889,14.47916667,53.98472222
15/09/2019 14:00,0.108333333,0,192.4888889,102.4319444,17.90972222,20.99722222,54.53194444
16/09/2019 02:00,0.0875,0,137.9902778,137.7402778,17.825,14.11944444,55.70555556
16/09/2019 14:00,0.206944444,0,103.1666667,101.925,17.72083333,22.90138889,56.06111111
17/09/2019 02:00,0.052777778,0,107.6833333,110.9680556,17.89444444,16.13472222,57.14722222
17/09/2019 14:00,0.459722222,0,298.6291667,93.49444444,17.9875,23.61527778,58.25694444
18/09/2019 02:00,0.291666667,0.141666667,242.4111111,23.29861111,18.275,15.54444444,59.99444444
18/09/2019 14:00,0,0,139.3125,30.0125,17.81527778,13.92916667,61
19/09/2019 02:00,0.027777778,0,53.82361111,60.55833333,17.22777778,12.18333333,61
19/09/2019 14:00,0.313888889,0,210.3097222,75.99027778,16.87777778,14.37222222,61
20/09/2019 02:00,0.519444444,0,86.11388889,132.8347222,16.29583333,7.870833333,61.0125
20/09/2019 14:00,0.495833333,0,89.78194444,102.0944444,15.65694444,12.76111111,60.15972222
21/09/2019 02:00,0.083333333,0,47.28888889,129.6527778,15.20138889,6.748611111,59.99722222
21/09/2019 14:00,0.351388889,0,233.8625,96.86805556,14.77222222,14.03611111,59.00833333
22/09/2019 02:00,0.090277778,0,225.2055556,122.9805556,14.57222222,6.881944444,59
22/09/2019 14:00,0.075,0.001388889,192.925,113.0777778,14.36388889,18.83611111,240.8097222
23/09/2019 02:00,0.002777778,0.029166667,199.1944444,20.27083333,15.00972222,14.425,60.13888889
23/09/2019 14:00,0.030555556,0.1,268.5972222,27.09583333,15.27638889,16.69027778,153.2111111
24/09/2019 02:00,1.615277778,0.197222222,69.17777778,20.79583333,15.45694444,13.48194444,472.5041667
24/09/2019 14:00,0.2,0.001388889,86.275,26.82222222,15.37916667,15.06388889,94.01666667
25/09/2019 02:00,0.022222222,0,160.5222222,105.2944444,15.29583333,15.23055556,457.3458333
25/09/2019 14:00,0.036111111,0.005555556,261.1388889,85.13055556,15.67361111,18.51666667,102.3652778
26/09/2019 02:00,0.252777778,0.247222222,220.8680556,38.01805556,15.93611111,15.19722222,648.6847222
26/09/2019 14:00,0.809722222,0,69.06527778,93.57777778,16.13333333,17.32916667,1.873611111
27/09/2019 02:00,0.041666667,0.001388889,90.85416667,121.2708333,16.05,13.04722222,1.997222222
27/09/2019 14:00,0.0625,0,199.3458333,103.4083333,15.875,18.54027778,10.475
28/09/2019 02:00,0.059722222,0.001388889,186.4513889,53.57638889,15.97361111,14.27083333,17.15555556
28/09/2019 14:00,0.880555556,0,74.63888889,79.94444444,16.00833333,20.33194444,19.7125
29/09/2019 02:00,0.094444444,0,88.73472222,110.6222222,16.25972222,14.57777778,21.5125
29/09/2019 14:00,0.188888889,0,209.9861111,90.14583333,16.24861111,20.05277778,22.55555556
30/09/2019 02:00,0.4125,0.001388889,171.35,111.1166667,16.41944444,16.34027778,23.73333333
30/09/2019 14:00,1.304166667,0,153.8333333,92.24722222,16.4875,21.28888889,24.7375
01/10/2019 02:00,0.159722222,0,312.0472222,109.05,16.65833333,15.65416667,26.09444444
01/10/2019 14:00,0.216666667,0,219.2875,90.075,16.54027778,19.46111111,27.20972222
02/10/2019 02:00,0.115277778,0,196.25,91.025,16.5,15.12361111,28.3125
02/10/2019 14:00,1.443055556,0.068055556,97.54305556,54.11805556,16.42638889,20.24583333,21.48333333
03/10/2019 02:00,4.384722222,0.094444444,70.71527778,49.50277778,16.45972222,11.97916667,93.08333333
03/10/2019 14:00,1.840277778,0,56.02777778,78.07777778,15.79861111,12.87638889,1.968055556
04/10/2019 02:00,0.597222222,0,78.125,104.7402778,15.24444444,10.63055556,92.83888889
04/10/2019 14:00,0.258333333,0,83.20555556,106.2805556,14.81666667,11.72361111,377.9666667
05/10/2019 02:00,0.016666667,0.001388889,108.8777778,56.63055556,14.42361111,7.734722222,292.2472222
05/10/2019 14:00,0.118055556,0.034722222,129.4236111,70.40416667,14.01527778,13.93333333,740.7152778
06/10/2019 02:00,2.140277778,0.001388889,65.35277778,84.65833333,14.09722222,9.552777778,203.5583333
06/10/2019 14:00,1.030555556,0,78.84861111,76.12083333,13.75555556,11.14305556,295.0694444
07/10/2019 02:00,0.075,0,98.44166667,46.24722222,13.50833333,6.0875,114.0138889
07/10/2019 14:00,0.606944444,0,152.0805556,74.20138889,13.13333333,10.62361111,23.99583333
08/10/2019 02:00,0.161111111,0,64.12083333,105.2277778,12.98055556,7.220833333,24.90138889
08/10/2019 14:00,0.272222222,0,225.1958333,81.23611111,12.72083333,10.57638889,25.67083333
09/10/2019 02:00,0.034722222,0,211.4138889,103.7,12.49166667,7.568055556,26.63611111
09/10/2019 14:00,0.272222222,0,103.7736111,76.67083333,12.35138889,16.35138889,118.4583333
10/10/2019 02:00,0.056944444,0.008333333,81.49722222,28.325,12.7375,12.46388889,119.7541667
10/10/2019 14:00,0.675,0.052777778,293.4097222,18.7,12.94305556,11.75833333,30
11/10/2019 02:00,0.055555556,0.002777778,302.1527778,101.6666667,12.98055556,7.911111111,30.1375
11/10/2019 14:00,0.247222222,0,288.0875,75.00555556,12.78333333,13.52916667,30.96111111
12/10/2019 02:00,0.016666667,0.001388889,299.5291667,100.7833333,12.73611111,7.972222222,213.4194444
12/10/2019 14:00,0.05,0,208.7125,75.53611111,12.58888889,15.70694444,32.16805556
13/10/2019 02:00,0.001388889,0,226.3263889,100.8611111,12.82083333,10.67638889,33.18472222
