,u10,v10,d2m,t2m,cdir,skt,tcrw,T
855,0.5596478,-1.4607927,282.7479,288.08643,1706218.5,286.09937,0.067794055,03/03/2020 12:00
856,0.8352485,-3.1425533,280.4463,281.3521,0,280.25,0.012496203,04/03/2020 00:00
857,1.8830829,-4.374803,275.4286,282.1627,1738734.5,283.0215,0.002860963,04/03/2020 12:00
858,1.6559436,-0.84093904,272.45493,275.67093,0,274.22614,2.98E-08,05/03/2020 00:00
859,0.44006976,0.6336599,272.5327,284.77124,1872615.8,288.94696,2.98E-08,05/03/2020 12:00
860,-1.1723617,2.0120184,272.69138,279.0088,0,276.46237,2.98E-08,06/03/2020 00:00
861,-2.3939486,1.4466932,280.67465,285.61407,1797731,288.33954,0.004873842,06/03/2020 12:00
862,1.5117408,-1.5726459,280.22824,280.4448,0,278.4231,0.000163496,07/03/2020 00:00
863,0.32994768,-3.325713,275.6646,284.1733,1843425.5,285.09833,0.001001358,07/03/2020 12:00
864,1.6734765,-2.1904023,274.61,278.03455,0,276.54108,2.98E-08,08/03/2020 00:00
865,0.3159608,-3.9553537,275.55267,281.81146,1834804,281.95947,0.003341198,08/03/2020 12:00
866,1.137444,0.06367427,274.39603,276.09982,0,276.43613,2.98E-08,09/03/2020 00:00
867,-1.1140503,-0.18543231,274.78665,284.48453,1900451.2,287.51694,0.000286102,09/03/2020 12:00
868,1.0509617,-1.0704713,273.443,276.2617,0,275.1478,2.98E-08,10/03/2020 00:00
869,0.9784663,-3.4217203,277.0033,286.18094,1883208,288.6393,0.000776559,10/03/2020 12:00
870,1.3291234,1.8712697,275.73428,278.28543,0,277.5631,2.98E-08,11/03/2020 00:00
871,2.7323427,1.9022622,277.01096,289.8826,1880129,292.16586,2.98E-08,11/03/2020 12:00
872,0.42056695,1.907855,279.0136,282.77197,0,278.78387,2.98E-08,12/03/2020 00:00
873,1.3409433,1.0237482,280.15723,295.35175,1944175.2,296.88037,2.98E-08,12/03/2020 12:00
874,2.451226,-0.19521946,277.3526,283.73666,0,281.39532,2.98E-08,13/03/2020 00:00
875,-0.027013332,-4.750444,279.72253,287.84152,1853155.5,289.2323,0.001123965,13/03/2020 12:00
876,1.5867972,-1.1492347,278.27863,280.44418,0,279.1276,2.98E-08,14/03/2020 00:00
877,-1.3995008,-2.2838464,272.63025,285.97427,2008467.9,287.5235,2.98E-08,14/03/2020 12:00
878,-0.92828083,-3.773592,270.81863,279.94064,0,278.95575,2.98E-08,15/03/2020 00:00
879,-2.08801,-3.2401917,266.73105,282.46915,2127323,285.98392,2.98E-08,15/03/2020 12:00
880,-1.9865559,0.45352954,271.1904,274.20508,0,273.59247,2.98E-08,16/03/2020 00:00
881,-3.311961,2.27767,272.38794,286.38104,2124859.8,288.8315,2.98E-08,16/03/2020 12:00
882,1.1065153,1.4369061,270.9517,274.23734,0,273.88043,2.98E-08,17/03/2020 00:00
883,1.8216193,-1.944325,273.0627,290.26785,2091235.5,292.196,2.98E-08,17/03/2020 12:00
884,1.3974818,-0.022778988,275.47086,280.63773,0,278.7478,0.000173718,18/03/2020 00:00
885,-1.8555521,-0.75565094,278.213,291.32812,2034948.6,294.04785,2.98E-08,18/03/2020 12:00
886,0.47907546,2.1450772,274.80734,278.47418,0,277.3112,2.98E-08,19/03/2020 00:00
887,-1.9105146,1.0162914,274.69675,292.15662,2122273.2,294.797,2.98E-08,19/03/2020 12:00
888,0.12506938,2.2552993,274.30566,279.53925,0,277.13342,2.98E-08,20/03/2020 00:00
889,-0.9174459,0.97947294,274.935,293.68637,2135329,296.33853,2.98E-08,20/03/2020 12:00
890,1.5686734,0.7042672,274.72372,279.56552,0,278.2066,2.98E-08,21/03/2020 00:00
891,4.0055428,-1.6952184,275.84665,293.08844,2096901.1,294.62643,0.000173718,21/03/2020 12:00
892,-0.76024127,-4.4281664,273.6925,278.9861,0,278.83243,0.000173718,22/03/2020 00:00
893,-0.72714555,-3.5920634,270.7728,279.55057,2120918.5,281.6577,0.001542896,22/03/2020 12:00
894,-1.4337785,-3.7123058,264.75128,273.38138,0,273.38846,2.98E-08,23/03/2020 00:00
895,0.9536445,-4.532796,269.35135,275.95346,2202208,281.58752,2.98E-08,23/03/2020 12:00
896,-1.8029535,-2.8358889,272.14206,272.2118,0,272.1034,2.98E-08,24/03/2020 00:00
897,-3.5140812,-3.4091368,273.2506,274.2057,2112050.5,275.7959,0.000286102,24/03/2020 12:00
898,-4.2234726,-0.86424184,271.89572,273.01938,0,271.69012,2.98E-08,25/03/2020 00:00
899,-5.978531,0.9540729,271.9483,274.07248,2169076.5,275.09988,2.98E-08,25/03/2020 12:00
900,-4.622394,-1.0653447,272.33267,274.35263,0,272.4878,2.98E-08,26/03/2020 00:00
901,-6.6715713,0.40226346,273.68216,279.9938,2145798,279.5599,0.000122637,26/03/2020 12:00
902,-4.652929,0.001688898,273.5356,279.53088,0,277.7343,2.98E-08,27/03/2020 00:00
903,-5.4206314,0.5940452,274.40546,287.57748,2218712.2,289.70657,2.98E-08,27/03/2020 12:00
904,-0.782305,-0.73537755,273.71902,277.35004,0,275.19043,2.98E-08,28/03/2020 00:00
905,-0.4623797,-0.48673704,276.3097,290.1227,2228196,294.13248,2.98E-08,28/03/2020 12:00
906,1.8021164,-0.009729445,275.62054,280.01828,0,278.1548,2.98E-08,29/03/2020 00:00
907,2.2729425,-2.7394154,276.13165,290.6436,2239158,293.03436,0.000286102,29/03/2020 12:00
908,1.8275292,-3.0050669,272.79837,280.89398,0,278.82782,2.98E-08,30/03/2020 00:00
909,1.9224825,-4.399504,271.1796,281.18008,2242237,283.06873,2.98E-08,30/03/2020 12:00
910,-1.0955324,-2.812353,268.47028,276.30948,0,275.9671,7.16E-05,31/03/2020 00:00
911,-2.9900656,-2.4148078,266.05585,280.13895,2365403,282.8634,2.98E-08,31/03/2020 12:00
912,-0.5857007,-2.8235383,265.53528,272.48895,0,272.4025,2.98E-08,01/04/2020 00:00
913,-3.886408,-2.264971,265.25568,281.36346,2413684,284.04547,2.98E-08,01/04/2020 12:00
914,-0.6587871,1.915545,267.59143,271.12347,0,270.62677,2.98E-08,02/04/2020 00:00
915,-2.8724575,1.1034436,271.51453,283.55566,2342494,286.6786,2.98E-08,02/04/2020 12:00
916,0.12408441,-0.06961757,270.73773,276.64636,0,271.10498,2.98E-08,03/04/2020 00:00
917,0.2322365,-0.8267244,272.2194,287.88272,2404446.5,290.35992,2.98E-08,03/04/2020 12:00
918,0.38707718,-2.7086556,271.2057,276.47134,0,273.79517,2.98E-08,04/04/2020 00:00
919,-1.8023624,-4.206324,274.0809,289.57376,2378581.8,291.5971,2.98E-08,04/04/2020 12:00
920,-0.63613224,-3.140922,271.55856,280.31635,0,277.70413,2.98E-08,05/04/2020 00:00
921,-2.6417725,-2.0016499,275.2119,291.36157,2374394,293.57425,2.98E-08,05/04/2020 12:00
922,-2.3850837,0.16807061,274.85992,278.90546,0,277.7835,2.98E-08,06/04/2020 00:00
923,-5.485247,1.1787114,267.84137,290.98764,2488815.2,292.73785,2.98E-08,06/04/2020 12:00
924,-3.186473,1.3401997,266.90005,279.48367,0,279.3362,2.98E-08,07/04/2020 00:00
925,-4.2380505,0.8009737,264.95853,291.9768,2540422,293.92648,2.98E-08,07/04/2020 12:00
926,-1.7330191,1.5650713,267.28397,276.9277,0,277.00354,2.98E-08,08/04/2020 00:00
927,-3.4937904,0.12496048,270.20773,292.51083,2498176,295.3126,2.98E-08,08/04/2020 12:00
928,0.35240552,-0.13300109,269.97937,282.0916,0,276.56927,2.98E-08,09/04/2020 00:00
929,-1.2438722,-0.2909938,273.08698,294.74722,2496944.2,298.83322,2.98E-08,09/04/2020 12:00
930,2.0241337,-0.17378092,273.45694,279.42514,0,278.94394,2.98E-08,10/04/2020 00:00
931,-0.35974357,-3.8784544,278.90753,296.62106,2423537.5,299.02478,2.98E-08,10/04/2020 12:00
932,0.54172087,-1.8916607,275.97702,281.82343,0,280.67178,2.98E-08,11/04/2020 00:00
933,-0.54157305,-2.2808168,276.29755,293.8423,2422675,297.92142,2.98E-08,11/04/2020 12:00
934,-1.4538724,1.2947593,274.4239,280.05472,0,281.40845,2.98E-08,12/04/2020 00:00
935,-1.7578409,2.4806368,277.15436,295.7406,2444722,299.1822,2.98E-08,12/04/2020 12:00
936,0.4315988,1.9041266,275.8161,283.38065,0,283.04642,2.98E-08,13/04/2020 00:00
937,5.414672,1.9644806,274.8078,297.8856,2511478,299.16974,2.98E-08,13/04/2020 12:00
938,3.400167,0.9591995,275.86508,288.1575,0,286.0823,2.98E-08,14/04/2020 00:00
939,3.4277468,-3.410069,274.97995,279.83072,2449895,279.8118,0.008439779,14/04/2020 12:00
940,1.3224255,-2.906496,268.60153,274.9129,0,276.00974,2.98E-08,15/04/2020 00:00
941,1.2339731,-1.1243007,270.31964,285.2467,2558034.5,291.82672,2.98E-08,15/04/2020 12:00
942,1.1754646,1.3562787,272.64328,275.696,0,276.65128,2.98E-08,16/04/2020 00:00
943,-0.25297046,2.151136,273.26364,292.09747,2564069.8,296.55566,2.98E-08,16/04/2020 12:00
944,2.6245847,0.423935,276.24313,282.9297,0,282.26385,2.98E-08,17/04/2020 00:00
945,3.045964,-0.15117723,277.75223,297.3307,2535249,300.2593,2.98E-08,17/04/2020 12:00
946,1.5332137,0.94079036,279.15836,283.11127,0,282.72827,2.98E-08,18/04/2020 00:00
947,1.7371069,0.21444315,277.53467,299.0737,2530568.5,302.98688,2.98E-08,18/04/2020 12:00
948,1.5172569,-1.1152127,280.65262,285.29868,0,283.88675,2.98E-08,19/04/2020 00:00
949,1.4510654,-1.3174806,281.44064,298.55222,2470340.5,303.51102,2.98E-08,19/04/2020 12:00
950,-0.9820614,-1.74998,279.54138,284.58786,0,282.7145,0.009849817,20/04/2020 00:00
951,-2.9660318,-2.483551,272.27512,290.78336,2541284,295.33685,2.98E-08,20/04/2020 12:00
952,-3.325554,-2.4045546,270.16412,282.22662,0,282.63644,2.98E-08,21/04/2020 00:00
953,-4.8528824,-0.8001592,275.33508,290.92014,2549413,294.6999,2.98E-08,21/04/2020 12:00
954,-1.8537791,0.13148528,275.5086,279.4341,0,279.96725,2.98E-08,22/04/2020 00:00
955,-3.665376,0.042468727,274.77316,291.51926,2602374.5,296.4704,2.98E-08,22/04/2020 12:00
956,-1.6333379,-0.916207,274.10562,279.15036,0,280.30115,2.98E-08,23/04/2020 00:00
957,-2.4518661,-1.2284641,273.95413,292.97495,2595477,297.3809,2.98E-08,23/04/2020 12:00
958,1.015502,-0.7717299,274.24588,279.4323,0,279.9128,2.98E-08,24/04/2020 00:00
959,-0.18244505,2.3909214,274.9867,294.5991,2618509,299.8244,2.98E-08,24/04/2020 12:00
960,1.4380635,1.7869136,276.83878,282.26663,0,282.97952,2.98E-08,25/04/2020 00:00
961,4.1572313,1.8179064,278.08804,298.23267,2576140,301.56143,2.98E-08,25/04/2020 12:00
962,0.88824105,-1.2501357,275.4088,284.79572,0,283.4492,2.98E-08,26/04/2020 00:00
963,0.033268154,-0.730717,277.55804,289.71713,2543378,296.54517,0.000153273,26/04/2020 12:00
964,-0.65721107,-0.56247103,277.51218,280.65207,0,280.93744,2.98E-08,27/04/2020 00:00
965,-1.9445953,1.3325098,279.98956,295.59006,2530815,300.2928,2.98E-08,27/04/2020 12:00
966,0.9282317,1.5145044,282.6337,284.51678,0,283.12186,2.98E-08,28/04/2020 00:00
967,3.419276,1.4163997,280.5825,298.7577,2546210.5,301.89993,0.00064373,28/04/2020 12:00
968,1.5150899,1.4222255,282.10327,286.7239,0,285.56934,2.98E-08,29/04/2020 00:00
969,3.8469594,2.3340626,283.8542,294.88702,2485982.5,298.78796,0.001287431,29/04/2020 12:00
970,2.31904,-1.2827594,285.40778,285.95993,0,284.6621,0.000102192,30/04/2020 00:00
971,1.0714495,-0.9998639,283.5166,293.59918,2516158,297.58096,0.005476683,30/04/2020 12:00
972,0.5921525,1.9563248,282.56357,287.26987,0,286.5979,0.005548209,01/05/2020 00:00
973,3.1344163,-0.86494094,285.58173,290.16513,2452851,290.57248,0.002625942,01/05/2020 12:00
974,0.40874705,1.5065813,283.93106,285.16965,0,283.53644,2.98E-08,02/05/2020 00:00
975,0.5066552,-1.2552623,284.77887,290.40524,2460856.5,293.1111,0.000694811,02/05/2020 12:00
976,1.4800241,-1.9033122,280.72455,282.49423,0,282.37338,2.98E-08,03/05/2020 00:00
977,2.314706,-3.9607134,278.3519,288.88266,2620110.2,292.03006,0.000561982,03/05/2020 12:00
978,2.6070516,-1.92778,277.32114,280.85037,0,281.13162,2.98E-08,04/05/2020 00:00
979,1.6023601,-2.937955,276.96014,291.90814,2637846,295.48248,2.98E-08,04/05/2020 12:00
980,1.0166839,2.0458074,278.34607,282.542,0,281.70758,2.98E-08,05/05/2020 00:00
981,1.3425193,-1.4197798,281.91714,294.05493,2544363,297.7161,2.98E-08,05/05/2020 12:00
982,1.6898273,-0.8854474,282.72495,283.78085,0,283.30817,0.002145737,06/05/2020 00:00
983,2.4116294,-5.123754,274.08673,287.75012,2690438,289.93683,2.98E-08,06/05/2020 12:00
984,2.6696973,-1.89469,277.32877,281.75412,0,281.20905,2.98E-08,07/05/2020 00:00
985,2.8948662,-3.8241591,276.05838,292.4314,2644250.8,295.41425,2.98E-08,07/05/2020 12:00
986,1.7847805,-1.1734695,278.11142,281.6944,0,281.9844,2.98E-08,08/05/2020 00:00
987,-1.4844072,1.9731028,279.45416,295.8063,2625776,299.0884,2.98E-08,08/05/2020 12:00
988,1.2278662,2.1070936,280.7623,283.35498,0,283.4105,2.98E-08,09/05/2020 00:00
989,2.1253908,1.1390967,281.41187,299.75406,2613089.8,302.7258,2.98E-08,09/05/2020 12:00
990,2.2999313,0.22283214,282.4013,287.2358,0,286.0554,2.98E-08,10/05/2020 00:00
991,1.2180163,2.8061767,280.9556,300.01627,2612720.2,301.75955,2.98E-08,10/05/2020 12:00
992,1.5406996,1.6944017,282.738,288.43823,0,286.8019,2.98E-08,11/05/2020 00:00
993,0.013962314,3.8403533,280.15814,297.20703,2585870,300.72244,2.98E-08,11/05/2020 12:00
994,3.1099885,2.2000716,281.4838,290.11316,0,288.2523,2.98E-08,12/05/2020 00:00
995,2.2989464,-3.9276233,277.9842,283.59152,2503225.8,286.5172,0.000664175,12/05/2020 12:00
996,-0.9923053,-0.14907998,277.94867,280.2447,0,279.40903,2.98E-08,13/05/2020 00:00
997,-0.9706354,2.0325248,285.39337,296.57806,2569489,300.34525,2.98E-08,13/05/2020 12:00
998,0.89947,0.73945445,284.69122,287.28598,0,285.6474,2.98E-08,14/05/2020 00:00
999,-0.4505598,-1.2058604,288.42233,294.936,2499038,298.39832,0.028762668,14/05/2020 12:00
1000,-0.6775019,-2.744775,281.41144,287.91318,0,286.8931,2.98E-08,15/05/2020 00:00
1001,2.8934872,-0.103173554,286.4853,294.18335,2540914.5,300.92383,2.98E-08,15/05/2020 12:00
1002,1.0826784,-2.6748667,280.03674,284.285,0,284.06122,2.98E-08,16/05/2020 00:00
1003,-0.32782984,0.069266856,280.45978,290.98944,2566779.5,297.44647,2.98E-08,16/05/2020 12:00
1004,-0.50828034,-1.9000497,284.221,286.4563,0,285.64148,0.008266091,17/05/2020 00:00
1005,0.67863476,-2.239571,285.3408,293.8441,2519483.5,297.6308,2.98E-08,17/05/2020 12:00
1006,-1.0892285,-0.22924149,285.1183,287.3499,0,287.13776,0.000521123,18/05/2020 00:00
1007,-3.297777,0.9447518,283.64514,297.0189,2594491.8,300.64374,2.98E-08,18/05/2020 12:00
1008,-2.097269,-0.7267555,283.54086,288.9382,0,287.65402,2.98E-08,19/05/2020 00:00
1009,-3.2146437,-0.5741224,287.51114,293.39368,2530691.8,298.12018,0.001951575,19/05/2020 12:00
1010,-1.1321741,-2.6592538,286.45517,289.2787,0,287.61728,0.07131916,20/05/2020 00:00
1011,-0.42357105,-4.1522617,287.32547,289.0953,2439795.2,289.55637,0.022172302,20/05/2020 12:00
1012,-0.24706051,-2.5625474,283.48154,284.7366,0,284.88843,2.98E-08,21/05/2020 00:00
1013,-0.7153256,-5.1549797,277.64883,293.18344,2684772.5,295.27716,2.98E-08,21/05/2020 12:00
1014,1.1266091,-2.0174956,277.5414,282.65372,0,282.98215,2.98E-08,22/05/2020 00:00
1015,0.897697,-1.0159428,277.12424,293.41876,2696227,298.65283,2.98E-08,22/05/2020 12:00
1016,0.6689819,1.461374,283.14078,285.3841,0,284.16946,2.98E-08,23/05/2020 00:00
1017,0.3289627,0.024059594,284.45566,295.4282,2532908.8,299.30292,2.98E-08,23/05/2020 12:00
1018,2.1616385,-0.16189653,287.02878,289.22433,0,287.28143,0.001226127,24/05/2020 00:00
1019,2.7431777,-3.7798839,281.5238,291.8215,2649916.5,294.46964,0.000245243,24/05/2020 12:00
1020,2.5274644,-0.85911524,279.6025,283.83643,0,283.8802,2.98E-08,25/05/2020 00:00
1021,2.819416,-1.996057,283.08682,289.8378,2586732.2,296.46448,0.005078197,25/05/2020 12:00
1022,2.6821082,-2.8568614,281.92657,284.80768,0,283.02805,0.005609512,26/05/2020 00:00
1023,3.1415083,-4.222636,282.6436,290.63702,2604714.5,293.8176,0.000929832,26/05/2020 12:00
1024,1.9014037,-3.098744,281.69913,284.0885,0,283.41968,2.98E-08,27/05/2020 00:00
1025,0.51177716,-4.524407,283.78226,292.31134,2582791,295.71338,0.001205713,27/05/2020 12:00
1026,1.4325476,-1.159954,281.88974,284.72525,0,282.72696,4.09E-05,28/05/2020 00:00
1027,0.015538305,-3.0374577,281.94458,293.88647,2654104,298.50916,0.001706362,28/05/2020 12:00
1028,2.4035525,-3.2483478,282.3195,286.5029,0,286.02194,2.98E-08,29/05/2020 00:00
1029,1.7875385,-2.2668352,283.73822,291.16385,2606069.5,291.8103,0.008235425,29/05/2020 12:00
1030,2.3718357,-1.5220789,282.97174,286.13913,0,284.97827,0.000439376,30/05/2020 00:00
1031,1.7010562,-1.6253102,279.83176,291.45236,2646591,297.1677,0.00169614,30/05/2020 12:00
1032,2.9711046,-1.2960421,278.20312,283.77908,0,283.24716,2.98E-08,31/05/2020 00:00
1033,3.043009,-4.348238,279.04553,289.34558,2619740.8,290.87555,0.015888453,31/05/2020 12:00
1034,2.706142,-1.9233525,283.18665,284.69418,0,284.4804,0.006334961,01/06/2020 00:00
1035,2.0040398,-2.0524497,286.74872,292.0682,2536850,296.90463,0.000316769,01/06/2020 12:00
1036,2.3608038,-1.9580736,284.33743,285.78192,0,285.671,2.98E-08,02/06/2020 00:00
1037,2.1370137,-3.6526508,280.52585,293.73477,2654350.5,295.6937,0.003014237,02/06/2020 12:00
1038,2.4090683,-0.70834637,281.01944,286.074,0,284.91858,2.98E-08,03/06/2020 00:00
1039,3.6994076,-1.6152899,284.1684,294.9336,2619864,297.4196,0.004209697,03/06/2020 12:00
1040,2.2995372,1.8736,284.7573,286.8822,0,286.33157,2.98E-08,04/06/2020 00:00
1041,3.7196984,2.9620721,285.0423,299.4321,2662233,301.35086,0.001767665,04/06/2020 12:00
1042,-0.4984304,4.3394985,283.9171,291.71878,0,289.89682,2.98E-08,05/06/2020 00:00
1043,1.5200148,3.6397164,288.18408,296.13184,2573800,298.51703,0.005098611,05/06/2020 12:00
1044,-0.33393678,1.3297133,288.82333,290.554,0,288.7587,0.000296325,06/06/2020 00:00
1045,-1.6770716,2.279534,287.48056,298.6508,2623066.2,302.53558,0.000561982,06/06/2020 12:00
1046,-1.6382629,0.65905994,287.61633,289.97098,0,289.09717,2.98E-08,07/06/2020 00:00
1047,0.5941225,1.5844126,289.28995,301.2396,2618509,305.06635,2.98E-08,07/06/2020 12:00
1048,0.35634544,0.323034,288.39673,291.01932,0,287.8049,2.98E-08,08/06/2020 00:00
1049,1.7099212,-2.2013545,287.7449,297.5678,2593506.5,300.69818,0.00055176,08/06/2020 12:00
1050,1.5007089,-1.3025669,287.72107,289.84256,0,288.22604,0.10306537,09/06/2020 00:00
1051,0.4828184,-0.520293,288.31985,297.03738,2555571.2,298.9021,0.003177702,09/06/2020 12:00
1052,2.0381205,0.7126562,288.71094,289.68845,0,288.96402,0.10105249,10/06/2020 00:00
1053,1.1861026,0.8946509,287.31198,296.4114,2619248,299.12448,2.98E-08,10/06/2020 12:00
1054,1.8241804,0.9554711,286.83325,287.04587,0,287.5576,2.98E-08,11/06/2020 00:00
1055,0.2430714,-0.5927646,283.58356,297.37012,2691423.5,301.95175,0.001706362,11/06/2020 12:00
1056,2.0735803,0.752271,285.69907,287.38455,0,288.85052,0.002380729,12/06/2020 00:00
1057,3.0599508,-0.80388767,285.1304,299.0002,2670854.5,301.10358,2.98E-08,12/06/2020 12:00
1058,3.2602983,-0.14395338,286.40753,291.3078,0,290.1907,2.98E-08,13/06/2020 00:00
1059,2.4043405,-0.6859757,287.46887,300.656,2647822.5,304.07385,2.98E-08,13/06/2020 12:00
1060,2.8702416,0.8883591,287.5201,292.43738,0,291.7119,2.98E-08,14/06/2020 00:00
1061,4.1162558,0.6145516,287.03912,301.6237,2654966.2,304.29883,2.98E-08,14/06/2020 12:00
1062,1.3498082,-1.3699119,289.19867,290.1466,0,290.1999,2.98E-08,15/06/2020 00:00
1063,2.5270703,-2.6284943,288.77567,296.37317,2560374.8,296.26834,0.002002686,15/06/2020 12:00
1064,1.7566098,-1.4009045,288.5145,291.1973,0,290.0464,0.005067974,16/06/2020 00:00
1065,3.6883757,-2.8671145,287.5327,292.14825,2458639.5,292.47614,0.001655281,16/06/2020 12:00
1066,2.6568923,-0.45504528,289.27194,291.34964,0,290.46292,2.98E-08,17/06/2020 00:00
1067,2.92678,0.55303234,290.77744,293.01974,2399889.5,294.23022,0.001532674,17/06/2020 12:00
1068,2.6472394,0.008679748,289.8568,291.61844,0,289.05978,0.023112327,18/06/2020 00:00
1069,2.5944438,-2.6723034,290.0928,295.34814,2507044,296.12402,0.000613093,18/06/2020 12:00
1070,1.1082882,0.92401236,288.2241,289.93454,0,288.22275,2.98E-08,19/06/2020 00:00
1071,2.9118083,-0.8353464,287.37762,298.8766,2661740.5,302.9495,0.000102192,19/06/2020 12:00
1072,1.4390484,-1.4794348,289.2913,290.3461,0,289.12473,0.001021773,20/06/2020 00:00
1073,3.43149,-1.6190183,287.53674,294.7801,2588456.5,293.32693,0.021947503,20/06/2020 12:00
1074,4.239183,-2.0093398,286.17828,288.97763,0,287.57202,0.013998181,21/06/2020 00:00
1075,3.171058,-3.6144342,287.4734,292.10284,2511354.5,292.3154,0.007366926,21/06/2020 12:00
1076,2.6921551,-3.5389333,288.6925,289.9943,0,289.01517,0.016307384,22/06/2020 00:00
1077,2.2605317,-3.9094472,289.8766,294.06448,2502610,292.28,0.020394444,22/06/2020 12:00
1078,2.2932334,-4.415583,288.4583,292.119,0,289.87387,0.07892108,23/06/2020 00:00
1079,1.9480922,-6.1029363,285.7175,298.79474,2612227.5,299.31076,2.98E-08,23/06/2020 12:00
1080,2.203993,-2.2575142,284.3019,290.2822,0,289.09586,2.98E-08,24/06/2020 00:00
1081,0.50370026,-3.4659956,283.4694,298.90405,2702631.5,300.708,2.98E-08,24/06/2020 12:00
1082,0.5976684,-1.4927174,283.6681,287.76984,0,287.1043,2.98E-08,25/06/2020 00:00
1083,-2.6461065,0.11750358,287.1924,300.12857,2661986.5,303.05118,2.98E-08,25/06/2020 12:00
1084,-0.37254846,-1.1956072,288.75995,290.93628,0,289.48944,2.98E-08,26/06/2020 00:00
1085,-1.632353,1.4026511,291.83835,303.10983,2628732,306.08047,2.98E-08,26/06/2020 12:00
1086,-0.82800865,1.2283463,291.94308,292.69778,0,292.4112,2.98E-08,27/06/2020 00:00
1087,0.16033208,0.26361197,289.62708,305.1736,2674180,309.08157,2.98E-08,27/06/2020 12:00
1088,1.6711125,0.031050384,291.98758,293.64636,0,292.87497,2.98E-08,28/06/2020 00:00
1089,0.527143,-0.48580495,289.0935,305.42032,2663095,310.7307,2.98E-08,28/06/2020 12:00
1090,1.1488699,0.4234689,290.81744,293.53525,0,293.1636,2.98E-08,29/06/2020 00:00
1091,1.378767,1.9073889,289.94086,306.35156,2668022,307.3557,2.98E-08,29/06/2020 12:00
1092,1.9963567,-0.33666724,287.1884,289.75476,0,291.00806,2.98E-08,30/06/2020 00:00
1093,-1.6575687,0.28318626,286.25964,301.1763,2654473.5,302.6648,2.98E-08,30/06/2020 12:00
1094,-1.7698578,1.0223498,287.48956,292.64224,0,292.65323,2.98E-08,01/07/2020 00:00
1095,-2.099239,1.0444875,290.20474,305.3809,2621218.8,309.99536,2.98E-08,01/07/2020 12:00
1096,0.8094417,-1.0464694,290.12833,295.61575,0,295.1676,2.98E-08,02/07/2020 00:00
1097,1.605512,-0.54662514,290.4893,304.32303,2592521,306.95752,0.000418931,02/07/2020 12:00
1098,1.8123603,-0.28004152,291.46838,294.26877,0,294.80353,2.04E-05,03/07/2020 00:00
1099,3.1523433,-3.7929335,291.37982,295.9419,2488076.2,294.10428,0.07461944,03/07/2020 12:00
1100,2.6123707,-1.716424,288.43268,292.36032,0,291.40622,2.98E-08,04/07/2020 00:00
1101,-0.38417137,-1.8497157,288.2223,299.78152,2585008,298.25793,0.000224799,04/07/2020 12:00
1102,0.58840954,-1.3981082,288.7824,292.23248,0,292.73196,2.04E-05,05/07/2020 00:00
1103,0.32226476,-1.8096349,283.9823,302.68454,2676274,306.78302,2.98E-08,05/07/2020 12:00
1104,1.2995737,-0.8057519,286.4943,290.60654,0,291.6555,2.98E-08,06/07/2020 00:00
1105,-0.6483462,-0.016021192,285.75525,304.89706,2660385.5,310.62247,2.98E-08,06/07/2020 12:00
1106,2.3881865,-6.707643,284.23718,294.22934,0,290.869,0.06257287,07/07/2020 00:00
1107,0.8531754,-3.957684,282.25833,295.61636,2688098,297.3835,2.98E-08,07/07/2020 12:00
1108,1.266478,-1.64069,280.92368,285.26822,0,287.55627,2.98E-08,08/07/2020 00:00
1109,-1.264557,0.26104861,279.714,299.06833,2745000.5,306.20642,2.98E-08,08/07/2020 12:00
1110,1.2743578,0.904671,284.43994,289.37366,0,288.65176,2.98E-08,09/07/2020 00:00
1111,-2.3033292,1.578121,284.0322,303.24542,2673318,307.61154,2.98E-08,09/07/2020 12:00
1112,-1.5655705,1.4000878,286.21198,292.10226,0,292.45447,2.98E-08,10/07/2020 00:00
1113,-2.3220441,1.7927394,285.79752,306.2978,2712731,312.18896,2.98E-08,10/07/2020 12:00
1114,-1.5565085,0.06344122,287.9085,292.6058,0,293.9652,2.98E-08,11/07/2020 00:00
1115,0.8358395,-0.59812427,289.4077,306.4985,2642280,311.82883,2.98E-08,11/07/2020 12:00
1116,3.7155614,-3.292157,285.67343,290.11136,0,290.44455,0.026596546,12/07/2020 00:00
1117,1.3370034,-4.1830215,283.23337,296.27997,2683417.5,300.35706,0.000122637,12/07/2020 12:00
1118,-0.27917123,-1.4137211,284.41656,286.0752,0,288.85645,2.98E-08,13/07/2020 00:00
1119,-2.0476255,-2.2791858,280.30017,297.25064,2699552.2,300.28622,0.000102192,13/07/2020 12:00
1120,-1.5779814,-0.54709125,281.60248,285.80045,0,287.97873,2.98E-08,14/07/2020 00:00
1121,-3.4731057,-2.205316,279.30536,298.17352,2724801.5,302.57953,2.98E-08,14/07/2020 12:00
1122,-0.8187498,-0.5918325,281.5773,285.3835,0,287.54578,2.98E-08,15/07/2020 00:00
1123,0.68257475,0.14826328,282.41882,299.59814,2678491,305.1995,0.000592649,15/07/2020 12:00
1124,0.4471617,0.5183112,284.29114,291.2433,0,289.2028,2.98E-08,16/07/2020 00:00
1125,1.132125,-0.72465825,286.1423,300.3711,2586116.5,307.34717,2.98E-08,16/07/2020 12:00
1126,-0.6032336,-2.1407673,287.26166,291.67935,0,291.97955,0.000613093,17/07/2020 00:00
