,Time,Wind speed.mean,Rainfall.mean,Wind direction.mean,Global radiation.mean,Air temperature.mean,Ground moisture.mean,Air moisture.mean,u10,v10,d2m,t2m,cdir,tcrw
735,03/01/2020 13:00,0.211111111,0,187.8013889,70.42916667,1.004166667,2,85.27222222,-0.17356312,-0.510213,270.5449,277.46402,773505.3,1.49E-08
736,04/01/2020 01:00,0.122222222,0,156.7222222,68.52638889,-2.141666667,2,95.90694444,-0.6031102,-0.7219739,269.0649,270.361,0,1.49E-08
737,04/01/2020 13:00,0.308333333,0.019444444,140.7708333,69.23611111,3.813888889,2,83.80972222,0.3468899,0.08123815,273.30692,277.4,724911.6,1.49E-08
738,05/01/2020 01:00,4.016666667,0.002816901,80.61549296,81.90416667,3.104166667,2,78.55972222,2.466702,-0.053031325,273.5683,274.8565,0,1.49E-08
739,05/01/2020 13:00,3.633333333,0,125.7444444,59.5,2.480555556,2,63.16388889,0.1394645,-6.55326,267.21545,278.00354,780866.8,1.49E-08
740,06/01/2020 01:00,0.580555556,0,187.5791667,82.55972222,-1.388888889,2,78.61388889,0.07606113,-1.9400153,267.12866,270.96817,0,1.49E-08
741,06/01/2020 13:00,0.316666667,0,93.01527778,75.26805556,-1.052777778,2.001388889,76.62222222,-0.7160604,-0.32027543,267.152,276.70944,784665,1.49E-08
742,07/01/2020 01:00,0.069444444,0,37.17777778,82.01805556,-5.565277778,2.630555556,92.47222222,-0.30729795,0.56264734,266.3902,268.17212,0,1.49E-08
743,07/01/2020 13:00,0.155555556,0,189.8708333,75.29722222,-1.045833333,3,79.02083333,-0.54390574,0.042584777,265.56442,277.0387,804439.25,1.49E-08
744,08/01/2020 01:00,0.197222222,0,115.3208333,21.88194444,-0.940277778,5.988888889,92.14027778,1.2112324,-0.6746282,266.91855,270.82678,0,1.49E-08
745,08/01/2020 13:00,0.094444444,0,207.6027778,23.43333333,-0.277777778,7,92.07083333,1.0917739,-0.42920744,271.78125,276.5898,782002.4,1.49E-08
746,09/01/2020 01:00,0.075,0,207.6694444,80.59583333,-4.247222222,7,95.22222222,0.09159708,0.3320222,269.8313,270.60687,0,1.49E-08
747,09/01/2020 13:00,0.119444444,0,246.7819444,73.91527778,0.583098592,7,87.67916667,-1.1479169,1.0159452,271.66705,278.82397,776285.44,1.49E-08
748,10/01/2020 01:00,0.094444444,0,215.9194444,84.90555556,-3.056944444,7.302777778,93.00833333,-0.26782835,0.5767031,269.70898,270.8425,0,1.49E-08
749,10/01/2020 13:00,0.586111111,0,44.60694444,78.81126761,4.961111111,8,75.76388889,1.5297186,0.29207432,271.125,283.37747,819749.6,1.49E-08
750,11/01/2020 01:00,0.061111111,0,19.6,21.18888889,-1.716666667,8,99.88194444,0.47327662,-0.26886094,271.68634,272.48578,0,1.49E-08
751,11/01/2020 13:00,0.325,0,178.0333333,26.30694444,1.8375,8,91.60833333,-0.3692317,-1.5980538,274.85693,279.3502,783921,1.49E-08
752,12/01/2020 01:00,0.138888889,0,21.89861111,40.23888889,-1.245833333,8,97.5875,0.5131661,-1.3849983,269.36386,270.50116,0,1.49E-08
753,12/01/2020 13:00,0.180555556,0,164.2583333,75.11388889,0.926388889,8,89.74583333,-1.0698174,-0.6690799,273.1582,278.04037,819397.2,1.49E-08
754,13/01/2020 01:00,0.091666667,0,129.1472222,32.19861111,-4.081944444,8,99.72222222,-1.0271987,0.44705737,270.2211,270.57184,0,1.49E-08
755,13/01/2020 13:00,0.211111111,0,155.7305556,29.44027778,-2.445833333,8.208333333,100,-0.7326461,0.23585129,270.60327,273.55695,840385.25,1.49E-08
756,14/01/2020 01:00,0.091666667,0.001388889,47.16944444,70.68472222,-3.979166667,8.994444444,99.85,-0.9667345,0.48700523,269.88712,270.15677,0,1.49E-08
757,14/01/2020 13:00,0.2,0,184.225,79.89861111,-0.483333333,9,96.82638889,-0.501287,-0.03916049,273.0902,276.1234,843831.1,1.49E-08
758,15/01/2020 01:00,0.019444444,0.001388889,180.5902778,87.2375,-3.469444444,9,96.04027778,-0.07740843,-0.013083339,269.19485,269.62332,0,1.49E-08
759,15/01/2020 13:00,0.161111111,0,167.1986111,80.91388889,2.256944444,9,88.63055556,-1.0463036,0.62404895,273.1653,276.61276,861960.75,1.49E-08
760,16/01/2020 01:00,0.113888889,0,168.1597222,89.59444444,-2.163888889,9,96.14861111,0.055906415,0.19627333,271.1057,271.385,0,1.49E-08
761,16/01/2020 13:00,0.283333333,0,249.4069444,69.74027778,3.991666667,9,87.33055556,0.12539816,-1.1815598,274.74274,277.13416,837448.5,1.49E-08
762,17/01/2020 01:00,0.244444444,0,300.5222222,18.56527778,-1.147222222,9.173611111,100,-1.3322483,0.6014857,272.19946,272.73532,0,0.00073278
763,17/01/2020 13:00,0.341666667,0,242.5084507,15.64861111,-1.680555556,10,100,-1.4137069,-0.58308095,271.77008,272.23627,864505.94,1.49E-08
764,18/01/2020 01:00,0.211111111,0,93.03055556,10.53888889,-2.254166667,10,100,-0.56196094,-0.083546996,271.19403,271.3953,0,0.000876308
765,18/01/2020 13:00,0.066666667,0,205.9388889,11.5125,-1.586111111,10,100,-0.23633671,-1.1295905,271.3321,271.80612,851897.44,1.49E-08
766,19/01/2020 01:00,0.033333333,0.004166667,219.7125,20.25694444,-0.961111111,10,100,0.56901145,-0.7791216,271.38336,272.24655,0,1.49E-08
767,19/01/2020 13:00,0.002777778,0,218.3652778,16.8375,-0.086111111,10,99.97638889,0.69056946,-2.1040606,272.34363,274.25897,861138.44,1.49E-08
768,20/01/2020 01:00,0.036111111,0,156.2041667,27.48888889,-2.122222222,10,99.725,-0.1040715,-0.9659151,271.8711,272.6477,0,1.49E-08
769,20/01/2020 13:00,0.052777778,0,168.4569444,31.575,0.776388889,10.06944444,95.60694444,-1.7160274,-0.9764569,272.46695,275.20267,896497.1,1.49E-08
770,21/01/2020 01:00,0.094444444,0,194.6597222,38.71805556,0.002777778,10.00833333,97.23888889,-0.5455853,-0.37631345,271.629,273.00778,0,1.49E-08
771,21/01/2020 13:00,0.186111111,0,102.7763889,60.65694444,-1.436111111,10.7,89.04861111,-1.4067787,0.5286176,270.7337,276.17355,946108.9,1.49E-08
772,22/01/2020 01:00,0.069444444,0.001388889,81.38472222,82.77361111,-5.205633803,11,95.59583333,-0.10994995,-0.002911449,268.90097,269.28076,0,1.49E-08
773,22/01/2020 13:00,0.380555556,0,124.7291667,88.98611111,0.219444444,11,89.81111111,0.9628678,-1.0184392,271.12604,276.675,971835,1.49E-08
774,23/01/2020 01:00,0.205555556,0.001388889,58.51111111,57.09577465,-3.152777778,11,97.14444444,1.0548236,-1.1220078,269.0167,269.839,0,1.49E-08
775,23/01/2020 13:00,0.219444444,0,237.2402778,89.02222222,-0.891666667,11,90.00972222,-0.08160734,-0.6544693,271.88278,276.29135,956250.56,1.49E-08
776,24/01/2020 01:00,0.072222222,0,244.1069444,88.43055556,-5.531944444,11,95.08333333,-1.0794748,-0.58308095,267.725,267.99512,0,1.49E-08
777,24/01/2020 13:00,0.327777778,0,200.8138889,91.9375,-1.476388889,11.1875,92.23333333,0.36032635,-0.5647715,270.87784,276.07446,985148.4,1.49E-08
778,25/01/2020 01:00,0.1,0,166.6194444,47.74861111,-3.876388889,12,98.31805556,1.6922159,0.18943036,268.95477,270.96634,0,1.49E-08
779,25/01/2020 13:00,0.138888889,0,32.05,48.59722222,3.951388889,12,86.71944444,-0.41751897,-0.056360245,274.3626,279.2058,921479.25,0.000241756
780,26/01/2020 01:00,0.086111111,0,24.49583333,60.15,0.179166667,12,97.38873239,-0.3310218,-0.6933076,272.53445,272.89542,0,1.49E-08
781,26/01/2020 13:00,0.061111111,0,24.24583333,53.34722222,5.627777778,12,87.58055556,-0.664624,-0.4018358,276.611,278.5207,931111.9,0.000143543
782,27/01/2020 01:00,0.111111111,0,30.05555556,44.77638889,1.786111111,12,98.21527778,0.18691194,-1.1086919,274.40726,274.68976,0,0.003293693
783,27/01/2020 13:00,0.672222222,0,56.23194444,65.54722222,4.163888889,12,95.02083333,1.2278181,-0.4022056,275.39545,275.9343,930681.1,1.49E-08
784,28/01/2020 01:00,0.308333333,0.001388889,46.13888889,63.55416667,1.540277778,12,99.25,0.09684563,0.70117044,274.08853,274.20944,0,1.49E-08
785,28/01/2020 13:00,2.397222222,0.055555556,135.3013889,66.11111111,10.54305556,12,72.67777778,3.0858293,3.5676184,278.6787,285.04193,979940.5,1.49E-08
786,29/01/2020 01:00,0.638888889,0.077777778,196.2527778,62.0875,2.118055556,11.57777778,98.30972222,-0.22122061,1.2362137,272.94656,274.38647,0,0.000287071
787,29/01/2020 13:00,0.758333333,0.008333333,80.75416667,47.0625,2.884722222,8.130555556,93.97638889,1.6076082,-0.26719654,276.5237,279.9501,1009347.3,1.49E-08
788,30/01/2020 01:00,0.405555556,0.004225352,67.03098592,108.6291667,1.669444444,3.943055556,95.74166667,0.5356302,-0.5545995,274.6661,274.82507,0,0.002734676
789,30/01/2020 13:00,0.888888889,0,141.8861111,94.34305556,3.75,3,77.3125,1.0781275,2.4009912,272.59485,280.78928,1056179,1.49E-08
790,31/01/2020 01:00,2.244444444,0,108.4847222,63.31666667,9.059722222,3,58.01111111,2.5271664,1.1777713,269.2512,275.3223,0,1.49E-08
791,31/01/2020 13:00,3.059722222,0,94.12916667,79.08194444,13.55,3,67.96805556,5.70447,1.5508034,278.55487,288.77985,1018001,1.49E-08
792,01/02/2020 01:00,1.530555556,0,75.19583333,104.9958333,10.08333333,3,80.90138889,3.3096304,0.47572374,277.42255,279.82687,0,1.49E-08
793,01/02/2020 13:00,2.225,0,103.2125,68.19583333,14.175,2.813888889,69.75972222,4.1481495,2.8964562,279.96582,289.90356,1041573.44,1.49E-08
794,02/02/2020 01:00,2.527777778,0,97.76805556,113.8833333,14.30694444,2.0875,71.23472222,3.5254536,2.5465422,278.93756,283.4959,0,1.49E-08
795,02/02/2020 13:00,3.138888889,0,99.98333333,87.29027778,15.48611111,2,65.19583333,2.5290556,1.0035541,280.25107,290.5512,1051636.8,1.49E-08
796,03/02/2020 01:00,3.025,0,79.71944444,30.4,14.25555556,2,69.99861111,4.5485144,1.7797642,279.6958,284.0052,0,1.49E-08
797,03/02/2020 13:00,0.977777778,0.015277778,78.63194444,38.35277778,12.14788732,2,82.91111111,1.4593872,-2.7434123,280.36526,288.13156,1030570.4,0.002356961
798,04/02/2020 01:00,0.263888889,0,114.4847222,23.07638889,7.229166667,2,99.61805556,-0.3858173,0.8687298,280.3617,282.31598,0,0.005000979
799,04/02/2020 13:00,4.458333333,0.180555556,70.15,7.676056338,5.969444444,2,75.41111111,2.6401165,-6.9203734,276.66632,279.70724,1047212,0.07858002
800,05/02/2020 01:00,5.258333333,0,70.90416667,44.34583333,4.602777778,2,70.37638889,2.675807,-4.8900576,271.60565,276.5765,0,1.49E-08
801,05/02/2020 13:00,7.141666667,0,123.3777778,43.59861111,3.883333333,2,65.03611111,1.71447,-7.5136743,271.798,279.7725,1131516.9,0.001223818
802,06/02/2020 01:00,4.452777778,0,158.3694444,121.1319444,2.019444444,2,64.25694444,0.054436803,-6.2427387,265.4624,273.91583,0,1.49E-08
803,06/02/2020 13:00,1.216666667,0,163.0194444,113.4763889,3.501388889,2,54.59166667,0.7096744,-3.1987445,266.92767,279.61,1192719.1,1.49E-08
804,07/02/2020 01:00,1.352777778,0,43.31805556,69.51527778,2.6,2,74.48333333,2.0193098,-1.349674,269.56686,272.8924,0,1.49E-08
805,07/02/2020 13:00,1.511111111,0,50.80416667,128.4847222,4.35,2,74.62816901,1.4532988,-2.6712842,272.0995,280.39417,1135785,1.49E-08
806,08/02/2020 01:00,0.494444444,0,177.0527778,119.3111111,2.383333333,2,75.78472222,0.4008457,-0.88712895,272.3497,273.83365,0,0.000241756
807,08/02/2020 13:00,0.622222222,0,205.8972222,118.8027778,3.269444444,2,76.78611111,-2.0011325,0.75406456,271.26254,281.3862,1189625.6,1.49E-08
808,09/02/2020 01:00,0.172222222,0,95.84722222,123.1569444,-1.268055556,2,91.76666667,-1.101519,0.26507246,268.19702,271.01468,0,1.49E-08
809,09/02/2020 13:00,1.822222222,0,111.6666667,117.4555556,9.451388889,2,62.83333333,0.3897186,1.7790244,273.33383,285.33978,1207990.2,1.49E-08
810,10/02/2020 01:00,2.752777778,0,109.5666667,34.53472222,10.16111111,2,64.91527778,3.1286578,3.271153,273.69012,279.31757,0,1.49E-08
811,10/02/2020 13:00,3.652777778,0.061111111,109.4083333,108.9194444,13.14305556,2,71.87916667,8.107498,3.4855032,277.49258,287.8875,1186140.8,1.49E-08
812,11/02/2020 01:00,0.577777778,0.038888889,155.5986111,16.89722222,6.598611111,2,97.89583333,-0.698635,1.7934501,279.8232,281.3161,0,0.004593045
813,11/02/2020 13:00,0.675,0.029577465,172.4478873,20.23055556,5.615277778,2,94.22083333,-0.9215964,0.30465055,274.2697,282.5534,1216643.9,0.01970923
814,12/02/2020 01:00,0.527777778,0.016666667,102.7055556,100.0388889,3.698611111,2,95.65,0.24842578,1.8091702,275.4929,277.35406,0,1.49E-08
815,12/02/2020 13:00,0.694444444,0,164.1236111,111.4486111,5.048611111,2,79.55277778,-2.3578286,1.2831895,270.95297,284.51633,1283132.4,1.49E-08
816,13/02/2020 01:00,0.294444444,0.001388889,61.39166667,132.0597222,0.488888889,2,93.01527778,0.43674624,-1.2387075,272.4563,275.396,0,1.49E-08
817,13/02/2020 13:00,0.608333333,0,177.4430556,131.6125,7.241666667,2,73.29166667,-1.7916075,2.6171908,273.08817,285.02017,1312382.5,1.49E-08
818,14/02/2020 01:00,0.325,0.143055556,86.54583333,34.47361111,4.558333333,2,98.2,-0.5533532,1.7485087,273.06635,278.3159,0,0.00455527
819,14/02/2020 13:00,0.519444444,0,221.8625,77.71388889,6.743055556,2.013888889,90.27916667,-0.23318744,-1.1371733,279.3639,283.95264,1252198.4,0.000392839
820,15/02/2020 01:00,0.433333333,0.001388889,173.8430556,89.90555556,2.623611111,2,94.01111111,0.98512197,-1.6559414,273.5886,275.2649,0,1.49E-08
821,15/02/2020 13:00,0.402777778,0,139.0333333,78.925,5.413888889,2,81.40555556,-0.76959634,-0.8691894,274.29257,284.77853,1301692.8,1.49E-08
822,16/02/2020 01:00,0.283333333,0.001388889,91.57638889,141.2253521,1.136619718,2,93.4375,0.29461366,0.5262134,272.60907,274.21426,0,1.49E-08
823,16/02/2020 13:00,0.472222222,0,230.0958333,132.4458333,6.591666667,2,79.73333333,-0.67491126,1.1032388,274.77118,285.50714,1352675,1.49E-08
824,17/02/2020 01:00,0.547222222,0,76.74444444,134.4763889,2.690277778,2,90.03055556,0.7006468,0.890923,273.20187,277.17523,0,1.49E-08
825,17/02/2020 13:00,1.763888889,0,73.54305556,115.9472222,12.00694444,2,67.84166667,3.8292437,0.9434471,275.24725,290.05096,1318412.8,1.49E-08
826,18/02/2020 01:00,1.563888889,0,131.6472222,27.73472222,11.28888889,2,70.79027778,3.250846,0.5848408,276.94293,281.16748,0,1.49E-08
827,18/02/2020 13:00,0.322222222,0,253.3305556,50.75972222,8.751388889,2,78.56111111,-0.30519855,-0.6132268,277.94177,283.58954,1323189.9,0.000241756
828,19/02/2020 01:00,0.427777778,0,261.3666667,147.3541667,4.754166667,1.990277778,86.45774648,-1.8902816,-0.30880892,275.14014,278.86746,0,1.49E-08
829,19/02/2020 13:00,1.55,0,233.3958333,130.6111111,9.284722222,2,59.03333333,-3.9727235,1.3151848,269.5618,284.80814,1391871,1.49E-08
830,20/02/2020 01:00,1.844444444,0,87.15277778,137.2222222,5.654166667,1.836111111,68.17638889,-0.08937538,-2.595457,274.39456,278.41556,0,1.49E-08
831,20/02/2020 13:00,1.188888889,0,147.7666667,109.6291667,3.881944444,2,66.6375,0.52681255,-3.5009432,269.9252,282.8416,1419555,1.49E-08
832,21/02/2020 01:00,0.491666667,0,36.95972222,138.0888889,-0.031944444,2,86.32638889,0.03155291,1.8964639,269.84552,273.13525,0,1.49E-08
833,21/02/2020 13:00,2.241666667,0,134.625,134.1125,7.254166667,2,50.70972222,1.1551772,-1.1416119,271.4935,284.384,1421943.5,1.49E-08
834,22/02/2020 01:00,0.455555556,0,76.2625,155.2666667,1.090277778,2,78.47083333,1.1501385,-1.3043627,269.2258,273.19385,0,1.49E-08
835,22/02/2020 13:00,0.861111111,0,96.04305556,134.2847222,6.081944444,2,63.97777778,1.125575,0.86799,269.8242,284.10428,1425350.2,1.49E-08
836,23/02/2020 01:00,0.427777778,0,76.64305556,65.25,3.0625,2,85.30555556,1.2981496,1.3201783,270.1008,276.0171,0,1.49E-08
837,23/02/2020 13:00,1.536111111,0,100.6388889,107.3041667,12.52777778,2,52.99444444,2.9367685,0.6107328,272.32788,286.99457,1432241.8,1.49E-08
838,24/02/2020 01:00,4.025,0,137.9830986,48.94305556,12.60833333,2,57.79444444,4.212183,-0.063758016,275.89233,283.7418,0,1.49E-08
839,24/02/2020 13:00,0.461111111,0,192.3388889,100.9847222,6.6,2,62.57222222,-0.3159057,0.056085706,268.46857,284.41602,1452290.1,1.49E-08
840,25/02/2020 01:00,0.088888889,0,178.0763889,77.15416667,0.769444444,2,88.61111111,-0.41122067,1.0261173,269.4943,274.61545,0,1.49E-08
841,25/02/2020 13:00,2.0125,0,111.5944444,105.775,13.93055556,2,60.11666667,2.7950559,1.162236,277.91486,288.0663,1476880.6,1.49E-08
842,26/02/2020 01:00,1.513888889,0.029166667,70.42638889,115.2875,9.8125,2,75.10694444,1.224669,2.986339,276.14456,280.94092,0,1.49E-08
843,26/02/2020 13:00,1.747222222,0.047222222,116.2430556,43.56944444,5.227777778,2,86.85555556,2.0615087,-3.4593306,277.8443,282.23563,1480169.9,0.05516164
844,27/02/2020 01:00,0.911111111,0,71.61388889,110.7236111,2.95,2.083333333,86.5375,1.5811551,-0.37982738,273.9454,274.0155,0,1.49E-08
845,27/02/2020 13:00,1.619444444,0,124.1222222,111.7888889,6.613888889,2,58.12638889,2.7062492,-0.37649846,271.60565,281.69672,1561498.8,1.49E-08
846,28/02/2020 01:00,2.713888889,0,123.9402778,56.45555556,6.2,2,69.03194444,1.9380612,2.6845107,268.094,279.3508,0,0.00103496
847,28/02/2020 13:00,2.758333333,0,87.78333333,86.68873239,5.033802817,2,63.0625,3.5831885,-6.114942,270.34494,282.24228,1575986.8,1.49E-08
848,29/02/2020 01:00,0.213888889,0,75.62638889,102.1583333,-1.472222222,2,89.625,1.0373982,0.755914,269.81506,272.76974,0,1.49E-08
849,29/02/2020 13:00,1.055555556,0,103.0166667,125.6277778,7.941666667,2,53.28888889,1.2878623,3.352713,268.2904,285.43222,1591767,1.49E-08
850,01/03/2020 01:00,0.733333333,0,55.71944444,61.57222222,6.270833333,2,63.21388889,1.8389673,2.9793115,267.84885,278.27118,0,1.49E-08
851,01/03/2020 13:00,0.544444444,0.045833333,180.0055556,57.49722222,10.20972222,2,80.925,-1.2509996,2.1452136,277.40173,285.4171,1529820.8,0.000936747
852,02/03/2020 01:00,2.188888889,0.027777778,97.275,167.575,11.1875,2,79.81126761,-0.1830107,1.8345077,279.81863,280.43707,0,0.02848734
853,02/03/2020 13:00,2.461111111,0,179.0333333,134.625,15.56805556,1.740277778,49.97222222,3.5938954,3.2996345,276.6328,290.54095,1586950.8,0.000196427
854,03/03/2020 01:00,0.461111111,0.019444444,131.4458333,33.9,9.169444444,1,87.1875,-1.7118284,2.0889907,278.12244,284.69696,0,1.51E-05
855,03/03/2020 13:00,1.144444444,0.004166667,130.0833333,88.52083333,12.01527778,1,76.89166667,-1.6133643,0.4919989,281.71735,288.02707,1561929.5,0.018855587
856,04/03/2020 01:00,2.036111111,0,46.22083333,54.83611111,6.391666667,1,80.98472222,0.32715505,-2.9941964,278.5107,279.91748,0,0.003610984
857,04/03/2020 13:00,1.344444444,0,232.3972222,143.5347222,6.2375,1,70.26666667,0.63661367,-3.782428,272.9004,282.77695,1612324.4,0.000392839
858,05/03/2020 01:00,0.308333333,0,327.925,188.2430556,3.031944444,1,81.82361111,0.7926026,-1.5013281,272.52734,275.28845,0,1.49E-08
859,05/03/2020 13:00,0.838888889,0,235.9736111,176.9263889,7.670833333,1,63.07916667,-0.6774306,1.631994,271.14075,285.1519,1700427.4,1.49E-08
860,06/03/2020 01:00,0.238888889,0.05,224.9041667,119.2055556,4.804166667,1,93.84444444,-1.02153,0.8206444,273.50333,278.6518,0,0.000143543
861,06/03/2020 13:00,0.383333333,0.029166667,248.2788732,55.43055556,8.872222222,92.01944444,94.84027778,0.09957492,0.96675014,279.39536,286.39404,1633077.5,0.032861292
862,07/03/2020 01:00,0.944444444,0,191.0013889,74.70694444,6.1375,1,86.76666667,1.0781275,-1.3576266,279.46588,279.7858,0,1.49E-08
863,07/03/2020 13:00,1.238888889,0,253.3347222,88.30277778,8.625,1,66.4875,-0.7733754,-3.1062727,274.2073,283.6409,1680614,0.000793219
864,08/03/2020 01:00,1.755555556,0,54.99722222,75.56527778,4.354166667,1,77.025,0.49784017,-1.8431047,274.1205,277.5305,0,1.49E-08
865,08/03/2020 13:00,0.688888889,0,284.6291667,85.09722222,5.131944444,1,74.46944444,-0.6421598,-3.5606802,273.68555,281.96497,1694123.1,0.000762999
866,09/03/2020 01:00,0.377777778,0,233.7416667,195.9388889,1.369444444,1,87.49027778,0.27340925,0.13357723,272.76233,276.20135,0,1.49E-08
867,09/03/2020 13:00,0.847222222,0,204.9263889,190.0319444,7.368055556,1,70.87083333,-1.9597732,0.041844964,273.3526,284.4402,1745732,1.49E-08
868,10/03/2020 01:00,0.675,0,62.42083333,105.5569444,3.544444444,1,89.46527778,0.7928126,-1.0280563,272.38574,275.86423,0,1.49E-08
869,10/03/2020 13:00,0.908333333,0,87.3875,107.9805556,9.204166667,1.083333333,69.32361111,0.7132435,-1.9235554,274.99194,286.16083,1722746.9,0.000143543
870,11/03/2020 01:00,0.233333333,0,43.74027778,134.4041667,6.259722222,1,83.84861111,1.14489,1.6105404,274.6859,277.82047,0,1.49E-08
871,11/03/2020 13:00,0.972222222,0,79.13194444,178.5816901,15.25277778,1,57.23472222,2.630249,0.6615925,275.81213,292.54672,1721180.5,1.49E-08
872,12/03/2020 01:00,0.552777778,0,62.24861111,196.1361111,8.626760563,1,80.83611111,0.897575,-0.56255215,277.01703,283.972,0,1.49E-08
873,12/03/2020 13:00,1.786111111,0,92.79166667,188.7763889,17.23333333,1,52.54861111,2.9867353,0.993567,277.3794,295.67264,1765075.5,1.49E-08
874,13/03/2020 01:00,1.447222222,0,55.63055556,145.8833333,9.358333333,1,82.01527778,2.1941938,0.11656237,277.45096,283.04642,0,1.49E-08
875,13/03/2020 13:00,1.75,0.002777778,314.6291667,25.51666667,8.895833333,1,83.15416667,-1.5547897,-4.6135664,278.65637,285.89078,1671686.2,0.004343748
876,14/03/2020 01:00,0.436111111,0.001388889,315.2236111,136.3888889,6.359722222,1,89.35833333,-0.22583938,-1.0378584,277.9519,279.17017,0,1.49E-08
877,14/03/2020 13:00,1.788888889,0,290.9458333,149.3486111,10.79583333,1,50.70277778,-2.709066,-2.109239,272.09848,285.55304,1828588,1.49E-08
878,15/03/2020 01:00,1.9,0,298.9736111,205.075,5.566666667,1,53.12916667,-1.2480603,-2.846981,271.12756,279.5979,0,1.49E-08
879,15/03/2020 13:00,1.286111111,0,287.1986111,203.5986111,4.730555556,1,52.28194444,-2.7418175,-2.3674212,265.5639,283.02466,1936974.2,1.49E-08
880,16/03/2020 01:00,0.491666667,0,279.9513889,213.6569444,0.138888889,3.873611111,81.50555556,-1.671939,-0.48228645,269.4669,273.1993,0,1.49E-08
881,16/03/2020 13:00,0.677777778,0,266.3958333,196.4652778,8.388888889,7.069444444,64.86666667,-1.8117622,1.0155754,273.71854,286.565,1921977.1,1.49E-08
882,17/03/2020 01:00,0.563888889,0,81.86666667,214.5736111,4.419444444,8,76.42083333,2.4177852,0.3016914,271.76196,275.87207,0,1.49E-08
883,17/03/2020 13:00,0.902777778,0,256.8236111,185.0027778,13.61527778,8,49.73472222,1.5146027,-1.8368165,271.50058,290.7258,1908037.2,1.49E-08
884,18/03/2020 01:00,0.483333333,0,301.0458333,176.0583333,10.18333333,8.779166667,73.7875,0.7965915,-1.3886971,275.14777,280.32047,0,0.00036262
885,18/03/2020 13:00,0.558333333,0,262.4986111,119.4805556,12.49444444,9,67.96388889,-2.4856849,-0.7728335,279.2791,291.23813,1835910.2,0.000271976
886,19/03/2020 01:00,0.463888889,0,291.9352113,214.2930556,6.718055556,9.704166667,81.04861111,-1.0922815,0.1518867,274.658,279.8909,0,1.49E-08
887,19/03/2020 13:00,0.505555556,0,252.8611111,197.5361111,13.47083333,10,51.25138889,-1.7454196,1.056818,272.70953,292.6011,1945784.5,1.49E-08
888,20/03/2020 01:00,0.305555556,0,268.0416667,210.4055556,6.855555556,10.68333333,74.34027778,0.058215857,-0.15918922,271.58636,281.26898,0,1.49E-08
889,20/03/2020 13:00,0.761111111,0,163.0958333,192.4958333,15.22777778,11,51.1625,-0.39169574,0.6599281,273.33838,294.3012,1952676.1,1.49E-08
890,21/03/2020 01:00,0.925,0,45.68333333,172.2861111,7.920833333,11.56111111,76.95138889,1.6607242,-0.6052742,274.04742,280.1948,0,1.49E-08
891,21/03/2020 13:00,2.538888889,0,79.37361111,146.8402778,12.58333333,12,66.10138889,3.660028,-2.067442,275.56546,291.59277,1911052.4,0.000370175
892,22/03/2020 01:00,1.758333333,0.002777778,215.3569444,46.53055556,4.195833333,12.43888889,84.09305556,-1.4733311,-3.5924904,274.04337,278.35574,0,0.002666682
893,22/03/2020 13:00,1.444444444,0,121.75,45.35555556,2.640277778,13,66.14305556,-1.0805246,-3.5723314,270.922,278.71765,1928203,0.000830993
894,23/03/2020 01:00,1.105555556,0,198.4180556,156.9875,0.398611111,13.11111111,65.91388889,-1.5002042,-3.7881613,265.75323,273.05127,0,1.49E-08
895,23/03/2020 13:00,0.725,0.001388889,169.3847222,89.92083333,-1.054166667,13.69027778,92.81388889,-0.28798306,-4.7498703,269.35675,275.4516,2002327.1,1.49E-08
896,24/03/2020 01:00,0.238888889,0.004166667,313.4055556,47.29859155,-0.929166667,14,99.77361111,-1.8823036,-2.8449466,271.16763,271.60977,0,1.49E-08
897,24/03/2020 13:00,1.141666667,0.029166667,295.4888889,77.5625,-0.183098592,14,96.325,-2.859806,-4.1902294,272.47302,273.76962,1910073.5,1.49E-08
898,25/03/2020 01:00,0.788888889,0.002777778,289.0958333,42.71388889,-0.551388889,14,97.89027778,-3.8675413,-1.4665586,270.88547,272.07254,0,1.49E-08
899,25/03/2020 13:00,1.397222222,0.008333333,284.7861111,49.1125,0.140277778,14,94.93472222,-5.1887236,-0.6171106,271.11536,273.50198,1999116.2,1.49E-08
900,26/03/2020 01:00,1.355555556,0.140277778,278.4569444,90.73888889,2.318055556,12.8375,85.11666667,-5.019508,-1.0617161,271.5265,273.5642,0,1.49E-08
901,26/03/2020 13:00,2.063888889,0.044444444,282.0819444,58.92777778,5.988888889,3.155555556,79.06805556,-5.6508117,-1.3498589,273.4602,278.26755,1938266.5,0.000241756
902,27/03/2020 01:00,0.791666667,0,260.9555556,180.8708333,6.916666667,2,78.27916667,-4.8891325,-0.63782436,273.94946,277.71414,0,1.49E-08
903,27/03/2020 13:00,1.027777778,0,253.4180556,153.5125,8.858333333,2,73.38333333,-5.299784,-0.13163245,274.38596,285.46362,2020417.5,1.49E-08
904,28/03/2020 01:00,0.286111111,0,66.00555556,197.4027778,4.686111111,2,84.87638889,-1.2405025,-1.445475,271.7285,275.3948,0,1.49E-08
905,28/03/2020 13:00,0.555555556,0,133.9361111,197.1055556,11.80555556,2,63.99027778,-1.8092428,-0.52981704,275.28836,289.98572,2041719,1.49E-08
