longitude,latitude,time,u10,v10,d2m,t2m,cdir,tcrw,T
17.56999969,45.34999847,26/07/2019 13:00,-1.3454748,1.4250414,290.62158,300.6406,2367700,0.002251193,26/07/2019 13:00
17.56999969,45.34999847,27/07/2019 01:00,1.5981606,1.8417203,292.3741,293.76712,0,0.00073278,27/07/2019 01:00
17.56999969,45.34999847,27/07/2019 13:00,0.17872417,2.1087797,290.60382,306.27734,2398242.5,1.49E-08,27/07/2019 13:00
17.56999969,45.34999847,28/07/2019 01:00,-1.6089555,-0.8488455,290.68198,293.93448,0,0.003029302,28/07/2019 01:00
17.56999969,45.34999847,28/07/2019 13:00,-3.7969995,1.1317203,290.40384,297.62466,2343462,0.19784757,28/07/2019 13:00
17.56999969,45.34999847,29/07/2019 01:00,-0.2848339,-0.58086157,290.39624,290.87988,0,0.000271976,29/07/2019 01:00
17.56999969,45.34999847,29/07/2019 13:00,1.3208237,-2.4223495,289.40857,298.6366,2339781.2,0.07886708,29/07/2019 13:00
17.56999969,45.34999847,30/07/2019 01:00,1.3086468,-0.38962948,291.1281,291.48102,0,1.49E-08,30/07/2019 01:00
17.56999969,45.34999847,30/07/2019 13:00,1.0451661,-1.8919299,292.99533,302.55878,2288015.8,0.00036262,30/07/2019 13:00
17.56999969,45.34999847,31/07/2019 01:00,1.2708567,-0.10315108,293.0476,293.8505,0,0.000188872,31/07/2019 01:00
17.56999969,45.34999847,31/07/2019 13:00,1.049575,-2.3036153,292.94662,303.03003,2295416.5,0.032113418,31/07/2019 13:00
17.56999969,45.34999847,01/08/2019 01:00,0.1921606,-1.8678873,293.25113,293.8934,0,0.000407949,01/08/2019 01:00
17.56999969,45.34999847,01/08/2019 13:00,-0.18217087,-1.5965743,291.32657,301.04053,2325841.5,1.49E-08,01/08/2019 13:00
17.56999969,45.34999847,02/08/2019 01:00,-1.040845,-0.3504213,290.57236,292.56485,0,1.49E-08,02/08/2019 01:00
17.56999969,45.34999847,02/08/2019 13:00,-1.8340162,-0.07208049,292.30203,301.33115,2304226.8,0.005733743,02/08/2019 13:00
17.56999969,45.34999847,03/08/2019 01:00,1.48668,-1.8412552,291.44736,291.65924,0,0.20936035,03/08/2019 01:00
17.56999969,45.34999847,03/08/2019 13:00,1.7663264,-4.3269033,289.24515,295.78198,2330892.5,0.052638486,03/08/2019 13:00
17.56999969,45.34999847,04/08/2019 01:00,1.2353761,-1.3709426,287.64133,289.34955,0,1.49E-08,04/08/2019 01:00
17.56999969,45.34999847,04/08/2019 13:00,0.96622694,-2.6527896,285.7025,298.13998,2365076.5,1.49E-08,04/08/2019 13:00
17.56999969,45.34999847,05/08/2019 01:00,1.4071109,-0.27052546,285.71826,290.18872,0,1.49E-08,05/08/2019 01:00
17.56999969,45.34999847,05/08/2019 13:00,-0.15340853,1.3357136,286.3557,300.68167,2396519.5,1.49E-08,05/08/2019 13:00
17.56999969,45.34999847,06/08/2019 01:00,0.08193958,0.6438379,287.69614,291.3324,0,1.49E-08,06/08/2019 01:00
17.56999969,45.34999847,06/08/2019 13:00,1.1627352,0.43170702,289.9435,303.87643,2316091.2,1.49E-08,06/08/2019 13:00
17.56999969,45.34999847,07/08/2019 01:00,1.3099065,0.9162605,291.52045,293.2282,0,1.49E-08,07/08/2019 01:00
17.56999969,45.34999847,07/08/2019 13:00,2.535144,1.1557629,290.18713,305.81577,2346947,1.49E-08,07/08/2019 13:00
17.56999969,45.34999847,08/08/2019 01:00,0.001950622,-1.1094317,291.75797,295.32706,0,1.49E-08,08/08/2019 01:00
17.56999969,45.34999847,08/08/2019 13:00,-2.8207564,-1.9230006,291.4032,302.8832,2276464.5,1.49E-08,08/08/2019 13:00
17.56999969,45.34999847,09/08/2019 01:00,0.20181811,-0.9668398,291.29865,293.09592,0,1.49E-08,09/08/2019 01:00
17.56999969,45.34999847,09/08/2019 13:00,-0.9472097,0.1404202,292.37106,303.37015,2264639.2,1.49E-08,09/08/2019 13:00
17.56999969,45.34999847,10/08/2019 01:00,0.075641274,0.04776323,292.14978,294.2867,0,1.49E-08,10/08/2019 01:00
17.56999969,45.34999847,10/08/2019 13:00,-1.0158616,0.37862813,292.67203,306.023,2332654.8,1.49E-08,10/08/2019 13:00
17.56999969,45.34999847,11/08/2019 01:00,-0.07509911,-0.9281865,293.58307,295.84058,0,1.49E-08,11/08/2019 01:00
17.56999969,45.34999847,11/08/2019 13:00,-0.6058394,-1.035639,292.47107,304.6431,2268398.2,1.49E-08,11/08/2019 13:00
17.56999969,45.34999847,12/08/2019 01:00,-1.4040495,-0.41774094,292.2452,294.66187,0,1.49E-08,12/08/2019 01:00
17.56999969,45.34999847,12/08/2019 13:00,-0.9637953,-0.1360712,294.03934,307.58716,2290756.8,1.49E-08,12/08/2019 13:00
17.56999969,45.34999847,13/08/2019 01:00,0.23939818,-1.1490097,294.47583,297.04346,0,1.49E-08,13/08/2019 01:00
17.56999969,45.34999847,13/08/2019 13:00,1.0248015,-4.6559186,290.92813,301.56616,2207470,0.000445724,13/08/2019 13:00
17.56999969,45.34999847,14/08/2019 01:00,-0.020723343,-3.5259106,288.0656,292.4827,0,0.005431563,14/08/2019 01:00
17.56999969,45.34999847,14/08/2019 13:00,0.42876834,-2.7916827,287.351,293.3394,2171367.5,0.002508044,14/08/2019 13:00
17.56999969,45.34999847,15/08/2019 01:00,-0.3713311,-0.9738677,286.308,287.2181,0,1.49E-08,15/08/2019 01:00
17.56999969,45.34999847,15/08/2019 13:00,-1.3377069,-0.49652708,284.2799,297.06277,2319654.5,1.49E-08,15/08/2019 13:00
17.56999969,45.34999847,16/08/2019 01:00,0.22281253,-0.1262691,284.03525,287.3232,0,1.49E-08,16/08/2019 01:00
17.56999969,45.34999847,16/08/2019 13:00,1.2439839,-2.3986766,288.18286,295.39655,2216593.5,0.002009466,16/08/2019 13:00
17.56999969,45.34999847,17/08/2019 01:00,1.5427352,-0.6185902,286.45215,288.39438,0,1.49E-08,17/08/2019 01:00
17.56999969,45.34999847,17/08/2019 13:00,-0.18427038,0.87187386,287.19876,299.4051,2298431.5,1.49E-08,17/08/2019 13:00
17.56999969,45.34999847,18/08/2019 01:00,-0.08979523,0.9103422,286.7846,288.90793,0,1.49E-08,18/08/2019 01:00
17.56999969,45.34999847,18/08/2019 13:00,-0.28714323,1.2617359,286.02127,303.578,2283630.2,1.49E-08,18/08/2019 13:00
17.56999969,45.34999847,19/08/2019 01:00,-0.5422262,-0.23113239,287.1678,292.12988,0,1.49E-08,19/08/2019 01:00
17.56999969,45.34999847,19/08/2019 13:00,-0.6988449,-0.34413326,289.03604,305.75415,2232530.5,1.49E-08,19/08/2019 13:00
17.56999969,45.34999847,20/08/2019 01:00,0.027354002,-0.63246095,289.39688,293.20224,0,1.49E-08,20/08/2019 01:00
17.56999969,45.34999847,20/08/2019 13:00,-1.8090328,0.29447854,289.17358,306.31238,2236133,1.49E-08,20/08/2019 13:00
17.56999969,45.34999847,21/08/2019 01:00,-0.47294438,-0.35559976,289.5187,292.90802,0,1.49E-08,21/08/2019 01:00
17.56999969,45.34999847,21/08/2019 13:00,-0.7653974,-4.522944,291.27783,301.08707,2171602.5,1.49E-08,21/08/2019 13:00
17.56999969,45.34999847,22/08/2019 01:00,0.48062468,-1.5327686,287.20178,290.78018,0,1.49E-08,22/08/2019 01:00
17.56999969,45.34999847,22/08/2019 13:00,-1.2253865,-1.5952797,290.38153,300.0576,2118623,1.49E-08,22/08/2019 13:00
17.56999969,45.34999847,23/08/2019 01:00,-0.111629486,-1.5949098,291.2479,292.24344,0,1.49E-08,23/08/2019 01:00
17.56999969,45.34999847,23/08/2019 13:00,-2.3383036,-1.8016772,292.07416,301.74136,2115177.2,1.49E-08,23/08/2019 13:00
17.56999969,45.34999847,24/08/2019 01:00,-1.3566018,-0.9995749,291.22656,294.1266,0,0.05652897,24/08/2019 01:00
17.56999969,45.34999847,24/08/2019 13:00,-1.9662815,-1.2126305,293.3354,301.75586,2070734.2,1.49E-08,24/08/2019 13:00
17.56999969,45.34999847,25/08/2019 01:00,0.7124037,-1.0637505,290.35156,291.8157,0,1.49E-08,25/08/2019 01:00
17.56999969,45.34999847,25/08/2019 13:00,-1.7380716,-1.34616,291.21692,301.62476,2091604.8,1.49E-08,25/08/2019 13:00
17.56999969,45.34999847,26/08/2019 01:00,-1.0194305,-0.95222926,290.28204,293.26144,0,1.49E-08,26/08/2019 01:00
17.56999969,45.34999847,26/08/2019 13:00,-2.4229112,-1.1989446,291.71735,302.11353,2070538.5,1.49E-08,26/08/2019 13:00
17.56999969,45.34999847,27/08/2019 01:00,-1.2245466,0.13117301,290.8388,292.83914,0,1.49E-08,27/08/2019 01:00
17.56999969,45.34999847,27/08/2019 13:00,-2.645453,-1.19728,290.1729,303.5182,2100141,1.49E-08,27/08/2019 13:00
17.56999969,45.34999847,28/08/2019 01:00,0.18376279,-0.6833206,290.11862,293.3569,0,1.49E-08,28/08/2019 01:00
17.56999969,45.34999847,28/08/2019 13:00,-1.7983257,-0.08835554,291.00528,305.50705,2098379,1.49E-08,28/08/2019 13:00
17.56999969,45.34999847,29/08/2019 01:00,-0.014425039,-0.8164803,290.77487,292.95395,0,1.49E-08,29/08/2019 01:00
17.56999969,45.34999847,29/08/2019 13:00,-0.9896184,-1.5667983,291.1083,303.29343,2118035.8,1.49E-08,29/08/2019 13:00
17.56999969,45.34999847,30/08/2019 01:00,-0.5451654,-1.2266862,289.48367,292.12082,0,1.49E-08,30/08/2019 01:00
17.56999969,45.34999847,30/08/2019 13:00,-2.7027678,-0.9087674,287.43576,305.1355,2082050.5,1.49E-08,30/08/2019 13:00
17.56999969,45.34999847,31/08/2019 01:00,0.031132936,-1.2139251,288.93503,292.3534,0,1.49E-08,31/08/2019 01:00
17.56999969,45.34999847,31/08/2019 13:00,-1.702381,-1.6561263,288.53714,305.27686,2053152.8,1.49E-08,31/08/2019 13:00
17.56999969,45.34999847,01/09/2019 01:00,-0.07132006,-1.1251519,288.91272,294.65826,0,1.49E-08,01/09/2019 01:00
17.56999969,45.34999847,01/09/2019 13:00,-1.6129445,0.35310578,287.73672,305.9106,2054484,1.49E-08,01/09/2019 13:00
17.56999969,45.34999847,02/09/2019 01:00,-0.52732015,-1.1059177,288.28387,292.97147,0,1.49E-08,02/09/2019 01:00
17.56999969,45.34999847,02/09/2019 13:00,0.11763024,-2.126069,284.25552,305.47867,2058595.5,1.49E-08,02/09/2019 13:00
17.56999969,45.34999847,03/09/2019 01:00,0.32862467,-2.8430972,288.33868,290.11078,0,0.039493978,03/09/2019 01:00
17.56999969,45.34999847,03/09/2019 13:00,0.890017,-2.8016696,283.75916,293.26447,1966420.2,0.06975657,03/09/2019 13:00
17.56999969,45.34999847,04/09/2019 01:00,1.0359286,-1.1112812,284.11496,284.86792,0,1.49E-08,04/09/2019 01:00
17.56999969,45.34999847,04/09/2019 13:00,-2.4489446,-0.0504421,283.49066,295.6539,2048454,1.49E-08,04/09/2019 13:00
17.56999969,45.34999847,05/09/2019 01:00,0.021265507,-0.99254704,283.35718,284.65952,0,1.49E-08,05/09/2019 01:00
17.56999969,45.34999847,05/09/2019 13:00,-1.8974196,-0.20339084,284.64838,298.60397,2060122.8,1.49E-08,05/09/2019 13:00
17.56999969,45.34999847,06/09/2019 01:00,-1.2411324,-1.39591,284.6306,289.23355,0,0.001027405,06/09/2019 01:00
17.56999969,45.34999847,06/09/2019 13:00,-1.919254,-2.2229798,285.0803,296.55832,1965519.6,0.010387197,06/09/2019 13:00
17.56999969,45.34999847,07/09/2019 01:00,-0.43116534,-1.0252821,287.63217,287.902,0,0.000143543,07/09/2019 01:00
17.56999969,45.34999847,07/09/2019 13:00,-1.3320383,0.17777884,287.6337,294.29877,1943905,0.009314492,07/09/2019 13:00
17.56999969,45.34999847,08/09/2019 01:00,0.20475733,-0.57179934,287.21347,287.76184,0,0.000634581,08/09/2019 01:00
17.56999969,45.34999847,08/09/2019 13:00,-3.4014635,0.59334826,287.69562,295.00626,1920410.9,4.53E-05,08/09/2019 13:00
17.56999969,45.34999847,09/09/2019 01:00,0.66537607,-0.972758,288.26,289.22028,0,7.56E-05,09/09/2019 01:00
17.56999969,45.34999847,09/09/2019 13:00,4.1481495,1.373812,285.23,293.7913,1960938.2,0.001722395,09/09/2019 13:00
17.56999969,45.34999847,10/09/2019 01:00,-0.06943059,-0.88435477,282.77048,284.48428,0,1.49E-08,10/09/2019 01:00
17.56999969,45.34999847,10/09/2019 13:00,-3.1614966,0.41876101,284.94275,296.25806,1976092,1.49E-08,10/09/2019 13:00
17.56999969,45.34999847,11/09/2019 01:00,-1.2950882,-1.210966,284.02258,285.81586,0,1.49E-08,11/09/2019 01:00
17.56999969,45.34999847,11/09/2019 13:00,-2.3076515,-0.43716002,286.66025,297.92673,1884660.6,1.49E-08,11/09/2019 13:00
17.56999969,45.34999847,12/09/2019 01:00,0.35465783,-1.1822996,288.36,289.55978,0,1.49E-08,12/09/2019 01:00
17.56999969,45.34999847,12/09/2019 13:00,-1.036856,-2.7563584,288.67416,297.95813,1811398,6.80E-05,12/09/2019 13:00
17.56999969,45.34999847,13/09/2019 01:00,0.7816855,-1.2540579,285.6858,287.1033,0,1.49E-08,13/09/2019 01:00
17.56999969,45.34999847,13/09/2019 13:00,-0.04549682,-3.3091562,284.2809,299.2879,1884151.5,1.49E-08,13/09/2019 13:00
17.56999969,45.34999847,14/09/2019 01:00,0.91730976,-0.9444616,285.35843,288.34122,0,1.49E-08,14/09/2019 01:00
17.56999969,45.34999847,14/09/2019 13:00,-1.8598396,-3.3990388,286.44098,299.78812,1839199.5,1.49E-08,14/09/2019 13:00
17.56999969,45.34999847,15/09/2019 01:00,-0.77316535,-1.0269467,285.74008,287.17883,0,1.49E-08,15/09/2019 01:00
17.56999969,45.34999847,15/09/2019 13:00,-1.7340826,0.65770864,284.66257,299.51746,1883564.2,1.49E-08,15/09/2019 13:00
17.56999969,45.34999847,16/09/2019 01:00,0.40672415,0.124884844,283.84952,288.1213,0,1.49E-08,16/09/2019 01:00
17.56999969,45.34999847,16/09/2019 13:00,-0.31422615,-0.003466249,286.3557,301.96246,1859443.5,1.49E-08,16/09/2019 13:00
17.56999969,45.34999847,17/09/2019 01:00,0.119099855,-0.48080683,284.92093,291.0297,0,1.49E-08,17/09/2019 01:00
17.56999969,45.34999847,17/09/2019 13:00,0.07627106,0.029453754,286.6298,302.04343,1797145,1.49E-08,17/09/2019 13:00
17.56999969,45.34999847,18/09/2019 01:00,-2.39016,-1.581224,287.50732,291.28165,0,0.033473194,18/09/2019 01:00
17.56999969,45.34999847,18/09/2019 13:00,-1.1861268,-0.14531839,281.6681,288.47897,1774825.5,0.001677066,18/09/2019 13:00
17.56999969,45.34999847,19/09/2019 01:00,-1.238403,-1.157887,280.74234,284.95676,0,1.49E-08,19/09/2019 01:00
17.56999969,45.34999847,19/09/2019 13:00,-2.1384363,-1.8514272,276.47955,290.7071,1812416.1,1.49E-08,19/09/2019 13:00
17.56999969,45.34999847,20/09/2019 01:00,0.2977628,-1.7123493,277.36926,279.62326,0,1.49E-08,20/09/2019 01:00
17.56999969,45.34999847,20/09/2019 13:00,-1.2218174,-1.7055063,275.81113,290.8237,1837554.9,1.49E-08,20/09/2019 13:00
17.56999969,45.34999847,21/09/2019 01:00,-0.90186155,-0.70569885,276.20395,279.3061,0,1.49E-08,21/09/2019 01:00
17.56999969,45.34999847,21/09/2019 13:00,-2.4558725,0.93290544,275.06808,292.74368,1824045.8,1.49E-08,21/09/2019 13:00
17.56999969,45.34999847,22/09/2019 01:00,-1.5384141,-0.38741016,276.27957,279.60815,0,1.49E-08,22/09/2019 01:00
17.56999969,45.34999847,22/09/2019 13:00,-0.9568671,1.0775316,280.05872,295.70767,1774786.4,1.49E-08,22/09/2019 13:00
17.56999969,45.34999847,23/09/2019 01:00,-0.770856,0.9826553,285.95935,288.11224,0,0.009881064,23/09/2019 01:00
17.56999969,45.34999847,23/09/2019 13:00,-0.7653974,-0.37853277,288.3138,294.31268,1603396.6,0.011573225,23/09/2019 13:00
17.56999969,45.34999847,24/09/2019 01:00,-0.9285246,-2.2902994,287.05307,288.09592,0,0.27747762,24/09/2019 01:00
17.56999969,45.34999847,24/09/2019 13:00,0.69434845,-0.97331285,285.4797,289.7066,1578492.9,0.000158653,24/09/2019 13:00
17.56999969,45.34999847,25/09/2019 01:00,0.90408325,0.7997458,285.03256,285.92038,0,3.78E-05,25/09/2019 01:00
17.56999969,45.34999847,25/09/2019 13:00,0.25430423,0.20755482,285.42847,294.98087,1662876,0.001367346,25/09/2019 13:00
17.56999969,45.34999847,26/09/2019 01:00,0.5102269,-0.41866565,287.53778,288.91998,0,0.002847984,26/09/2019 01:00
17.56999969,45.34999847,26/09/2019 13:00,1.7310557,-0.53481054,285.64264,293.23727,1628574.5,0.001692176,26/09/2019 13:00
17.56999969,45.34999847,27/09/2019 01:00,1.380028,0.4496466,284.2195,285.6654,0,1.49E-08,27/09/2019 01:00
17.56999969,45.34999847,27/09/2019 13:00,-0.31611562,2.0790036,284.69608,296.88034,1630884.8,1.49E-08,27/09/2019 13:00
17.56999969,45.34999847,28/09/2019 01:00,0.7858844,0.1733402,284.65344,286.4484,0,1.49E-08,28/09/2019 01:00
17.56999969,45.34999847,28/09/2019 13:00,0.8536965,-2.2473924,286.82318,297.2857,1600029.1,0.007576987,28/09/2019 13:00
17.56999969,45.34999847,29/09/2019 01:00,-0.41206038,-0.39647233,285.1838,285.9693,0,0.001155824,29/09/2019 01:00
17.56999969,45.34999847,29/09/2019 13:00,0.96076834,2.177394,288.18896,297.2676,1567724.8,0.000241756,29/09/2019 13:00
17.56999969,45.34999847,30/09/2019 01:00,1.4215971,1.7995532,284.59763,287.63858,0,1.49E-08,30/09/2019 01:00
17.56999969,45.34999847,30/09/2019 13:00,4.90794,0.123775244,286.79272,298.9121,1560598.1,1.49E-08,30/09/2019 13:00
17.56999969,45.34999847,01/10/2019 01:00,-1.4787897,0.13912559,284.30984,289.9368,0,0.000241756,01/10/2019 01:00
17.56999969,45.34999847,01/10/2019 13:00,-0.8273312,2.0109444,284.23727,298.8801,1573676.5,1.49E-08,01/10/2019 13:00
17.56999969,45.34999847,02/10/2019 01:00,0.17032635,1.476826,284.63364,288.3847,0,1.49E-08,02/10/2019 01:00
17.56999969,45.34999847,02/10/2019 13:00,-0.100292444,1.7277949,286.22174,299.18216,1524143,1.49E-08,02/10/2019 13:00
17.56999969,45.34999847,03/10/2019 01:00,0.93347555,-0.6875743,284.34384,285.80014,0,0.08846106,03/10/2019 01:00
17.56999969,45.34999847,03/10/2019 13:00,-0.6614748,-4.20484,278.16052,287.57938,1564083.1,7.56E-05,03/10/2019 13:00
17.56999969,45.34999847,04/10/2019 01:00,0.2039175,-1.4928206,279.33902,282.48514,0,0.000181317,04/10/2019 01:00
17.56999969,45.34999847,04/10/2019 13:00,-0.6096184,-0.7105074,278.09097,288.8517,1557191.5,0.000120878,04/10/2019 13:00
17.56999969,45.34999847,05/10/2019 01:00,0.4201606,0.6706548,278.36252,280.42075,0,1.49E-08,05/10/2019 01:00
17.56999969,45.34999847,05/10/2019 13:00,1.7631772,1.6133146,280.47183,290.3144,1514471.2,1.49E-08,05/10/2019 13:00
17.56999969,45.34999847,06/10/2019 01:00,2.0711663,-1.7208567,279.12482,281.794,0,1.49E-08,06/10/2019 01:00
17.56999969,45.34999847,06/10/2019 13:00,0.39034843,-2.8421724,276.3283,288.21313,1535890.1,1.49E-08,06/10/2019 13:00
17.56999969,45.34999847,07/10/2019 01:00,-1.0498725,-1.0021641,277.32153,279.4245,0,1.49E-08,07/10/2019 01:00
17.56999969,45.34999847,07/10/2019 13:00,-3.1279058,-2.410513,279.0614,286.8435,1427817.1,0.000642136,07/10/2019 13:00
17.56999969,45.34999847,08/10/2019 01:00,-1.1468672,-0.95315397,277.11652,279.36407,0,0.000415504,08/10/2019 01:00
17.56999969,45.34999847,08/10/2019 13:00,-1.7853092,1.6584408,276.5567,288.9351,1513570.8,1.49E-08,08/10/2019 13:00
17.56999969,45.34999847,09/10/2019 01:00,0.5885363,1.096396,276.7531,278.41254,0,1.49E-08,09/10/2019 01:00
17.56999969,45.34999847,09/10/2019 13:00,2.7448788,2.1786885,280.54645,295.35785,1470693.9,1.49E-08,09/10/2019 13:00
17.56999969,45.34999847,10/10/2019 01:00,-0.17986155,-1.200794,282.96536,286.35538,0,0.02911435,10/10/2019 01:00
17.56999969,45.34999847,10/10/2019 13:00,-2.92069,-1.5878819,285.47818,287.41745,1313400.6,0.17213267,10/10/2019 13:00
17.56999969,45.34999847,11/10/2019 01:00,0.45459157,-1.0238025,281.70413,283.14792,0,1.49E-08,11/10/2019 01:00
17.56999969,45.34999847,11/10/2019 13:00,-1.747099,1.0521944,283.41098,291.2345,1428600.2,1.49E-08,11/10/2019 13:00
17.56999969,45.34999847,12/10/2019 01:00,0.4506026,0.005226135,280.06937,282.17825,0,1.49E-08,12/10/2019 01:00
17.56999969,45.34999847,12/10/2019 13:00,0.4520722,1.5297198,283.61908,295.1307,1423353.2,1.49E-08,12/10/2019 13:00
17.56999969,45.34999847,13/10/2019 01:00,0.5946247,1.5317543,281.3326,283.482,0,1.49E-08,13/10/2019 01:00
17.56999969,45.34999847,13/10/2019 13:00,0.58076835,1.446125,285.39243,296.4538,1357687.1,1.49E-08,13/10/2019 13:00
17.56999969,45.34999847,14/10/2019 01:00,0.28138715,-0.27108026,281.88077,285.00204,0,1.49E-08,14/10/2019 01:00
17.56999969,45.34999847,14/10/2019 13:00,-0.5140935,0.49976635,285.26553,296.40125,1346135.8,1.49E-08,14/10/2019 13:00
17.56999969,45.34999847,15/10/2019 01:00,1.5156524,-0.68350554,281.90207,283.94418,0,1.49E-08,15/10/2019 01:00
17.56999969,45.34999847,15/10/2019 13:00,0.9252877,1.0947316,282.2477,297.58478,1385684.2,1.49E-08,15/10/2019 13:00
17.56999969,45.34999847,16/10/2019 01:00,-0.11981726,1.1319053,280.8667,285.53854,0,1.49E-08,16/10/2019 01:00
17.56999969,45.34999847,16/10/2019 13:00,0.9563595,-1.8331177,286.23138,294.15076,1238493.5,0.003535435,16/10/2019 13:00
17.56999969,45.34999847,17/10/2019 01:00,-0.14459074,0.30391073,284.8184,285.16577,0,1.49E-08,17/10/2019 01:00
17.56999969,45.34999847,17/10/2019 13:00,-0.1130991,0.117672086,286.9384,293.66803,1253960.5,1.49E-08,17/10/2019 13:00
17.56999969,45.34999847,18/10/2019 01:00,0.631575,0.13783097,283.4516,283.85416,0,1.49E-08,18/10/2019 01:00
17.56999969,45.34999847,18/10/2019 13:00,2.1843264,0.88093615,282.48828,295.34457,1271620.2,1.49E-08,18/10/2019 13:00
17.56999969,45.34999847,19/10/2019 01:00,0.59420484,1.5069718,281.47272,284.4541,0,1.49E-08,19/10/2019 01:00
17.56999969,45.34999847,19/10/2019 13:00,1.1963264,1.3303502,281.64627,296.6435,1256662.2,1.49E-08,19/10/2019 13:00
17.56999969,45.34999847,20/10/2019 01:00,1.0063264,0.7263229,280.42767,284.7471,0,1.49E-08,20/10/2019 01:00
17.56999969,45.34999847,20/10/2019 13:00,0.2860059,1.5345285,283.8627,297.4718,1247147.1,1.49E-08,20/10/2019 13:00
17.56999969,45.34999847,21/10/2019 01:00,1.3985032,-0.28754032,281.71225,285.1108,0,1.49E-08,21/10/2019 01:00
17.56999969,45.34999847,21/10/2019 13:00,0.69308877,1.3273911,284.90112,298.74777,1215038.5,1.49E-08,21/10/2019 13:00
17.56999969,45.34999847,22/10/2019 01:00,0.32568544,0.4605583,282.91156,288.11285,0,1.49E-08,22/10/2019 01:00
17.56999969,45.34999847,22/10/2019 13:00,-1.5245577,0.481457,285.65988,300.00986,1220520.5,1.49E-08,22/10/2019 13:00
17.56999969,45.34999847,23/10/2019 01:00,-0.3222041,-0.8682646,281.64325,286.90393,0,1.49E-08,23/10/2019 01:00
17.56999969,45.34999847,23/10/2019 13:00,-0.7666571,-0.20653486,284.8585,297.62344,1232032.6,1.49E-08,23/10/2019 13:00
17.56999969,45.34999847,24/10/2019 01:00,0.28117716,-0.23723555,282.06247,285.85693,0,1.49E-08,24/10/2019 01:00
17.56999969,45.34999847,24/10/2019 13:00,-0.35369575,-0.48487568,285.62436,298.31763,1208930,1.49E-08,24/10/2019 13:00
17.56999969,45.34999847,25/10/2019 01:00,0.14975178,-0.07078588,281.98633,285.97113,0,1.49E-08,25/10/2019 01:00
17.56999969,45.34999847,25/10/2019 13:00,-0.27223718,-1.8497627,284.2195,296.3257,1191583.5,1.49E-08,25/10/2019 13:00
17.56999969,45.34999847,26/10/2019 01:00,0.31896722,-0.78060114,281.07227,282.27612,0,1.49E-08,26/10/2019 01:00
17.56999969,45.34999847,26/10/2019 13:00,-1.2791322,0.6443927,284.44992,294.77606,1173453.9,1.49E-08,26/10/2019 13:00
17.56999969,45.34999847,27/10/2019 01:00,0.5110667,0.4076643,282.14874,283.0446,0,1.49E-08,27/10/2019 01:00
17.56999969,45.34999847,27/10/2019 13:00,0.6991772,-0.75581867,284.3489,294.9996,1181911.8,1.49E-08,27/10/2019 13:00
17.56999969,45.34999847,28/10/2019 01:00,1.1014314,-1.1908071,279.12738,280.721,0,1.49E-08,28/10/2019 01:00
17.56999969,45.34999847,28/10/2019 13:00,-0.5594417,-1.7713464,283.7683,293.09106,1115110.1,1.49E-08,28/10/2019 13:00
17.56999969,45.34999847,29/10/2019 01:00,-1.0351764,-1.101849,282.11423,283.1914,0,1.49E-08,29/10/2019 01:00
17.56999969,45.34999847,29/10/2019 13:00,-0.6919168,-1.620432,282.30353,284.5405,970895.25,0.07438737,29/10/2019 13:00
17.56999969,45.34999847,30/10/2019 01:00,-1.0402151,-0.45362008,279.85214,280.71014,0,0.000392839,30/10/2019 01:00
17.56999969,45.34999847,30/10/2019 13:00,-1.4227344,-2.4574888,278.72693,281.6502,984326.06,0.030534565,30/10/2019 13:00
17.56999969,45.34999847,31/10/2019 01:00,-2.3355742,-0.63523513,277.43573,278.35455,0,1.49E-08,31/10/2019 01:00
17.56999969,45.34999847,31/10/2019 13:00,-3.047917,-1.0476604,275.63043,280.5283,1022190.75,1.49E-08,31/10/2019 13:00
17.56999969,45.34999847,01/11/2019 01:00,-1.4002703,-1.0282413,275.164,277.01453,0,0.000120878,01/11/2019 01:00
17.56999969,45.34999847,01/11/2019 13:00,-2.796823,1.489402,277.1373,281.87436,1026811.25,3.78E-05,01/11/2019 13:00
17.56999969,45.34999847,02/11/2019 01:00,-1.2407123,0.48663545,276.82416,277.99628,0,0.000460833,02/11/2019 01:00
17.56999969,45.34999847,02/11/2019 13:00,-0.9833201,0.6750934,282.70044,286.44235,960871.06,0.025284305,02/11/2019 13:00
17.56999969,45.34999847,03/11/2019 01:00,-0.44943058,1.6419809,283.17194,283.87772,0,0.027565718,03/11/2019 01:00
17.56999969,45.34999847,03/11/2019 13:00,-1.1170548,3.0447817,286.29584,292.74368,966274.75,0.000226647,03/11/2019 13:00
17.56999969,45.34999847,04/11/2019 01:00,-1.3440052,1.2489748,285.77106,288.52005,0,0.00068745,04/11/2019 01:00
17.56999969,45.34999847,04/11/2019 13:00,2.5798624,-1.445475,285.57715,287.37155,931190.1,0.011505231,04/11/2019 13:00
17.56999969,45.34999847,05/11/2019 01:00,0.3277849,2.4207802,279.98206,281.9668,0,1.49E-08,05/11/2019 01:00
17.56999969,45.34999847,05/11/2019 13:00,0.16885674,4.546897,284.8646,294.854,961419.25,1.49E-08,05/11/2019 13:00
17.56999969,45.34999847,06/11/2019 01:00,1.7321055,-0.6923829,285.17163,286.32574,0,0.30224824,06/11/2019 01:00
17.56999969,45.34999847,06/11/2019 13:00,-1.0834638,-0.67851204,282.28983,289.4003,979079,0.000135988,06/11/2019 13:00
