,cdir,Global radiation.mean
1092,0.0,249.3986111
1093,2493785.5,388.9958333
1094,0.0,263.5430556
1095,2442724.8,371.1777778
1096,0.0,244.1916667
1097,2424634.2,270.8394366
1098,0.0,94.95833333
1099,2355209.0,221.9666667
1100,0.0,271.05
1101,2451456.8,347.2069444
1102,0.0,268.9763889
1103,2523388.0,379.5708333
1104,0.0,203.8013889
1105,2494412.0,311.0944444
1106,0.0,124.4791667
1107,2508743.2,372.4680556
1108,0.0,276.6527778
1109,2566069.0,398.5013889
1110,0.0,269.05
1111,2517162.0,390.7847222
1112,0.0,265.5986111
1113,2533803.5,390.0180556
1114,0.0,259.2472222
1115,2496369.8,364.7263889
1116,0.0,243.7472222
1117,2528870.0,389.7958333
1118,0.0,253.1138889
1119,2517749.5,239.0388889
1120,0.0,251.9833333
1121,2548487.5,319.0763889
1122,0.0,253.4323944
1123,2502674.0,356.775
1124,0.0,223.7027778
1125,2424673.5,196.3722222
1126,0.0,30.19861111
1127,2369814.5,144.4916667
1128,0.0,192.2111111
1129,2429137.2,154.4013889
1130,0.0,182.5972222
1131,2381444.2,236.5458333
1132,0.0,234.0
1133,2410420.2,364.8611111
1134,0.0,240.0777778
1135,2439592.0,364.0930556
1136,0.0,220.0458333
1137,2394796.8,358.0444444
1138,0.0,215.6972222
1139,2318284.0,120.9263889
1140,0.0,219.875
1141,2357519.5,318.8708333
1142,0.0,72.96944444
1143,2221057.5,160.4958333
1144,0.0,228.4
1145,2352350.5,266.1180556
1146,0.0,222.8408451
1147,2418251.5,359.7027778
1148,0.0,230.5277778
1149,2440023.0,363.9236111
1150,0.0,227.9763889
1151,2396128.0,359.025
1152,0.0,216.1833333
1153,2354386.8,346.9486111
1154,0.0,215.8569444
1155,2289464.5,324.0763889
1156,0.0,210.4902778
1157,2347534.5,343.0472222
1158,0.0,227.6777778
1159,2427962.5,349.6736111
1160,0.0,143.2958333
1161,2354778.5,275.2805556
1162,0.0,158.5833333
1163,2305714.8,95.24166667
1164,0.0,112.7083333
1165,2136792.0,126.7361111
1166,0.0,118.3125
1167,2216045.5,231.3375
1168,0.0,209.4
1169,2303600.2,320.8458333
1170,0.0,200.0916667
1171,2274036.8,319.7704225
1172,0.0,195.7708333
1173,2279323.0,213.1097222
1174,0.0,209.1125
1175,2268006.8,268.6763889
1176,0.0,214.9805556
1177,2252657.0,290.525
1178,0.0,211.2097222
1179,2204455.0,235.2361111
1180,0.0,214.7138889
1181,2263582.0,321.9972222
1182,0.0,193.65
1183,2183349.5,283.6152778
1184,0.0,175.4361111
1185,2158054.0,211.5111111
1186,0.0,199.7319444
1187,2190554.2,308.6347222
1188,0.0,205.9694444
1189,2216828.5,276.9291667
1190,0.0,165.2222222
1191,2173247.0,78.75833333
1192,0.0,203.5763889
1193,2190828.5,324.2222222
1194,0.0,210.4958333
1195,2225404.0,298.8152778
1196,0.0,205.5958333
1197,2201714.0,315.7887324
1198,0.0,200.2361111
1199,2193765.2,305.5125
1200,0.0,100.1708333
1201,2029815.2,178.4944444
1202,0.0,153.7708333
1203,2129156.2,240.1736111
1204,0.0,191.2041667
1205,2182683.8,227.5597222
1206,0.0,202.5416667
1207,2171328.2,275.6652778
1208,0.0,157.8555556
1209,2154177.5,285.2638889
1210,0.0,193.5194444
1211,2104291.8,289.5458333
1212,0.0,185.2430556
1213,2104722.5,284.5625
1214,0.0,160.8
1215,2116312.8,192.9277778
1216,0.0,49.90277778
1217,1905492.0,76.49583333
1218,0.0,182.3930556
1219,2019556.1,215.4125
1220,0.0,186.4555556
1221,2097165.0,271.925
1222,0.0,170.3152778
1223,2028288.1,212.084507
1224,0.0,192.9944444
1225,2035649.6,232.8180556
1226,0.0,185.8805556
1227,2012351.2,271.1444444
1228,0.0,186.5833333
1229,1996218.6,270.9833333
1230,0.0,137.3222222
1231,1896016.1,190.5388889
1232,0.0,176.0555556
1233,1919823.5,254.2277778
1234,0.0,179.5138889
1235,1961838.9,246.6666667
1236,0.0,159.2375
1237,1926676.0,242.1541667
1238,0.0,152.0430556
1239,1885404.6,248.3430556
1240,0.0,167.8944444
1241,1883525.0,242.95
1242,0.0,155.1958333
1243,1856663.5,210.5125
1244,0.0,158.6805556
1245,1854940.5,226.425
1246,0.0,149.7763889
1247,1831446.4,231.4861111
1248,0.0,138.0859155
1249,1808461.2,195.4652778
1250,0.0,132.9430556
1251,1774159.9,206.1402778
1252,0.0,40.625
1253,1729286.0,109.2361111
1254,0.0,113.1111111
1255,1855841.1,157.7541667
1256,0.0,149.6347222
1257,1760024.2,223.7027778
1258,0.0,145.0930556
1259,1712761.9,204.0638889
1260,0.0,99.89027778
1261,1673839.9,147.1375
1262,0.0,141.0013889
1263,1674153.1,181.7791667
1264,0.0,151.5763889
1265,1653595.8,209.4319444
1266,0.0,41.45555556
1267,1624737.1,140.2833333
1268,0.0,87.11944444
1269,1654731.2,138.0222222
1270,0.0,106.7972222
1271,1645177.0,165.0708333
1272,0.0,76.48888889
1273,1612246.0,126.7577465
1274,0.0,67.07916667
1275,1552296.9,161.7125
1276,0.0,119.7444444
1277,1579863.2,185.0125
1278,0.0,103.2583333
1279,1559815.0,184.2347222
1280,0.0,85.32916667
1281,1511338.8,167.2847222
1282,0.0,94.18472222
1283,1508636.9,163.775
1284,0.0,140.7222222
1285,1550221.5,198.3847222
1286,0.0,94.32083333
1287,1467952.9,184.7333333
1288,0.0,129.2944444
1289,1492230.2,191.8083333
1290,0.0,19.99583333
1291,1307566.2,40.84166667
1292,0.0,130.0152778
1293,1443284.0,167.9416667
1294,0.0,123.4347222
1295,1422256.8,173.5208333
1296,0.0,113.375
1297,1413055.0,176.1972222
1298,0.0,21.05352113
1299,1290337.2,44.45138889
1300,0.0,15.24861111
1301,1192601.6,26.56527778
1302,0.0,33.76805556
1303,1242095.9,49.32222222
1304,0.0,74.2875
1305,1339361.6,149.1041667
1306,0.0,31.01805556
1307,1240960.4,29.91527778
1308,0.0,46.57638889
1309,1220481.2,51.47777778
1310,0.0,86.57083333
1311,1272951.5,133.5347222
1312,0.0,80.86944444
1313,1265668.4,146.9125
1314,0.0,114.9541667
1315,1289593.2,164.6902778
1316,0.0,110.9027778
1317,1279960.6,158.8541667
1318,0.0,97.675
1319,1252041.8,152.5625
1320,0.0,111.9861111
1321,1249927.2,159.3958333
1322,0.0,95.56388889
1323,1156107.4,149.3746479
1324,0.0,25.4875
1325,1042943.94,15.925
1326,0.0,45.80694444
1327,982838.1,46.49027778
1328,0.0,104.6958333
1329,1124781.9,101.2291667
1330,0.0,129.9888889
1331,1083588.8,34.50833333
1332,0.0,39.33194444
1333,1050148.8,105.2708333
1334,0.0,70.76111111
1335,987536.9,44.16805556
1336,0.0,97.82361111
1337,1013106.4,57.87638889
1338,0.0,103.9722222
1339,1015690.75,97.61666667
1340,0.0,80.42638889
1341,1026654.6,91.15833333
1342,0.0,95.1125
1343,975868.1,84.98888889
1344,0.0,93.925
1345,960675.25,76.11388889
1346,0.0,33.86111111
1347,845710.6,10.56388889
1348,0.0,25.38450704
1349,827933.4,13.825
1350,0.0,47.93472222
1351,922575.6,24.53333333
1352,0.0,99.84583333
1353,938512.5,86.90972222
1354,0.0,78.09027778
1355,953352.94,80.54027778
1356,0.0,39.6375
1357,892033.25,21.66666667
1358,0.0,17.24583333
1359,869518.0,12.08611111
1360,0.0,16.66805556
1361,873551.2,13.33333333
1362,0.0,39.03472222
1363,835177.44,51.22638889
1364,0.0,29.92222222
1365,845984.75,26.44444444
1366,0.0,28.32222222
1367,832593.06,25.48472222
1368,0.0,16.65833333
1369,810508.6,23.05972222
1370,0.0,35.58194444
1371,775149.9,13.28055556
1372,0.0,23.31388889
1373,779809.56,29.2084507
1374,0.0,70.23055556
1375,781375.9,72.17222222
1376,0.0,17.32638889
1377,788541.56,17.01805556
1378,0.0,15.15833333
1379,706312.06,5.672222222
1380,0.0,86.80138889
1381,837605.1,75.79722222
1382,0.0,73.48611111
1383,783177.06,71.59166667
1384,0.0,88.10416667
1385,767357.7,63.44861111
1386,0.0,82.1375
1387,778517.4,69.29166667
1388,0.0,13.66666667
1389,768493.25,11.44166667
1390,0.0,20.11388889
1391,766613.7,22.70277778
1392,0.0,17.50833333
1393,707917.5,14.20138889
1394,0.0,14.01944444
1395,671227.5,11.73611111
1396,0.0,57.00694444
1397,740339.44,24.99027778
1398,0.0,48.57887324
1399,729297.2,45.79722222
1400,0.0,26.62361111
1401,752047.3,20.98611111
1402,0.0,29.14444444
1403,676787.75,14.29027778
1404,0.0,14.01527778
1405,639980.3,13.39166667
1406,0.0,18.51805556
1407,656112.94,19.35694444
1408,0.0,41.87142857
1409,684384.2,34.58055556
1410,0.0,52.5375
1411,677140.2,34.24444444
1412,0.0,44.36527778
1413,676161.25,42.95972222
1414,0.0,17.0625
1415,668055.8,20.53888889
1416,0.0,12.14583333
1417,643582.75,13.23888889
1418,0.0,34.88888889
1419,660733.44,19.40833333
1420,0.0,10.20138889
1421,650787.56,7.3625
1422,0.0,10.47777778
1423,649887.0,8.088732394
1424,0.0,70.64705882
1425,626432.0,26.44285714
1426,0.0,
1427,656974.4,
1428,0.0,
1429,678275.75,
1430,0.0,154.5
1431,680664.3,51.39583333
1432,0.0,30.52916667
1433,646167.06,23.6875
1434,0.0,15.63611111
1435,636651.94,15.05762712
1436,0.0,89.72857143
1437,641546.56,
1438,0.0,
1439,642799.56,
1440,0.0,
1441,617034.4,
1442,0.0,
1443,628703.1,26.14242424
1444,0.0,58.17777778
1445,653802.7,60.39583333
1446,0.0,29.57638889
1447,641272.44,18.63333333
1448,0.0,7.826388889
1449,639980.3,8.079166667
1450,0.0,17.26805556
1451,682935.4,27.09722222
1452,0.0,27.57777778
1453,658853.94,20.93611111
1454,0.0,19.00833333
1455,704432.56,14.30138889
1456,0.0,119.4953488
1457,730432.75,65.27222222
1458,0.0,23.64444444
1459,684697.44,16.02238806
