,rain,tcrw
2099,0.0,5.96e-08
2100,0.0,5.96e-08
2101,0.0,5.96e-08
2102,0.0,5.96e-08
2103,0.0,5.96e-08
2104,0.0,5.96e-08
2105,0.0,5.96e-08
2106,0.0,5.96e-08
2107,0.0,5.96e-08
2108,0.0,5.96e-08
2109,0.0,5.96e-08
2110,0.0,5.96e-08
2111,0.0,5.96e-08
2112,0.0,5.96e-08
2113,0.0,5.96e-08
2114,0.0,5.96e-08
2115,0.0,5.96e-08
2116,0.0,5.96e-08
2117,0.0,5.96e-08
2118,0.0,5.96e-08
2119,0.0,5.96e-08
2120,0.0,5.96e-08
2121,0.0,5.96e-08
2122,0.0,5.96e-08
2123,0.0,5.96e-08
2124,0.0,5.96e-08
2125,0.0,5.96e-08
2126,0.0,5.96e-08
2127,0.0,5.96e-08
2128,0.0,5.96e-08
2129,0.0,5.96e-08
2130,0.0,5.96e-08
2131,0.0,5.96e-08
2132,0.0,5.96e-08
2133,0.0,5.96e-08
2134,0.0,5.96e-08
2135,0.0,5.96e-08
2136,0.0,5.96e-08
2137,0.0,5.96e-08
2138,0.0,5.96e-08
2139,0.0,5.96e-08
2140,0.0,5.96e-08
2141,0.0,5.96e-08
2142,0.0,5.96e-08
2143,0.0,5.96e-08
2144,0.0,5.96e-08
2145,0.0,5.96e-08
2146,0.0,5.96e-08
2147,0.0,5.96e-08
2148,0.0,5.96e-08
2149,0.0,5.96e-08
2150,0.0,5.96e-08
2151,0.0,5.96e-08
2152,0.0,5.96e-08
2153,0.0,5.96e-08
2154,0.0,5.96e-08
2155,0.0,5.96e-08
2156,0.0,5.96e-08
2157,0.0,5.96e-08
2158,0.0,5.96e-08
2159,0.0,5.96e-08
2160,0.0,5.96e-08
2161,0.0,5.96e-08
2162,0.0,5.96e-08
2163,0.0,5.96e-08
2164,0.0,5.96e-08
2165,0.0,5.96e-08
2166,0.0,5.96e-08
2167,0.0,5.96e-08
2168,0.0,5.96e-08
2169,0.0,5.96e-08
2170,0.0,5.96e-08
2171,0.0,5.96e-08
2172,0.0,5.96e-08
2173,0.0,5.96e-08
2174,0.0,5.96e-08
2175,0.0,5.96e-08
2176,0.0,5.96e-08
2177,0.0,5.96e-08
2178,0.0,5.96e-08
2179,0.0,5.96e-08
2180,0.0,5.96e-08
2181,0.0,0.000574291
2182,0.0,0.000199795
2183,0.0,5.96e-08
2184,0.0,5.96e-08
2185,0.0,5.96e-08
2186,0.0,5.96e-08
2187,0.0,5.96e-08
2188,0.0,5.96e-08
2189,0.0,5.96e-08
2190,0.0,5.96e-08
2191,0.0,5.96e-08
2192,0.0,5.96e-08
2193,0.0,5.96e-08
2194,0.0,5.96e-08
2195,0.0,5.96e-08
2196,0.0,5.96e-08
2197,0.0,5.96e-08
2198,0.0,5.96e-08
2199,0.0,5.96e-08
2200,0.0,5.96e-08
2201,0.0,5.96e-08
2202,0.0,5.96e-08
2203,0.0,5.96e-08
2204,0.0,5.96e-08
2205,0.0,5.96e-08
2206,0.0,5.96e-08
2207,0.0,5.96e-08
2208,0.0,5.96e-08
2209,0.0,5.96e-08
2210,0.0,5.96e-08
2211,0.0,5.96e-08
2212,0.0,5.96e-08
2213,0.0,5.96e-08
2214,0.0,5.96e-08
2215,0.0,5.96e-08
2216,0.0,5.96e-08
2217,0.0,5.96e-08
2218,0.0,5.96e-08
2219,0.0,5.96e-08
2220,0.0,5.96e-08
2221,0.0,5.96e-08
2222,0.0,0.000948787
2223,0.0,0.00244683
2224,0.0,0.000149846
2225,0.0,5.96e-08
2226,0.0,5.96e-08
2227,0.0,5.96e-08
2228,0.0,5.96e-08
2229,0.0,5.96e-08
2230,0.0,5.96e-08
2231,0.0,5.96e-08
2232,0.0,5.96e-08
2233,0.0,5.96e-08
2234,0.0,5.96e-08
2235,0.0,5.96e-08
2236,0.0,5.96e-08
2237,0.0,5.96e-08
2238,0.0,5.96e-08
2239,0.0,5.96e-08
2240,0.0,5.96e-08
2241,0.0,0.005018473
2242,0.0,0.010835886
2243,0.0,0.004469216
2244,0.0,0.006816149
2245,0.0,0.004818738
2246,0.0,0.002521753
2247,0.0,0.003345668
2248,0.0,0.001722813
2249,0.0,0.000224769
2250,0.0,9.99e-05
2251,0.0,0.000574291
2252,0.0,5.96e-08
2253,0.0,2.5e-05
2254,0.0,2.5e-05
2255,0.0,0.00017482
2256,0.0,0.000649214
2257,0.0,0.00102371
2258,0.0,0.002396882
2259,0.0,0.00556773
2260,0.0,0.009487629
2261,0.0,0.045865
2262,0.0,0.08259195
2263,0.0,0.14426124
2264,0.0,0.16478437
2265,0.1,0.121266365
2266,0.4,0.120816946
2267,0.4,0.09817159
2268,0.5,0.04042214
2269,0.0,0.003770113
2270,0.0,0.00574255
2271,0.0,0.013382554
2272,0.2,0.016153932
2273,0.0,0.008264244
2274,0.0,0.002147257
2275,0.0,0.000124872
2276,0.0,5.96e-08
2277,0.0,0.001123548
2278,0.0,0.001248419
2279,0.0,0.000898898
2280,0.0,0.000724077
2281,0.0,0.000374556
2282,0.0,9.99e-05
2283,0.0,0.000349581
2284,0.0,0.000349581
2285,0.0,0.000199795
2286,0.0,5.96e-08
2287,0.0,0.000149846
2288,0.0,0.000324607
2289,0.0,0.001373231
2290,0.0,0.000898898
2291,0.0,0.002496779
2292,0.0,0.000898898
2293,0.0,0.000224769
2294,0.0,0.000124872
2295,0.0,0.000124872
2296,0.0,0.000224769
2297,0.0,5.96e-08
2298,0.0,5.96e-08
2299,0.0,5.96e-08
2300,0.0,5.96e-08
2301,0.0,5.96e-08
2302,0.0,5.96e-08
2303,0.0,5.96e-08
2304,0.0,5.96e-08
2305,0.0,5.96e-08
2306,0.0,5.96e-08
2307,0.0,5.96e-08
2308,0.0,5.96e-08
2309,0.0,5.96e-08
2310,0.0,5.96e-08
2311,0.0,5.96e-08
2312,0.0,5.96e-08
2313,0.0,5.96e-08
2314,0.0,5.96e-08
2315,0.0,0.000424504
2316,0.0,0.008488953
2317,0.0,0.009138107
2318,0.0,0.007615089
2319,0.0,0.003145933
2320,0.0,0.001547992
2321,0.0,0.000998735
2322,0.0,0.002247095
2323,0.0,0.002022386
2324,0.0,0.00102371
2325,0.0,0.000973761
2326,0.0,0.003170908
2327,0.0,0.006416619
2328,0.0,0.021621764
2329,0.0,0.0416705
2330,0.0,0.04643929
2331,0.0,0.009637415
2332,0.0,0.001298368
2333,0.0,0.000474453
2334,0.0,0.000774026
2335,0.0,0.000973761
2336,0.0,0.001473129
2337,0.0,7.49e-05
2338,0.0,5.96e-08
2339,0.0,5.96e-08
2340,0.0,0.00387001
2341,0.0,0.000699103
2342,0.0,0.000649214
2343,0.0,5.96e-08
2344,0.0,2.5e-05
2345,0.0,5.96e-08
2346,0.0,5.96e-08
2347,0.0,5.96e-08
2348,0.0,0.000799
2349,0.0,0.007864773
2350,0.0,0.010835886
2351,0.0,0.007215619
2352,0.0,0.005268157
2353,0.0,0.002247095
2354,0.0,0.000848949
2355,0.0,0.00307101
2356,0.0,0.007340431
2357,0.2,0.005068421
2358,0.0,0.002496779
2359,0.0,0.001523078
2360,0.0,0.004868686
2361,0.0,0.000624239
2362,0.0,0.000724077
2363,0.0,0.011984348
2364,0.0,0.00574255
2365,0.0,0.001523078
2366,0.0,0.002771437
2367,0.0,0.000124872
2368,0.0,5.96e-08
2369,0.0,7.49e-05
2370,0.0,0.000898898
2371,0.0,0.001148522
2372,0.0,0.000274658
2373,0.0,0.00164789
2374,0.0,0.002297044
2375,0.0,0.000499368
2376,0.0,0.000599265
2377,0.0,0.00267154
2378,0.0,0.007415354
2379,0.0,0.008264244
2380,0.0,0.007015884
2381,0.0,0.004394293
2382,0.0,0.006341755
2383,0.0,0.003420591
2384,0.0,0.001473129
2385,0.0,0.005243182
2386,0.0,0.009862125
2387,0.0,0.004843712
2388,0.0,0.001223445
2389,0.0,0.002421856
2390,0.0,0.003095985
2391,0.0,0.002371967
2392,0.0,0.011584878
2393,0.0,0.034429967
2394,0.0,0.04746294
2395,0.3,0.073528826
2396,1.8,0.059022784
2397,0.1,0.04064685
2398,0.1,0.051907122
2399,0.2,0.06389141
2400,0.6,0.059946597
2401,0.3,0.05864829
2402,0.4,0.13384986
2403,0.1,0.17946517
2404,0.0,0.22355747
2405,0.3,0.14198923
2406,0.6,0.1354478
2407,0.9,0.062268555
2408,0.3,0.035029173
2409,0.3,0.010835886
2410,0.0,0.015080333
2411,0.0,0.03125912
2412,0.0,0.06246829
2413,0.0,0.034804523
2414,0.0,0.013557315
2415,0.0,0.02569145
2416,0.2,0.061869085
2417,0.2,0.052481353
2418,0.0,0.060895324
2419,0.4,0.07100713
2420,0.1,0.085288405
2421,0.0,0.06037104
2422,0.0,0.035853148
2423,0.0,0.02813822
2424,0.0,0.017951548
2425,0.0,0.027089596
2426,0.0,0.016228795
2427,0.0,0.003595352
2428,0.0,0.002072334
2429,0.0,0.001947522
2430,0.0,0.001523078
2431,0.0,0.001572967
2432,0.0,0.003570378
2433,0.0,0.002996147
2434,0.0,0.006691277
2435,0.0,0.013607264
2436,0.0,0.019574404
2437,0.0,0.014805675
2438,0.0,0.010810912
2439,0.0,0.010311544
2440,0.0,0.009962022
2441,0.0,0.005992174
2442,0.0,0.004444242
2443,0.0,0.004394293
2444,0.0,0.006092072
2445,0.0,0.017002821
2446,0.0,0.008314192
2447,0.0,0.005942285
2448,0.0,0.003370643
2449,0.0,0.001123548
2450,0.0,0.000973761
2451,0.0,0.001547992
2452,0.0,0.001597941
2453,0.0,0.001098633
2454,0.0,0.001298368
2455,0.0,0.002371967
2456,0.0,0.003245771
2457,0.0,0.003745139
2458,0.0,0.007140696
2459,0.0,0.006166995
2460,0.0,0.005417943
2461,0.0,0.00142318
2462,0.0,0.001148522
2463,0.0,0.001872599
2464,0.0,0.00182265
2465,0.0,0.001273394
2466,0.0,0.001572967
2467,0.0,0.003894925
2468,0.0,0.008039534
2469,0.0,0.008988261
2470,0.0,0.008463979
2471,0.0,0.010161758
2472,0.0,0.005717576
2473,0.0,0.000449479
2474,0.0,5.96e-08
2475,0.0,5.96e-08
2476,0.0,0.000249743
2477,0.0,0.00329572
2478,0.1,0.006666303
2479,0.4,0.004119635
2480,0.1,0.002646565
2481,0.2,0.008314192
2482,0.0,0.009587526
2483,0.0,0.002322018
2484,0.0,0.00142318
2485,0.0,0.001148522
2486,0.0,0.001872599
2487,0.0,0.002471805
2488,0.0,0.00227207
2489,0.0,0.002247095
2490,0.0,0.003145933
2491,0.0,0.004169583
2492,0.0,0.011160433
2493,0.0,0.024093509
2494,0.8,0.033106744
2495,0.1,0.018276155
2496,0.0,0.009212971
2497,0.0,0.005293131
2498,0.0,0.000374556
2499,0.0,7.49e-05
2500,0.0,5.96e-08
2501,0.0,5.96e-08
2502,0.0,5.96e-08
2503,0.0,5.96e-08
2504,0.0,5.96e-08
2505,0.0,5.96e-08
2506,0.0,0.000299633
2507,0.0,5.96e-08
2508,0.0,5.96e-08
2509,0.0,5.96e-08
2510,0.0,5.96e-08
2511,0.0,5.96e-08
2512,0.0,5.96e-08
2513,0.0,5.96e-08
2514,0.0,5.96e-08
2515,0.0,5.96e-08
2516,0.0,5.96e-08
2517,0.0,5.96e-08
2518,0.0,5.96e-08
2519,0.0,5.96e-08
2520,0.0,5.96e-08
2521,0.0,5.96e-08
2522,0.0,5.96e-08
2523,0.0,5.96e-08
2524,0.0,5.96e-08
2525,0.0,5.96e-08
2526,0.0,5.96e-08
2527,0.0,5.96e-08
2528,0.0,5.96e-08
2529,0.0,5.96e-08
2530,0.0,5.96e-08
2531,0.0,5.96e-08
2532,0.0,5.96e-08
2533,0.0,5.96e-08
2534,0.0,5.96e-08
2535,0.0,5.96e-08
2536,0.0,5.96e-08
2537,0.0,5.96e-08
2538,0.0,5.96e-08
2539,0.0,5.96e-08
2540,0.0,5.96e-08
2541,0.0,5.96e-08
2542,0.0,5.96e-08
2543,0.0,5.96e-08
2544,0.0,5.96e-08
2545,0.0,5.96e-08
2546,0.0,5.96e-08
2547,0.0,5.96e-08
2548,0.0,5.96e-08
2549,0.0,5.96e-08
2550,0.0,5.96e-08
2551,0.0,5.96e-08
2552,0.0,5.96e-08
2553,0.0,5.96e-08
2554,0.0,5.96e-08
2555,0.0,5.96e-08
2556,0.0,5.96e-08
2557,0.0,5.96e-08
2558,0.0,5.96e-08
2559,0.0,5.96e-08
2560,0.0,5.96e-08
2561,0.0,5.96e-08
2562,0.0,5.96e-08
2563,0.0,5.96e-08
2564,0.0,5.96e-08
2565,0.0,0.000724077
2566,0.0,0.001697838
2567,0.0,0.000324607
2568,0.0,5.96e-08
2569,0.0,5.96e-08
2570,0.0,5.96e-08
2571,0.0,5.96e-08
2572,0.0,5.96e-08
2573,0.0,5.96e-08
2574,0.0,5.96e-08
2575,0.0,5.96e-08
2576,0.0,0.003195882
2577,0.0,0.002222121
2578,0.0,0.000973761
2579,0.0,5.96e-08
2580,0.0,7.49e-05
2581,0.0,5.96e-08
2582,0.0,0.000124872
2583,0.0,5.96e-08
2584,0.0,5.96e-08
2585,0.0,5.96e-08
2586,0.0,5.96e-08
2587,0.0,5.96e-08
2588,0.0,5.96e-08
2589,0.0,5.96e-08
2590,0.0,5.96e-08
2591,0.0,5.96e-08
2592,0.0,5.96e-08
2593,0.0,5.96e-08
2594,0.0,5.96e-08
2595,0.0,5.96e-08
2596,0.0,5.96e-08
2597,0.0,5.96e-08
2598,0.0,5.96e-08
2599,0.0,5.96e-08
2600,0.0,5.96e-08
2601,0.0,5.96e-08
2602,0.0,5.96e-08
2603,0.0,5.96e-08
2604,0.0,5.96e-08
2605,0.0,5.96e-08
2606,0.0,5.96e-08
2607,0.0,5.96e-08
2608,0.0,5.96e-08
2609,0.0,5.96e-08
2610,0.0,5.96e-08
2611,0.0,5.96e-08
2612,0.0,5.96e-08
2613,0.0,5.96e-08
2614,0.0,5.96e-08
2615,0.0,5.96e-08
2616,0.0,5.96e-08
2617,0.0,5.96e-08
2618,0.0,5.96e-08
2619,0.0,5.96e-08
2620,0.0,5.96e-08
2621,0.0,5.96e-08
2622,0.0,5.96e-08
2623,0.0,5.96e-08
2624,0.0,5.96e-08
2625,0.0,5.96e-08
2626,0.0,5.96e-08
2627,0.0,5.96e-08
2628,0.0,5.96e-08
2629,0.0,5.96e-08
2630,0.0,5.96e-08
2631,0.0,5.96e-08
2632,0.0,5.96e-08
2633,0.0,5.96e-08
2634,0.0,5.96e-08
2635,0.0,5.96e-08
2636,0.0,5.96e-08
2637,0.0,5.96e-08
2638,0.0,5.96e-08
2639,0.0,5.96e-08
2640,0.0,5.96e-08
2641,0.0,5.96e-08
2642,0.0,5.96e-08
2643,0.0,5.96e-08
2644,0.0,5.96e-08
2645,0.0,5.96e-08
2646,0.0,5.96e-08
2647,0.0,5.96e-08
2648,0.0,5.96e-08
2649,0.0,5.96e-08
2650,0.0,5.96e-08
2651,0.0,5.96e-08
2652,0.0,5.96e-08
2653,0.0,5.96e-08
2654,0.0,5.96e-08
2655,0.0,5.96e-08
2656,0.0,5.96e-08
2657,0.0,5.96e-08
2658,0.0,5.96e-08
2659,0.0,5.96e-08
2660,0.0,5.96e-08
2661,0.0,5.96e-08
2662,0.0,5.96e-08
2663,0.0,5.96e-08
2664,0.0,5.96e-08
2665,0.0,5.96e-08
2666,0.0,5.96e-08
2667,0.0,5.96e-08
2668,0.0,5.96e-08
2669,0.0,5.96e-08
2670,0.0,5.96e-08
2671,0.0,5.96e-08
2672,0.0,5.96e-08
2673,0.0,5.96e-08
2674,0.0,5.96e-08
2675,0.0,5.96e-08
2676,0.0,5.96e-08
2677,0.0,5.96e-08
2678,0.0,5.96e-08
2679,0.0,5.96e-08
2680,0.0,5.96e-08
2681,0.0,5.96e-08
2682,0.0,5.96e-08
2683,0.0,5.96e-08
2684,0.0,5.96e-08
2685,0.0,7.49e-05
2686,0.0,5.96e-08
2687,0.0,5.96e-08
2688,0.0,5.96e-08
2689,0.0,5.96e-08
2690,0.0,0.000848949
2691,0.0,0.013032973
2692,0.0,0.033656
2693,0.0,0.04843664
2694,0.0,0.06224358
2695,0.1,0.038399816
2696,0.0,0.009312868
2697,0.0,0.005392969
2698,0.0,0.00387001
2699,0.0,0.010011971
2700,0.0,0.004019797
2701,0.0,0.003944874
2702,0.0,0.003670216
2703,0.0,0.005068421
2704,0.0,0.009312868
2705,0.0,0.017027736
2706,0.0,0.01580435
2707,0.0,0.002197146
2708,0.0,0.000973761
2709,0.0,5.96e-08
2710,0.0,5.96e-08
2711,0.0,9.99e-05
2712,0.0,0.000549316
2713,0.0,0.000599265
2714,0.0,0.000549316
2715,0.0,0.000599265
2716,0.0,0.000324607
2717,0.0,0.000549316
2718,0.0,0.000499368
2719,0.0,5.96e-08
2720,0.0,0.005792439
2721,0.0,0.003046036
2722,0.0,0.006416619
2723,0.0,0.000324607
2724,0.0,0.000124872
2725,0.0,0.000299633
2726,0.0,0.00039953
2727,0.0,0.00204736
2728,0.0,0.000274658
2729,0.0,5.96e-08
2730,0.0,5.96e-08
2731,0.0,5.96e-08
2732,0.0,5.96e-08
2733,0.0,5.96e-08
2734,0.0,5.96e-08
2735,0.0,5.96e-08
2736,0.0,5.96e-08
2737,0.0,5.96e-08
2738,0.0,5.96e-08
2739,0.0,5.96e-08
2740,0.0,5.96e-08
2741,0.0,5.96e-08
2742,0.0,5.96e-08
2743,0.0,5.96e-08
2744,0.0,5.96e-08
2745,0.0,5.96e-08
2746,0.0,5.96e-08
2747,0.0,5.96e-08
2748,0.0,5.96e-08
2749,0.0,5.96e-08
2750,0.0,5.96e-08
2751,0.0,5.96e-08
2752,0.0,5.96e-08
2753,0.0,5.96e-08
2754,0.0,5.96e-08
2755,0.0,5.96e-08
2756,0.0,5.96e-08
2757,0.0,5.96e-08
2758,0.0,5.96e-08
2759,0.0,5.96e-08
2760,0.0,5.96e-08
2761,0.0,5.96e-08
2762,0.0,5.96e-08
2763,0.0,5.96e-08
2764,0.0,5.96e-08
2765,0.0,5.96e-08
2766,0.0,5.96e-08
2767,0.0,5.96e-08
2768,0.0,5.96e-08
2769,0.0,5.96e-08
2770,0.0,5.96e-08
2771,0.0,5.96e-08
2772,0.0,5.96e-08
2773,0.0,2.5e-05
2774,0.0,2.5e-05
2775,0.0,9.99e-05
2776,0.0,7.49e-05
2777,0.0,0.000624239
2778,0.0,0.000674188
2779,0.0,0.001872599
2780,0.0,0.001547992
2781,0.0,0.009637415
2782,0.0,5.96e-08
2783,0.0,5.96e-08
2784,0.0,5.96e-08
2785,0.0,5.96e-08
2786,0.0,5.96e-08
2787,0.0,0.000449479
2788,0.0,0.000224769
2789,0.0,0.001198471
2790,0.0,0.000299633
2791,0.0,5.96e-08
2792,0.0,0.000124872
2793,0.0,0.006266832
2794,0.0,0.004544079
2795,0.0,0.015729487
2796,0.0,0.007290483
2797,0.0,0.003520429
2798,0.0,0.000873923
2799,0.0,0.000524342
2800,0.0,0.002396882
2801,0.0,0.002421856
2802,0.0,0.001148522
2803,0.0,0.000524342
2804,0.0,5.96e-08
2805,0.0,0.000948787
2806,0.0,7.49e-05
2807,0.0,5.96e-08
2808,0.0,5.96e-08
2809,0.0,5.96e-08
2810,0.0,5.96e-08
2811,0.0,5.96e-08
2812,0.0,5.96e-08
2813,0.0,5.96e-08
2814,0.0,5.96e-08
2815,0.0,5.96e-08
2816,0.0,5.96e-08
2817,0.0,0.000799
2818,0.0,0.00102371
2819,0.0,0.000224769
2820,0.0,0.000124872
2821,0.0,5e-05
2822,0.0,5e-05
2823,0.0,0.000149846
2824,0.0,5.96e-08
2825,0.0,5.96e-08
2826,0.0,5.96e-08
2827,0.0,5.96e-08
2828,0.0,7.49e-05
2829,0.0,0.002621591
2830,0.0,0.002721489
2831,0.0,0.001872599
2832,0.0,0.000823975
2833,0.0,5.96e-08
2834,0.0,5.96e-08
2835,0.0,5.96e-08
2836,0.0,5.96e-08
2837,0.0,0.00017482
2838,0.0,0.00017482
2839,0.0,0.000799
2840,0.0,0.004244506
2841,0.0,0.004219532
2842,0.0,0.003145933
2843,0.0,0.010086834
2844,0.0,0.014755726
2845,0.0,0.014031708
2846,0.0,0.017077684
2847,0.0,0.020722926
2848,0.0,0.014730752
2849,0.0,0.01438123
2850,0.0,0.021422029
2851,0.0,0.024492979
2852,0.0,0.02529192
2853,0.0,0.017152607
2854,0.1,0.009986997
2855,0.0,0.008463979
2856,0.0,0.005967259
2857,0.0,0.006266832
2858,0.0,0.004918635
2859,0.0,0.003245771
2860,0.0,0.001173496
2861,0.0,0.000424504
2862,0.0,0.000948787
2863,0.0,0.013032973
2864,0.0,0.012758374
2865,0.0,0.007764876
2866,0.0,0.010086834
2867,0.0,0.008389056
2868,0.0,0.0088135
2869,0.0,0.003495455
2870,0.0,0.00329572
2871,0.0,0.008863449
2872,0.0,0.011584878
2873,0.0,0.035853148
2874,0.0,0.03245759
2875,0.0,0.01852578
2876,0.0,0.01847589
2877,0.0,0.010586202
2878,0.0,0.004394293
2879,0.0,0.001572967
2880,0.0,0.000873923
2881,0.0,0.000199795
2882,0.0,5.96e-08
2883,0.0,5.96e-08
2884,0.0,5.96e-08
2885,0.0,5.96e-08
2886,0.0,5.96e-08
2887,0.0,5.96e-08
2888,0.0,5.96e-08
2889,0.0,5.96e-08
2890,0.0,5.96e-08
2891,0.0,5.96e-08
2892,0.0,0.000274658
2893,0.0,0.000774026
2894,0.0,0.000349581
2895,0.0,0.000873923
2896,0.0,5.96e-08
2897,0.0,5.96e-08
2898,0.0,5.96e-08
2899,0.0,5.96e-08
2900,0.0,5.96e-08
2901,0.0,0.000474453
2902,0.0,0.001223445
2903,0.0,0.001173496
2904,0.0,0.001098633
2905,0.0,0.00102371
2906,0.0,0.000724077
2907,0.0,5.96e-08
2908,0.0,5.96e-08
2909,0.0,5.96e-08
2910,0.0,5.96e-08
2911,0.0,5.96e-08
2912,0.0,5.96e-08
2913,0.0,5.96e-08
2914,0.0,5.96e-08
2915,0.0,5.96e-08
2916,0.0,5.96e-08
2917,0.0,5e-05
2918,0.0,0.000249743
2919,0.0,0.000274658
2920,0.0,5.96e-08
2921,0.0,5.96e-08
2922,0.0,5.96e-08
2923,0.0,5.96e-08
2924,0.0,5.96e-08
2925,0.0,5.96e-08
2926,0.0,5.96e-08
2927,0.0,5.96e-08
2928,0.0,5.96e-08
2929,0.0,5.96e-08
2930,0.0,5.96e-08
2931,0.0,5.96e-08
2932,0.0,5.96e-08
2933,0.0,5.96e-08
2934,0.0,5.96e-08
2935,0.0,5e-05
2936,0.0,0.002072334
2937,0.0,0.02137208
2938,0.0,0.004444242
2939,0.0,0.004569054
2940,0.0,0.02569145
2941,0.1,0.008838475
2942,0.0,0.02649039
2943,0.0,0.01914996
2944,0.0,0.001897574
2945,0.0,0.000449479
2946,0.0,0.001173496
2947,0.0,0.00409466
2948,0.0,0.009412706
2949,0.0,0.042269707
2950,0.0,0.048786223
2951,0.2,0.05894792
2952,0.1,0.073803484
2953,0.2,0.04853654
2954,0.0,0.022370756
2955,0.8,0.025341868
2956,0.2,0.04109627
2957,0.1,0.043168545
2958,0.0,0.035678327
2959,0.0,0.04678881
2960,0.1,0.028013408
2961,0.0,0.048062146
2962,0.0,0.023269594
2963,0.0,0.019574404
2964,0.0,0.035054147
2965,0.0,0.016952872
2966,0.0,0.017776787
2967,0.0,0.028088272
2968,0.0,0.034230232
2969,0.0,0.03228277
2970,0.0,0.04007262
2971,0.0,0.057549715
2972,0.0,0.07649994
2973,0.0,0.117745936
2974,0.1,0.113027096
2975,0.0,0.12373811
2976,0.3,0.18138766
2977,0.5,0.15160161
2978,0.2,0.094151855
2979,0.2,0.06793612
2980,0.7,0.068011045
2981,0.3,0.0625931
2982,0.0,0.048236907
2983,0.1,0.036277592
2984,0.0,0.032757163
2985,0.0,0.035678327
2986,0.0,0.009712338
2987,0.0,0.006866038
2988,0.0,0.009212971
2989,0.1,0.009163082
2990,0.0,0.013007999
2991,0.0,0.014680803
2992,0.0,0.016079009
2993,0.0,0.01727742
2994,0.0,0.0187006
2995,0.1,0.025541604
2996,0.6,0.028737426
2997,0.4,0.036052883
2998,0.3,0.027863562
2999,0.1,0.021896362
3000,0.0,0.01727742
3001,0.0,0.013332605
3002,0.0,0.007240593
3003,0.0,0.004394293
3004,0.0,0.005667627
3005,0.0,0.006566465
3006,0.0,0.007040858
3007,0.0,0.009937048
3008,0.0,0.009712338
3009,0.1,0.01086086
3010,0.0,0.0119344
3011,0.0,0.013607264
3012,0.0,0.017926574
3013,0.0,0.015180171
3014,0.0,0.014805675
3015,0.0,0.017352343
3016,0.0,0.018425941
3017,0.0,0.012358844
3018,0.0,0.0067662
3019,0.0,0.0039199
3020,0.0,0.002147257
3021,0.0,0.00182265
3022,0.0,0.001123548
3023,0.0,5.96e-08
3024,0.0,5.96e-08
3025,0.0,5.96e-08
3026,0.0,5.96e-08
3027,0.0,2.5e-05
3028,0.0,2.5e-05
3029,0.0,5.96e-08
3030,0.0,0.000249743
3031,0.0,0.000674188
3032,0.0,0.000973761
3033,0.0,0.000199795
3034,0.0,0.000199795
3035,0.0,0.000349581
3036,0.0,0.000199795
3037,0.0,7.49e-05
3038,0.0,5.96e-08
3039,0.0,5.96e-08
3040,0.0,5.96e-08
3041,0.0,5.96e-08
3042,0.0,5.96e-08
3043,0.0,5.96e-08
3044,0.0,5.96e-08
3045,0.0,5.96e-08
3046,0.0,5.96e-08
3047,0.0,5.96e-08
3048,0.0,5.96e-08
3049,0.0,5.96e-08
3050,0.0,5.96e-08
3051,0.0,5.96e-08
3052,0.0,5.96e-08
3053,0.0,5.96e-08
3054,0.0,5.96e-08
3055,0.0,5.96e-08
3056,0.0,5.96e-08
3057,0.0,5.96e-08
3058,0.0,5.96e-08
3059,0.0,0.000124872
3060,0.0,5.96e-08
3061,0.0,0.000349581
3062,0.0,5.96e-08
3063,0.0,5.96e-08
3064,0.0,5.96e-08
3065,0.0,5.96e-08
3066,0.0,5e-05
3067,0.0,0.007640064
3068,0.0,0.023069859
3069,0.0,0.016852975
3070,0.0,0.009712338
3071,0.0,0.001547992
3072,0.0,0.000274658
3073,0.0,0.000224769
3074,0.0,0.001722813
3075,0.0,0.0179016
3076,0.0,0.046863735
3077,0.6,0.077673376
3078,0.2,0.12720859
3079,0.1,0.13080388
3080,0.0,0.13277626
3081,0.1,0.08281666
3082,0.0,0.118769586
3083,0.5,0.18705523
3084,0.3,0.17931539
3085,0.2,0.129156
3086,0.0,0.06314242
3087,0.0,0.01642853
3088,0.0,0.003046036
3089,0.0,0.000549316
3090,0.0,5.96e-08
3091,0.0,5.96e-08
3092,0.0,5.96e-08
3093,0.0,5.96e-08
3094,0.0,5.96e-08
3095,0.0,5.96e-08
3096,0.0,5.96e-08
3097,0.0,5.96e-08
3098,0.0,5.96e-08
3099,0.0,5.96e-08
3100,0.0,5.96e-08
3101,0.0,5.96e-08
3102,0.0,5.96e-08
3103,0.0,5.96e-08
3104,0.0,5.96e-08
3105,0.0,7.49e-05
3106,0.0,0.000274658
3107,0.0,0.00102371
3108,0.0,0.001897574
3109,0.0,0.000474453
3110,0.0,0.001523078
3111,0.6,0.003670216
3112,0.0,0.000524342
3113,0.0,5.96e-08
3114,0.0,5.96e-08
3115,0.0,5.96e-08
3116,0.0,5.96e-08
3117,0.0,0.001872599
3118,0.0,0.001672864
3119,0.0,5.96e-08
3120,0.0,5.96e-08
3121,0.0,5.96e-08
3122,0.0,5.96e-08
3123,0.0,5.96e-08
3124,0.0,5.96e-08
3125,0.0,5.96e-08
3126,0.0,5.96e-08
3127,0.0,5.96e-08
3128,0.0,5.96e-08
3129,0.0,5.96e-08
3130,0.0,5.96e-08
3131,0.0,5.96e-08
3132,0.0,5.96e-08
3133,0.0,5.96e-08
