,cdir_real,Global radiation.mean
288,0.0,214.1930556
289,730.224537,271.9361111
290,0.0,200.0055556
291,729.5954167,217.1152778
292,0.0,46.90138889
293,692.8867593,111.5944444
294,0.0,128.9486111
295,721.0677315,195.3333333
296,0.0,98.92361111
297,696.4515741,123.6680556
298,0.0,101.6902778
299,702.3697222,145.9361111
300,0.0,95.81111111
301,681.1902778,132.0472222
302,0.0,107.6625
303,697.3486111,85.08055556
304,0.0,66.26527778
305,692.1411111,163.4472222
306,0.0,214.2277778
307,708.765463,153.4694444
308,0.0,166.8458333
309,700.1678704,168.1194444
310,0.0,164.6152778
311,711.6662963,102.7305556
312,0.0,76.21944444
313,707.7169907,153.5847222
314,0.0,223.3930556
315,735.6300463,138.8555556
316,0.0,184.1583333
317,731.7389815,187.7666667
318,0.0,205.1555556
319,729.1294444,129.3722222
320,0.0,220.9041667
321,724.4462037,138.2666667
322,0.0,221.7583333
323,729.8400926,152.6263889
324,0.0,214.7833333
325,727.9993981,150.1694444
326,0.0,151.9625
327,729.3624074,116.0458333
328,0.0,144.4736111
329,763.4499074,146.7875
330,0.0,115.3972222
331,745.9401852,127.8486111
332,0.0,126.9652778
333,718.4232407,79.63055556
334,0.0,112.2347222
335,678.8602778,145.9069444
336,0.0,114.5875
337,690.1839815,123.4486111
338,0.0,148.7541667
339,703.2667593,216.8625
340,0.0,191.8180556
341,713.0526389,196.3902778
342,0.0,188.4013889
343,712.225463,127.6833333
344,0.0,189.1805556
345,712.7730556,176.8555556
346,0.0,15.76666667
347,665.6843519,179.8208333
348,0.0,36.28888889
349,660.4885185,139.2791667
350,0.0,185.6375
351,695.0186574,238.7180556
352,0.0,192.5930556
353,720.5318519,252.6611111
354,0.0,189.4777778
355,729.9915278,243.6569444
356,0.0,219.1097222
357,737.062963,259.0777778
358,0.0,216.6069444
359,740.6511111,246.6375
360,0.0,210.8625
361,741.2802315,262.7361111
362,0.0,206.8388889
363,743.5636111,260.9486111
364,0.0,208.3402778
365,736.1892593,253.4361111
366,0.0,205.1263889
367,715.5456944,250.3805556
368,0.0,139.1861111
369,712.9244907,116.8680556
370,0.0,213.2513889
371,730.9934259,247.4111111
372,0.0,199.1541667
373,721.4405556,258.9916667
374,0.0,200.6069444
375,714.1943056,152.4513889
376,0.0,204.6472222
377,711.9575463,199.4
378,0.0,168.5402778
379,706.3888889,127.7972222
380,0.0,39.75555556
381,720.6133796,211.5597222
382,0.0,213.2361111
383,740.6977315,231.9041667
384,0.0,96.27361111
385,721.2308333,144.575
386,0.0,106.4541667
387,704.3967593,66.41388889
388,0.0,150.6888889
389,681.7844444,206.9569444
390,0.0,199.4458333
391,716.1398148,230.0472222
392,0.0,205.55
393,735.7581944,267.6777778
394,0.0,197.6541667
395,722.4424074,263.5652778
396,0.0,205.3388889
397,716.035,212.1763889
398,0.0,188.5388889
399,708.4043519,242.8763636
400,0.0,188.5388889
401,715.720463,229.5629032
402,0.0,194.3319444
403,713.5768519,230.7625
404,0.0,163.4527778
405,704.6064815,238.9027778
406,0.0,180.1111111
407,693.4925,249.75
408,0.0,187.3138889
409,698.6184722,225.1027778
410,0.0,187.8111111
411,710.8740741,232.0597222
412,0.0,90.29583333
413,697.9311111,99.61944444
414,0.0,111.2472222
415,691.2790741,206.7416667
416,0.0,74.4375
417,685.6405556,80.71666667
418,0.0,124.9597222
419,666.2784722,181.1555556
420,0.0,177.5916667
421,668.713287,214.4388889
422,0.0,138.6111111
423,673.2217593,183.4291667
424,0.0,167.55
425,675.3537037,214.1472222
426,0.0,173.1486111
427,692.6653704,132.3305556
428,0.0,122.5569444
429,662.2010185,212.0180556
430,0.0,183.3222222
431,690.7314815,200.7666667
432,0.0,187.5472222
433,701.6590741,222.7763889
434,0.0,167.3444444
435,685.1162963,224.6847222
436,0.0,172.6305556
437,684.5570833,222.0
438,0.0,165.3847222
439,672.8489815,199.9361111
440,0.0,170.4930556
441,671.7189815,220.2305556
442,0.0,178.3805556
443,684.592037,222.3694444
444,0.0,176.0513889
445,668.6317593,214.2277778
446,0.0,171.6069444
447,674.2003704,204.0194444
