Wind speed.mean,Rainfall.mean,Wind direction.mean,Ground temperature.mean,Air temperature.mean,u10,v10,d2m,t2m,skt,tcrw,Air moisture.mean,cdir,Global radiation.mean,cdir_real
0.058333333,0.006944444,74.41527778,5.498611111,1.894444444,0.5408475,0.2727121,273.375,275.53616,277.49384,0.001044646,100,2463524.8,6.856944444,228.1041481
0.684722222,0.011111111,146.8569444,5.425,0.468055556,0.41714534,0.27085412,272.52017,273.86282,273.63812,0.000729144,100,0,28.59861111,0
0.729166667,0.013888889,209.5388889,5.330555556,2.801388889,-0.7218449,1.8919667,275.4847,277.64728,280.1003,0,100,2576006.5,16.57222222,238.5191204
2.851388889,0.047222222,85.61805556,5.3,4.905555556,-1.9223417,-1.6943617,275.82663,278.44073,276.4511,0.02741304,100,0,46.40138889,0
0.427777778,0.018055556,125.6819444,5.505555556,3.418055556,3.6528702,-0.044449985,277.47766,279.90723,279.19592,0.000119194,100,2409171,36.42361111,223.0713889
0.370833333,0.026388889,217.7777778,5.469444444,2.005555556,0.4753784,1.6768092,271.84125,273.08295,271.93878,0,100,0,80.0625,0
0.4875,0,197.4916667,5.370833333,8.518055556,0.42472598,1.7470418,277.1717,281.20392,282.72125,0,100,2582423,44.0875,239.1132407
1.565277778,0.001388889,147.2875,5.584722222,9.579166667,0.91643345,2.0012174,273.65533,276.02396,274.7139,0,100,0,77.0375,0
0.098611111,0,194.0263889,5.780555556,9.483333333,0.03432332,1.990441,279.039,287.10135,286.9438,0,100,2502528.5,36.07916667,231.7156019
0.351388889,0,214.3319444,5.9625,5.579166667,0.46125084,2.0302024,275.3975,277.7473,275.78555,0,100,0,70.0125,0
0.268055556,0,241.1847222,6.018055556,7.9375,-0.50803655,1.6496822,281.938,288.88522,288.13312,0,100,2478497,43.90833333,229.490463
0.261111111,0.001388889,204.4,6.115277778,6.427777778,0.8866278,1.8518337,276.27054,278.29562,276.65552,0,100,0,69.88888889,0
0.472222222,0,204.4472222,6.140277778,10.27916667,-0.088345125,1.3981079,281.43842,287.6157,287.7463,0,100,2486801,43.2125,230.2593519
0.4375,0,242.1152778,6.383333333,7.095833333,-0.46823823,1.7966508,276.59918,278.71674,278.06854,0,100,0,64.65833333,0
0.143055556,0,209.3041667,6.488888889,7.783333333,-1.2853962,-0.042034566,280.22983,285.0884,286.54254,0,100,2496363.5,37.80833333,231.1447685
0.420833333,0.001388889,215.6555556,6.575,5.248611111,-0.7461374,1.7728683,276.93964,278.53275,276.01678,0,100,0,55.88888889,0
0.823611111,0.001388889,202.4791667,6.552777778,10.52361111,-0.35177213,1.968145,281.7744,288.09238,286.60034,4.21E-05,100,2399609,36.63194444,222.1860185
0.504166667,0.001388889,249.2777778,6.8,8.930555556,-0.5068306,2.580359,279.5923,284.79944,281.42523,0.0142674,100,0,10.43194444,0
0.604166667,0.130555556,219.1597222,6.956944444,9.851388889,-2.2972383,2.1440983,281.1955,286.55984,285.23068,0.006611377,100,2383252.5,12.12222222,220.6715278
0.320833333,0.030555556,232.7111111,7.138888889,6.311111111,4.2591486,2.5391111,279.35678,284.1517,282.3482,4.21E-05,100,0,9.359722222,0
3.104166667,0.045833333,213.925,7.095833333,8.234722222,-3.805957,0.09341431,281.85522,284.10785,282.02127,0.11132076,100,2385140,11.45972222,220.8462963
8.247222222,0.013888889,73.2125,7.130555556,7.2875,4.4829493,-3.3574653,278.3103,280.08258,278.53107,0.0169456,100,0,28.97638889,0
10.27222222,0.011111111,55.28194444,7.151388889,8.718055556,5.4456897,-4.729976,278.65125,281.64972,281.1341,0.019315317,100,2347897.5,16.12083333,217.3979167
7.594444444,0.004166667,59.80138889,7.1375,7.865277778,4.594936,-3.760653,275.45908,280.88406,278.81256,0.001942053,100,0,79.06944444,0
2.506944444,0,112.4444444,7.015277778,5.441666667,4.1895447,-4.947549,275.4034,283.8479,283.56094,0.000175282,100,2500012,49.14861111,231.4825926
0.355555556,0.001388889,169.3763889,6.770833333,2.963888889,1.5070337,0.22124529,274.04358,275.7998,275.6176,0.00135313,100,0,25.875,0
1.05,0,72.16527778,6.5375,6.4625,2.8806791,-0.942983,276.72382,281.88992,282.5423,0.000883386,100,2437983.5,26.10555556,225.739213
5.713888889,0.001388889,59.47222222,6.547222222,5.508333333,2.8892937,-2.2454472,277.09137,279.6763,277.20612,0.001724705,100,0,66.15138889,0
1.688888889,0,91.09444444,6.4,3.466666667,2.5028534,-4.0309935,274.58652,280.88098,281.04874,0.000329524,100,2449433,36.64027778,226.7993519
0.605555556,0.001388889,167.9361111,6.152777778,2.445833333,2.014764,-0.4156801,271.87228,273.8591,273.464,0,100,0,46.65416667,0
3.579166667,0,60.43611111,5.929166667,4.243055556,1.7649475,-2.5278645,274.1303,279.32434,280.81888,0.000357568,100,2528824.5,27.73055556,234.1504167
4.948611111,0,61.52777778,5.795833333,1.990277778,2.3305664,-3.5137239,272.18268,275.93442,273.75928,0,100,0,37.34166667,0
5.465277778,0,49.31527778,5.486111111,1.7125,1.6078217,-6.050277,270.66766,277.0076,277.202,6.31E-05,100,2511461.5,27.52638889,232.5427315
3.172222222,0,46.80138889,5.130555556,0.755555556,1.8643572,-3.6318932,268.93484,273.73563,272.14044,0,100,0,16.11111111,0
2.045833333,0,47.82777778,4.847222222,0.547222222,0.13166556,-4.26696,269.68375,274.37408,274.7827,0,100,2481768.5,15.74861111,229.7933796
0.6625,0,59.08611111,4.620833333,-2.336111111,0.36511463,-1.8214494,268.38846,271.67575,270.92084,0,100,0,78.20277778,0
0.144444444,0,315.9347222,4.293055556,-1.75,0.27655903,-0.22690642,269.35315,274.8162,277.12628,0,100,2568457.2,53.75555556,237.8201111
1.044444444,0,184.3069444,3.969444444,-2.875,0.39457572,2.0170107,267.37747,269.48434,270.17474,0,100,0,39.44166667,0
0.697222222,0,120.9208333,3.673611111,0.173611111,0.91643345,1.563099,269.836,274.5124,274.81027,0.000119194,100,2539141.5,19.90416667,235.1056944
2.275,0,73.30972222,3.469444444,0.530555556,2.3647437,-1.5798697,270.35788,271.8522,270.41687,2.98E-08,100,0,78.67361111,0
1.308333333,0,61.66111111,3.35,1.088888889,2.2703815,-1.733202,273.532,278.65042,278.8055,2.98E-08,100,886795.25,54.70833333,82.1106713
0.438888889,0.001388889,102.8708333,3.255555556,-1.348611111,1.7536548,-0.27188557,269.3055,270.61154,269.9111,2.98E-08,100,0,82.92083333,0
0.345833333,0.001388889,168.1111111,3.1,1.343055556,1.5442456,1.5186989,273.4947,278.4987,280.0335,2.98E-08,100,917094,57.31111111,84.91611111
0.819444444,0,248.2527778,2.998611111,-2.7,0.30492887,1.8992329,269.28214,270.08472,269.6297,2.98E-08,100,0,76.24861111,0
1.013888889,0,246.7680556,2.852777778,-2.458333333,-0.6274643,0.21863765,271.61118,274.76956,279.05545,2.98E-08,100,935445.75,39.88611111,86.61534722
0.672222222,0,170.1041667,2.797222222,-2.718055556,-0.4365729,-0.65405095,269.0767,269.20245,269.52997,2.98E-08,100,0,45.39166667,0
0.819444444,0.0375,54.40985915,2.701388889,0.994444444,1.126018,0.34843403,273.43088,275.47263,278.43948,2.98E-08,100,877681,48.57638889,81.26675926
5.420833333,0.002777778,62.01111111,2.7,2.940277778,3.40785,0.6630214,274.15326,275.28027,273.1287,2.98E-08,100,0,76.97222222,0
4.761111111,0,62.55416667,2.777777778,1.154166667,1.2696298,-7.7996106,268.78586,278.4957,278.64874,2.98E-08,100,933228.75,51.90694444,86.41006944
1.291666667,0,65.43333333,2.751388889,-2.333333333,0.71645844,-2.687683,267.50467,271.6724,270.61102,2.98E-08,100,0,83.19861111,0
0.091666667,0,178.0638889,2.598611111,-1.138888889,-0.7190685,-0.81041247,269.15268,276.66727,278.09314,2.98E-08,100,948501.5,57.28611111,87.82421296
0.455555556,0,204.7319444,2.447222222,-4.134722222,0.45563266,1.8640459,266.9131,268.69592,269.6356,2.98E-08,100,0,82.22638889,0
0.440277778,0,261.7888889,2.338888889,-1.106944444,-0.43420893,0.95383984,268.57996,276.36322,277.7835,2.98E-08,100,960202.25,57.79444444,88.90761574
0.216666667,0,106.4305556,2.3,-0.133333333,1.6925853,-0.37651497,267.42242,269.04355,269.34302,2.98E-08,100,0,22.28888889,0
0.063888889,0,182.3444444,2.208333333,1.102777778,1.613983,-0.5748215,272.67297,275.83997,277.79794,2.98E-08,100,929780.25,26.35555556,86.09076389
0.795833333,0,213.9236111,2.180555556,-2.573611111,0.48853138,1.554352,269.13693,269.70718,270.28107,2.98E-08,100,0,79.70422535,0
0.894444444,0,224.6375,2.1,1.270833333,-1.0533748,1.5366418,273.12653,277.669,278.05573,2.98E-08,100,908226,55.8125,84.095
0.377777778,0.002777778,205.8333333,2.1,-0.865277778,-0.65307415,2.1308625,269.319,270.0889,270.2358,2.98E-08,100,0,84.6875,0
0.219444444,0,17.04166667,2.1,3.5625,0.8303236,0.8391903,273.8076,282.2971,281.99884,2.98E-08,100,980278.25,60.19722222,90.76650463
0.440277778,0,21.35972222,2.088888889,-0.805555556,1.5383357,-0.19848186,271.38998,272.0714,271.43823,2.98E-08,100,0,20.00277778,0
1.023611111,0.001388889,61.81944444,2.073611111,3.211111111,1.2580069,-2.5124464,275.5194,280.83127,281.21558,2.98E-08,100,933352,43.52916667,86.42148148
0.391666667,0,136.9083333,2.098611111,-1.440277778,0.8464774,-1.5425854,269.7964,271.0219,270.78552,2.98E-08,100,0,35.07361111,0
0.402777778,0,309.4722222,2.044444444,-1.425,-0.45922774,-0.18869472,273.81882,276.865,279.66354,2.98E-08,100,963897.25,22.54583333,89.24974537
0.166666667,0,213.2222222,2.083333333,-2.230555556,-1.0967144,-0.28074062,271.15625,271.32654,272.75412,2.98E-08,100,0,19.7375,0
0.951388889,0,224.1472222,2.080555556,-1.708333333,-0.3898843,0.5784324,271.28793,271.6055,275.34457,2.98E-08,100,974612.5,17.93055556,90.24189815
2.105555556,0,216.3083333,2.098611111,-2.290277778,-1.512381,1.0799077,270.89102,270.92215,271.16272,2.98E-08,100,0,28.19861111,0
0.7375,0,230.4375,2.081944444,-1.355555556,-0.81500673,0.1109789,272.48282,273.61075,278.7865,2.98E-08,100,991609.5,26.5375,91.81569444
1.227777778,0,224.1819444,2.1,-2.491666667,-0.29946208,0.45283037,269.93576,270.05185,270.23517,2.98E-08,100,0,31.24166667,0
0.790277778,0.001388889,234.125,2.1,-1.333333333,-0.9485717,0.6821297,272.70892,272.80075,276.56274,2.98E-08,100,1004172.5,28.63194444,92.97893519
0.731944444,0,162.7619718,2.1,-2.465277778,0.3258107,-0.006700099,270.73773,270.783,271.56088,2.98E-08,100,0,27.30555556,0
0.951388889,0.002777778,200.3458333,2.1,-0.577777778,0.21450666,-0.8215978,272.9238,273.85623,278.34567,2.98E-08,100,987052.25,25.48611111,91.39372685
0.372222222,0,239.7291667,2.173611111,-1.4375,-1.2665269,0.6996067,271.95596,272.18433,272.7213,0.000173718,100,0,15.06666667,0
0.343055556,0,253.5805556,2.2,-1.584722222,-1.6368839,-0.2108323,271.4561,271.48483,273.8483,2.98E-08,100,1010946.5,13.3875,93.60615741
0.095833333,0,136.1305556,2.2,-1.965277778,0.11009753,-0.47112417,270.49274,270.49268,271.1614,2.98E-08,100,0,10.94722222,0
1.147222222,0,60.23472222,2.2,-1.5625,0.4924713,-0.7733611,270.98587,271.0201,272.5475,2.98E-08,100,1007744.25,7.101388889,93.30965278
0.65,0,48.85694444,2.186111111,-0.883333333,0.57954454,-0.023711145,271.80222,272.20642,271.48938,2.98E-08,100,0,8.541666667,0
0.109722222,0,45.93333333,2.179166667,-0.198611111,1.0326408,-1.7711854,272.27512,273.4572,275.00018,2.98E-08,100,997152,12.04305556,92.32888889
0.088888889,0.001388889,78.30833333,2.222222222,-0.211111111,0.15560412,-1.4584624,272.03326,272.6329,271.77344,2.98E-08,100,0,20.15138889,0
0.040277778,0.027777778,70.5,2.322222222,0.5375,0.33349368,-0.6829463,273.3639,274.72595,278.75238,2.98E-08,100,1038905.25,18.95774648,96.19493056
0.255555556,0.001388889,151.5777778,2.4,0.873611111,0.7568431,-0.16049832,272.71567,273.62567,272.92337,0.000122637,100,0,46.33333333,0
0.806944444,0.001388889,209.0944444,2.583333333,-0.340277778,-0.51556927,1.4250216,272.2086,276.1243,278.019,2.98E-08,100,1090142.2,57.04861111,100.9390926
0.394444444,0.001388889,216.7902778,2.563888889,-4.305555556,-0.3321638,1.7848165,268.66943,269.44138,270.102,2.98E-08,100,0,77.08194444,0
2.131944444,0,52.46527778,2.318055556,0.195833333,0.535614,-0.6598766,272.14926,274.09158,279.12433,2.98E-08,100,1119948.5,68.45972222,103.6989352
0.794444444,0.001388889,81.77638889,2.166666667,-2.069444444,2.1582894,-1.5248752,270.05084,271.56488,270.58282,2.98E-08,100,0,85.75138889,0
0.381944444,0.001388889,149.1472222,2.070833333,-0.806944444,0.83564246,0.4810267,272.80826,276.1673,278.14954,2.98E-08,100,1099010.2,60.27638889,101.7602037
0.040277778,0,101.0694444,1.956944444,-5.119444444,-1.4755422,1.7603486,268.23923,269.02444,269.74515,2.98E-08,100,0,65.97777778,0
0.595833333,0,156.1111111,1.9,-2.4,0.22021961,0.13521379,271.74918,274.57663,279.87936,2.98E-08,100,1135221,45.51805556,105.1130556
0.105555556,0,149.3861111,1.840277778,-3.851388889,0.7814679,1.469763,268.02704,268.43607,269.20068,2.98E-08,100,0,44.49166667,0
0.095833333,0.004166667,237.2111111,1.8,1.065277778,-0.66292405,-0.12834054,274.62033,277.8637,281.06274,2.98E-08,100,1074500.2,51.36111111,99.49075926
0.004166667,0,17.80277778,1.8,-0.593055556,-0.8390405,-0.5902013,272.2086,272.62933,270.74026,0.001777887,100,0,55.75416667,0
0.3875,0,213.8291667,1.845833333,3.133333333,-0.18815799,-0.2348342,275.86642,277.92944,280.34314,2.98E-08,100,1084846.2,59.51666667,100.4487222
2.481944444,0,60.88194444,2.0375,1.025,0.38924417,-1.7264441,273.42862,273.96255,272.70032,0.00431186,100,0,19.89305556,0
1.301388889,0,103.2416667,2.270833333,3.183333333,1.5603994,-0.8926712,274.91074,276.25153,277.78677,2.98E-08,100,1070312.5,36.69861111,99.10300926
2.405555556,0,217.5873239,2.602777778,2.45,-0.4397249,1.5468953,275.0856,275.22412,274.3514,2.98E-08,100,0,52.50972222,0
3.15,0.069444444,176.2458333,2.925,9.347222222,1.1413839,3.8245075,279.46854,283.73187,283.6906,2.98E-08,100,1121303.2,49.90138889,103.8243704
1.765277778,0.106944444,156.1583333,3.315277778,1.759722222,1.2231382,1.0314381,273.52753,275.0963,273.61475,0.000337213,100,0,41.74583333,0
0.7875,0,99.04027778,3.193055556,1.5875,1.1250331,-0.25557363,276.2508,279.95258,281.77908,0.001849413,100,1170200.2,35.425,108.3518704
0.995833333,0.004166667,97.41111111,3.077777778,2.172222222,0.9516746,0.31114966,274.2081,274.26184,272.05945,2.98E-08,100,0,88.03194444,0
1.168055556,0,194.4097222,3.076388889,4.698611111,2.3897626,0.94638294,272.87885,282.79767,283.6237,2.98E-08,100,1214540,74.73611111,112.4574074
1.493055556,0.001388889,178.3319444,3.147222222,3.777777778,2.2051752,2.5845673,268.7436,276.14462,274.01163,2.98E-08,100,0,66.19444444,0
3.634722222,0,119.9930556,3.268055556,13.08055556,6.0627966,1.7733979,278.82706,288.83487,288.7397,2.98E-08,100,1159484.8,72.68333333,107.3597037
1.693055556,0,122.7430556,3.940277778,10.30972222,3.4823153,0.5597901,279.01227,282.25827,279.57367,2.98E-08,100,0,104.9361111,0
1.920833333,0,141.5027778,4.451388889,13.71944444,3.2650263,2.9068446,280.58203,290.2571,290.2353,2.98E-08,100,1189414,75.76805556,110.1309259
0.738888889,0,114.1388889,4.980555556,11.01805556,3.2482815,2.995628,278.79785,284.7366,282.20218,2.98E-08,100,0,92.9,0
1.195833333,0,128.7916667,5.333333333,13.91527778,1.4656433,0.398768,281.42355,290.8694,291.36948,2.98E-08,100,1193478.5,87.42361111,110.5072685
1.202777778,0,149.3527778,5.827777778,12.0625,5.559269,1.8421412,279.4537,285.88406,284.96057,2.98E-08,100,0,17.49166667,0
0.422222222,0.002777778,60.6375,6.086111111,11.16666667,2.1710944,-2.527127,280.502,288.4006,288.7567,0.000153273,100,1166997.8,19.62638889,108.0553519
0.622222222,0,195.4013889,6.308333333,8.727777778,0.9278377,1.9931431,280.26288,283.1017,280.61798,0.000674397,100,0,15.60555556,0
10.45555556,0.076388889,52.83611111,6.322222222,6.233333333,4.7677293,-3.3403938,280.7758,284.36087,283.31473,0.21824883,100,1190030,8.490277778,110.187963
9.873611111,0,48.125,5.880555556,4.625,4.2984796,-5.7757654,271.95685,277.74127,276.23145,2.98E-08,100,0,43.18611111,0
13.26388889,0,42.9625,5.431944444,4.276388889,3.2384315,-7.735528,271.51,280.78406,278.71436,0.002309203,100,1287207.8,40.52916667,119.1859074
5.672222222,0,50.74861111,4.966666667,0.727777778,1.013335,-7.0853806,263.99292,274.5115,272.29886,2.98E-08,100,0,106.0847222,0
2.798611111,0,64.05138889,4.419444444,3.691666667,1.8503811,-2.7892833,268.86407,279.26685,281.4642,2.98E-08,100,1349899.2,92.11805556,124.9906667
4.423611111,0,74.12361111,4.272222222,2.506944444,3.432278,-1.0802585,270.36777,274.25705,273.5426,2.98E-08,100,0,91.26527778,0
3.368055556,0,73.06111111,4.215277778,6.251388889,2.5650911,-3.459704,273.3504,280.24826,280.8561,2.98E-08,100,1272674.2,85.31388889,117.8402037
1.334722222,0,265.2708333,4.398611111,1.255555556,0.4371148,-1.843657,273.3329,276.47852,275.94217,0.000745922,100,0,103.3972222,0
0.858333333,0,279.0875,4.358333333,1.545833333,-2.2426538,0.44607264,267.57526,279.39587,281.87683,2.98E-08,100,1349037.2,94.0375,124.9108519
0.527777778,0,254.7408451,4.179166667,-0.834722222,-1.3652232,1.3814456,266.90277,271.59534,271.0676,2.98E-08,100,0,101.9291667,0
1.023611111,0,159.225,3.970833333,7.123611111,-0.53960305,1.8896787,273.79095,283.60764,284.1944,2.98E-08,100,1370591.2,91.25138889,126.9065926
1.7,0,199.0277778,4.102777778,6.477777778,2.0044336,3.6711752,273.05685,279.04764,275.7034,2.98E-08,100,0,37.13194444,0
5.363888889,0.0375,119.5388889,4.294444444,13.07777778,4.0545955,4.9360495,276.68234,288.1975,287.46118,2.98E-08,100,1340046,45.24305556,124.0783333
3.230555556,0.036111111,189.3333333,5.184722222,7.3625,1.0170779,3.004017,280.30154,282.7636,280.105,0.009093732,100,0,26.77222222,0
2.420833333,0.013888889,160.95,5.444444444,6.505555556,2.4732897,0.042002738,275.25687,282.7218,283.58563,0.003678381,100,1377611.8,18.49583333,127.5566481
2.101388889,0.008333333,109.2569444,5.420833333,5.509722222,1.3149395,1.9549265,276.3996,278.6731,275.82477,0.000235021,100,0,92.50416667,0
0.547222222,0.004166667,279.6694444,5.425,5.029166667,-1.7558709,-0.5188949,273.58057,284.2259,286.27515,2.98E-08,100,1435007,92.49861111,132.8710185
0.870833333,0.061111111,153.9611111,5.341666667,1.427777778,1.4195457,0.23285228,272.43155,273.6215,273.3104,2.98E-08,100,0,115.925,0
1.522222222,0.005555556,234.5416667,5.072222222,7.479166667,-3.2146437,2.4247103,274.68686,284.22528,286.1912,2.98E-08,100,1458162.2,102.0277778,135.0150185
0.316666667,0.029166667,209.0361111,5.204166667,5.676388889,0.53187096,2.995628,271.02496,280.78168,278.21185,0.001624614,100,0,20.33239437,0
1.944444444,0.031944444,68.37638889,5.534722222,7.479166667,1.1673877,-1.4288678,280.49573,282.456,283.58694,0.003565967,100,1370098.5,62.43472222,126.8609722
1.244444444,0.016666667,57.26527778,5.625,4.497222222,2.2384677,-2.0235543,275.24832,277.2664,276.08386,2.98E-08,100,0,118.9902778,0
0.591666667,0.009722222,203.125,5.525,6.269444444,0.17609197,-1.1049594,276.44858,284.45883,287.8246,2.98E-08,100,1454713.5,94.9875,134.6956944
0.630555556,0.020833333,239.7958333,5.509722222,1.315277778,-0.6172204,1.9073889,273.88132,274.98282,274.70697,2.98E-08,100,0,134.9444444,0
0.958333333,0,231.1555556,5.325,6.969444444,-1.0385998,1.7188697,275.9815,284.92117,286.71533,2.98E-08,100,1508783.5,100.9319444,139.7021759
0.883333333,0,208.0708333,5.358333333,4.872222222,0.10477856,2.2217433,273.79544,275.68466,274.7483,2.98E-08,100,0,121.7833333,0
1.580555556,0,159.3125,5.45,11.88333333,2.1468635,1.9048257,276.34024,289.7016,290.34354,2.98E-08,100,1474173.8,97.30694444,136.4975741
2.17761194,0,100.1671642,5.826865672,9.146268657,3.2532063,1.2409298,277.0222,281.88553,279.2542,2.98E-08,100,0,25.33134328,0
0.590277778,0,46.7625,6.006944444,8.468055556,0.5588598,-1.6607304,277.3009,284.57413,284.2154,2.98E-08,100,1473681.2,48.14861111,136.451963
0.711111111,0,98.63472222,6.127777778,5.704166667,-1.8043325,-1.4738421,273.78824,278.52795,276.1875,2.98E-08,100,0,140,0
2.434722222,0.001388889,218.3236111,6.236111111,8.822222222,-3.1847,1.2896326,271.21512,285.2067,286.65826,2.98E-08,100,1541176.2,118.4736111,142.7015
4.329166667,0.008333333,60.97638889,6.330555556,4.691666667,0.66208696,-4.8131285,274.33533,279.73517,277.8642,2.98E-08,100,0,139.5736111,0
2.552777778,0.001388889,58.31805556,6.193055556,5.072222222,1.6084671,-4.5402527,272.48776,282.75226,283.92282,2.98E-08,100,1566671.5,100.9958333,145.0621759
0.868055556,0,159.8263889,5.963888889,2.044444444,0.8746482,1.9663448,270.51654,272.97577,272.76263,2.98E-08,100,0,86.16944444,0
3.272222222,0,69.83943662,5.645833333,6.169444444,0.7607831,-0.5645683,272.83435,283.06528,281.8427,0.000490457,100,1569997,81.42361111,145.3700926
1.198611111,0,73.48333333,5.459722222,2.1875,2.2804284,-1.4405192,269.47455,274.27914,272.64655,2.98E-08,100,0,146.6208333,0
0.713888889,0,142.2472222,5.261111111,6.705555556,1.4788421,1.0726838,270.8991,283.74503,286.03836,2.98E-08,100,1612612.5,114.8375,149.3159722
0.5125,0,182.0805556,5.390277778,6.056944444,1.1642357,2.9254868,269.68176,276.42297,275.1432,2.98E-08,100,0,78.79305556,0
1.236111111,0,158.6944444,5.565277778,12.64166667,1.9451373,2.3142552,273.61295,286.15585,289.46124,2.98E-08,100,1595369.2,74.86111111,147.7193704
5.043055556,0,72.25833333,6.027777778,11.44583333,6.2383223,1.1635647,274.65494,285.96948,284.42923,2.98E-08,100,0,79.25694444,0
1.044444444,0,100.4861111,6.411111111,6.358333333,1.4607183,-0.55827653,270.3979,284.22946,285.4099,2.98E-08,100,1620248.8,83.89027778,150.023037
0.541666667,0,216.5888889,6.309722222,3.241666667,-1.3683751,2.0987046,269.99374,275.58252,275.09006,2.98E-08,100,0,87.88333333,0
1.2625,0,192.3444444,6.113888889,11.14444444,1.2999676,0.56794614,277.51666,288.50873,291.5794,2.98E-08,100,1633181.2,77.32112676,151.2204815
2.6125,0,175.5388889,6.334722222,10.29861111,1.9023886,4.316429,277.3337,283.2881,282.92245,3.07E-05,100,0,66.65833333,0
4.659722222,0.044444444,74.79027778,6.443055556,3.570833333,1.733758,-3.1169202,278.47644,286.3924,287.17975,0.044038057,100,1632442.2,30.2625,151.1520556
4.401388889,0.022222222,63.30138889,6.229166667,3.451388889,2.9679527,0.02545768,274.55066,275.4977,275.1983,0.001410067,100,0,133.3319444,0
3.761111111,0,153.6083333,6.063888889,5.922222222,3.1186564,-2.8233054,273.03754,281.52,284.67062,2.98E-08,100,1721368,120.4291667,159.3859259
7.029166667,0,132.1319444,6.051388889,6.031944444,-0.06562501,3.2512596,268.2244,280.06488,277.77106,2.98E-08,100,0,114.2541667,0
8.1125,0,51.80694444,5.963888889,5.184722222,5.096717,-6.8903365,270.4806,281.70215,283.4551,1.03E-05,100,1735532,98.22916667,160.6974074
1.6125,0,130.0236111,5.651388889,1.333333333,2.0438335,-0.07590932,270.83527,273.87656,273.11884,2.98E-08,100,0,127.5013889,0
1.965277778,0,202.05,5.445833333,8.793055556,-0.45981872,4.0486803,270.9989,284.90863,286.3762,2.98E-08,100,1760781,116.3138889,163.0352778
1.231944444,0,198.0333333,5.655555556,7.406944444,1.0535227,3.889755,268.82315,279.82654,277.45486,2.98E-08,100,0,63.37638889,0
1.405555556,0.005555556,228.2708333,5.740277778,10.475,-0.6564231,2.0348551,276.05478,286.02026,284.649,0.009768099,100,1686881.5,33.52916667,156.1927315
3.398611111,0.009722222,169.7361111,6.104166667,11.07361111,-2.8909755,2.2145193,281.02032,282.1442,280.65277,0.03593546,100,0,166.6861111,0
3.0125,0,199.7486111,6.652777778,14.68888889,4.248245,1.023282,279.0379,289.92917,290.76337,2.98E-08,100,1758933.5,99.34861111,162.864213
1.379166667,0.006944444,198.2888889,7.165277778,11.03888889,-2.697917,4.0563703,277.3418,286.4796,283.49054,0.000541568,100,0,35.775,0
1.831944444,0.019444444,205.0013889,7.355555556,10.61666667,0.5596478,-1.4607927,282.7479,288.08643,286.09937,0.067794055,100,1706218.5,49.17361111,157.9831944
5.870833333,0.004166667,58.48591549,7.545833333,6.115277778,0.8352485,-3.1425533,280.4463,281.3521,280.25,0.012496203,100,0,69.09027778,0
3.013888889,0.002777778,56.89444444,7.394444444,6.098611111,1.8830829,-4.374803,275.4286,282.1627,283.0215,0.002860963,100,1738734.5,94.85972222,160.9939352
0.4125,0.009722222,100.7763889,7.1,2.775,1.6559436,-0.84093904,272.45493,275.67093,274.22614,2.98E-08,100,0,174.2208333,0
1.568055556,0.008333333,240.4541667,6.873611111,7.701388889,0.44006976,0.6336599,272.5327,284.77124,288.94696,2.98E-08,100,1872615.8,136.7958333,173.3903519
1.305555556,0.001388889,258.0194444,6.973611111,5.154166667,-1.1723617,2.0120184,272.69138,279.0088,276.46237,2.98E-08,100,0,60.99166667,0
0.833333333,0.002777778,201.6013889,6.911111111,9.013888889,-2.3939486,1.4466932,280.67465,285.61407,288.33954,0.004873842,100,1797731,31.1375,166.4565741
2.4625,0.098611111,67.34166667,7.122222222,7.815277778,1.5117408,-1.5726459,280.22824,280.4448,278.4231,0.000163496,100,0,88.05416667,0
1.801388889,0,51.90138889,7.333333333,7.527777778,0.32994768,-3.325713,275.6646,284.1733,285.09833,0.001001358,100,1843425.5,67.29166667,170.6875463
3.893055556,0,65.70138889,7.248611111,3.556944444,1.6734765,-2.1904023,274.61,278.03455,276.54108,2.98E-08,100,0,60.14027778,0
1.540277778,0,169.2472222,6.843055556,6.625,0.3159608,-3.9553537,275.55267,281.81146,281.95947,0.003341198,100,1834804,55.83802817,169.8892593
0.351388889,0.001388889,248.6152778,6.740277778,2.55,1.137444,0.06367427,274.39603,276.09982,276.43613,2.98E-08,100,0,175.9111111,0
0.801388889,0,229.7861111,6.718055556,7.656944444,-1.1140503,-0.18543231,274.78665,284.48453,287.51694,0.000286102,100,1900451.2,158.6069444,175.9677037
2.083333333,0.001388889,65.96111111,6.909722222,3.433333333,1.0509617,-1.0704713,273.443,276.2617,275.1478,2.98E-08,100,0,130.9833333,0
1.975,0,81.60277778,6.822222222,9.497222222,0.9784663,-3.4217203,277.0033,286.18094,288.6393,0.000776559,100,1883208,116.4208333,174.3711111
2.179166667,0,138.9916667,6.945833333,8.572222222,1.3291234,1.8712697,275.73428,278.28543,277.5631,2.98E-08,100,0,99.79722222,0
1.144444444,0,56.15694444,7.265277778,14.98055556,2.7323427,1.9022622,277.01096,289.8826,292.16586,2.98E-08,100,1880129,125.5097222,174.0860185
1.022222222,0,186.4847222,7.791666667,11.1625,0.42056695,1.907855,279.0136,282.77197,278.78387,2.98E-08,100,0,185.4055556,0
1.163888889,0,153.5916667,8.208333333,16.5125,1.3409433,1.0237482,280.15723,295.35175,296.88037,2.98E-08,100,1944175.2,150.2888889,180.0162222
